"iD_ESTADO","ID_DISTRITO_FEDERAL","LISTA_NOMINAL","PAN","PRI","PRD","PVEM","PT","MC","PANAL","MORENA","PES","PAN_PRD_MC","PAN_PRD","PAN_MC","PRD_MC","PRI_PVEM_PANAL","PRI_PVEM","PRI_PANAL","PVEM_PANAL","PT_MORENA_PES","PT_MORENA","PT_PES","MORENA_PES","CNR","NULOS","RAC","JAMK","AMLO","JHRC","NO_PART_CIUD"
7,7,552,0.016304347826087,0.0235507246376812,0.00181159420289855,0.114130434782609,0.088768115942029,0.0144927536231884,0.00543478260869565,0.278985507246377,0.0217391304347826,0,0,0,0,0.00181159420289855,0.00181159420289855,0,0,0.0144927536231884,0.00181159420289855,0.0036231884057971,0.00543478260869565,0,0.0579710144927536,0.0326086956521739,0.146739130434783,0.414855072463768,0.0108695652173913,0.33695652173913
7,8,728,0.0206043956043956,0.0494505494505494,0.00137362637362637,0.0137362637362637,0.0370879120879121,0.00137362637362637,0.00274725274725275,0.465659340659341,0.00824175824175824,0,0,0,0.00137362637362637,0,0.00274725274725275,0,0,0.0206043956043956,0.00824175824175824,0.00137362637362637,0.00686813186813187,0.00137362637362637,0.021978021978022,0.0247252747252747,0.0686813186813187,0.548076923076923,0.0247252747252747,0.31043956043956
7,8,661,0.0242057488653555,0.0363086232980333,0.00453857791225416,0.00907715582450832,0.0453857791225416,0.00151285930408472,0.00151285930408472,0.382753403933434,0.0136157337367625,0.00302571860816944,0,0.00151285930408472,0,0,0.00453857791225416,0,0,0.0287443267776097,0.00302571860816944,0,0.00302571860816944,0,0.00605143721633888,0.0347957639939486,0.0514372163388805,0.476550680786687,0.0211800302571861,0.409984871406959
7,8,735,0.019047619047619,0.0775510204081633,0.0054421768707483,0.0258503401360544,0.0435374149659864,0.00816326530612245,0.00136054421768707,0.31156462585034,0.0231292517006803,0.00136054421768707,0,0,0,0,0.00136054421768707,0.00136054421768707,0,0.0136054421768707,0.0054421768707483,0.00136054421768707,0.00680272108843537,0,0.0204081632653061,0.0340136054421769,0.107482993197279,0.405442176870748,0.0163265306122449,0.416326530612245
7,8,524,0.0305343511450382,0.0877862595419847,0.0267175572519084,0.0896946564885496,0.066793893129771,0.00954198473282443,0.00763358778625954,0.272900763358779,0.0248091603053435,0,0,0,0,0,0.00190839694656489,0.00190839694656489,0.00190839694656489,0.00954198473282443,0.00190839694656489,0,0.00572519083969466,0.00572519083969466,0.0763358778625954,0.066793893129771,0.190839694656489,0.381679389312977,0.017175572519084,0.261450381679389
7,8,391,0.0358056265984655,0.0358056265984655,0.00255754475703325,0.0281329923273657,0.040920716112532,0.00767263427109974,0.0537084398976982,0.434782608695652,0.0230179028132992,0,0,0,0,0,0,0,0,0.0230179028132992,0.00255754475703325,0,0,0,0.0358056265984655,0.0460358056265985,0.117647058823529,0.524296675191816,0.0255754475703325,0.250639386189258
7,8,561,0.0392156862745098,0.28698752228164,0.0035650623885918,0.14795008912656,0.0623885918003565,0.0071301247771836,0.0035650623885918,0.165775401069519,0.0124777183600713,0.0017825311942959,0.0017825311942959,0,0,0,0.0035650623885918,0,0,0.0071301247771836,0.0071301247771836,0,0.0017825311942959,0,0.0606060606060606,0.053475935828877,0.442067736185383,0.25668449197861,0.0017825311942959,0.185383244206774
7,8,632,0.0174050632911392,0.199367088607595,0.00791139240506329,0.291139240506329,0.0743670886075949,0.00158227848101266,0,0.10126582278481,0.0110759493670886,0,0,0,0,0,0,0,0,0,0.00158227848101266,0,0.00158227848101266,0.00158227848101266,0.0411392405063291,0.0268987341772152,0.490506329113924,0.189873417721519,0,0.25
7,8,701,0.0171184022824536,0.00713266761768902,0.00427960057061341,0.112696148359486,0.0271041369472183,0.00427960057061341,0.00285306704707561,0.385164051355207,0.0171184022824536,0.00285306704707561,0,0,0,0.0014265335235378,0.0014265335235378,0.0014265335235378,0.0014265335235378,0.00285306704707561,0.00285306704707561,0,0,0,0.0599144079885877,0.0285306704707561,0.128388017118402,0.43509272467903,0.0342368045649073,0.313837375178317
7,9,676,0.0118343195266272,0.0207100591715976,0.0029585798816568,0,0.0266272189349112,0.0014792899408284,0.0103550295857988,0.405325443786982,0.0133136094674556,0.0014792899408284,0,0,0,0.0014792899408284,0.0029585798816568,0.0029585798816568,0,0.0325443786982249,0.00591715976331361,0,0.0103550295857988,0,0.0251479289940828,0.0177514792899408,0.0384615384615385,0.494082840236686,0.00443786982248521,0.420118343195266
7,9,681,0.0308370044052863,0.0279001468428781,0.00734214390602056,0.00734214390602056,0.0308370044052863,0.00293685756240822,0.0117474302496329,0.3215859030837,0.013215859030837,0,0,0,0.00587371512481645,0.00587371512481645,0.00146842878120411,0,0,0.0146842878120411,0,0.00146842878120411,0.00440528634361234,0,0.0161527165932452,0.0469897209985316,0.0543318649045521,0.386196769456681,0.0117474302496329,0.484581497797357
7,9,702,0.0185185185185185,0.0327635327635328,0.00284900284900285,0.00712250712250712,0.0441595441595442,0.00427350427350427,0.00997150997150997,0.309116809116809,0.0199430199430199,0.00142450142450142,0,0.00142450142450142,0,0,0.00142450142450142,0.00142450142450142,0.00142450142450142,0.0199430199430199,0.0056980056980057,0.00142450142450142,0.00997150997150997,0,0.0170940170940171,0.0284900284900285,0.0541310541310541,0.41025641025641,0.0113960113960114,0.478632478632479
7,9,584,0.00342465753424658,0.023972602739726,0.00171232876712329,0.011986301369863,0.0222602739726027,0.00342465753424658,0.00171232876712329,0.303082191780822,0.0154109589041096,0.00342465753424658,0.00171232876712329,0,0,0,0.00342465753424658,0.00342465753424658,0,0.0273972602739726,0.00171232876712329,0,0.0102739726027397,0.00171232876712329,0.0154109589041096,0.0136986301369863,0.0445205479452055,0.38013698630137,0.0102739726027397,0.534246575342466
7,9,701,0.0171184022824536,0.0156918687589158,0,0.014265335235378,0.0014265335235378,0.0014265335235378,0,0.370898716119829,0.00713266761768902,0,0,0,0,0.00285306704707561,0,0,0.0014265335235378,0.0328102710413695,0,0,0.00713266761768902,0,0.00713266761768902,0.0185449358059914,0.0342368045649073,0.419400855920114,0.0156918687589158,0.504992867332382
7,9,747,0.0254350736278447,0.0414993306559572,0.00267737617135207,0.00267737617135207,0.0334672021419009,0,0.00535475234270415,0.456492637215529,0.00535475234270415,0,0.00133868808567604,0.00133868808567604,0,0.00133868808567604,0.00401606425702811,0.00133868808567604,0.00133868808567604,0.0254350736278447,0.00535475234270415,0.00133868808567604,0.00401606425702811,0,0.00267737617135207,0.0307898259705489,0.0575635876840696,0.531459170013387,0.0147255689424364,0.362784471218206
7,9,625,0.0176,0.0368,0.0048,0.0048,0.032,0,0.008,0.3424,0.0096,0,0,0,0,0,0.0016,0.0016,0,0.0256,0.0128,0,0.0064,0,0.0128,0.0224,0.0528,0.4288,0.0128,0.4704
7,9,519,0.0520231213872832,0.0616570327552987,0.00385356454720617,0.00578034682080925,0.0289017341040462,0.00385356454720617,0.00385356454720617,0.445086705202312,0.0250481695568401,0.00770712909441233,0.00192678227360308,0.00192678227360308,0,0.00192678227360308,0,0,0,0.0192678227360308,0.00578034682080925,0.00192678227360308,0.00963391136801541,0,0.0115606936416185,0.0712909441233141,0.0732177263969171,0.535645472061657,0.0327552986512524,0.275529865125241
7,9,625,0.0288,0.0208,0.0016,0.008,0.0368,0.0016,0.0064,0.4832,0.0096,0.0016,0,0,0,0.0016,0.0032,0,0,0.0288,0.0048,0,0.0064,0,0.0128,0.0336,0.04,0.5696,0.0288,0.3152
7,9,561,0.114081996434938,0.089126559714795,0.0017825311942959,0.0035650623885918,0.017825311942959,0.0017825311942959,0.0106951871657754,0.379679144385027,0.0089126559714795,0.0053475935828877,0,0,0,0.0035650623885918,0.0035650623885918,0,0,0.0213903743315508,0.0089126559714795,0,0.0053475935828877,0,0.0089126559714795,0.122994652406417,0.110516934046346,0.442067736185383,0.0499108734402852,0.265597147950089
7,9,564,0.0372340425531915,0.024822695035461,0.00177304964539007,0.00531914893617021,0.0230496453900709,0.00354609929078014,0.00177304964539007,0.471631205673759,0.0230496453900709,0.00354609929078014,0,0,0,0.00177304964539007,0,0,0,0.0319148936170213,0.00354609929078014,0,0.00531914893617021,0,0.00531914893617021,0.0460992907801418,0.0336879432624113,0.558510638297872,0.0283687943262411,0.328014184397163
7,9,553,0.0506329113924051,0.0379746835443038,0.00180831826401447,0.00723327305605787,0.0216998191681736,0.00904159132007233,0,0.412296564195298,0.0361663652802893,0.00361663652802893,0,0.00180831826401447,0,0.00361663652802893,0.00180831826401447,0.00180831826401447,0,0.0144665461121157,0.00904159132007233,0,0.0054249547920434,0,0.00723327305605787,0.0669077757685353,0.0524412296564195,0.499095840867993,0.0198915009041591,0.354430379746835
7,9,712,0.0280898876404494,0.0224719101123595,0.00140449438202247,0.00421348314606742,0.0365168539325843,0.00421348314606742,0.00421348314606742,0.432584269662921,0.00702247191011236,0.00421348314606742,0,0,0,0,0.00140449438202247,0,0,0.0365168539325843,0,0,0,0,0.0154494382022472,0.0379213483146067,0.0323033707865169,0.512640449438202,0.00702247191011236,0.394662921348315
7,9,606,0.0346534653465347,0.0198019801980198,0.0033003300330033,0.0033003300330033,0.0363036303630363,0.00165016501650165,0,0.433993399339934,0.0165016501650165,0.00165016501650165,0,0,0,0.00165016501650165,0.00165016501650165,0.00165016501650165,0,0.0198019801980198,0.0066006600660066,0.00165016501650165,0.00495049504950495,0,0.0231023102310231,0.0412541254125413,0.0280528052805281,0.51980198019802,0.0148514851485149,0.372937293729373
7,9,748,0.0120320855614973,0.0294117647058824,0.00133689839572193,0.00668449197860963,0.0294117647058824,0.00401069518716578,0.00267379679144385,0.347593582887701,0.0120320855614973,0.00133689839572193,0,0,0,0.00133689839572193,0,0,0,0.018716577540107,0.0294117647058824,0.00133689839572193,0.00401069518716578,0,0.0106951871657754,0.018716577540107,0.0401069518716578,0.442513368983957,0.0120320855614973,0.475935828877005
7,9,724,0.0345303867403315,0.0248618784530387,0.00552486187845304,0.00828729281767956,0.0290055248618785,0.00552486187845304,0.0124309392265193,0.280386740331492,0.0110497237569061,0.00138121546961326,0,0.00138121546961326,0,0.00276243093922652,0.00138121546961326,0,0,0.0207182320441989,0.00828729281767956,0,0.00552486187845304,0,0.0179558011049724,0.0483425414364641,0.0497237569060773,0.354972375690608,0.00552486187845304,0.523480662983425
7,9,380,0.0210526315789474,0.0236842105263158,0.00263157894736842,0.00263157894736842,0.0394736842105263,0,0.00263157894736842,0.481578947368421,0.0105263157894737,0.00263157894736842,0,0,0,0,0,0,0,0.0289473684210526,0.00526315789473684,0.00526315789473684,0.00263157894736842,0,0,0.0263157894736842,0.0289473684210526,0.573684210526316,0.0210526315789474,0.35
7,9,450,0.0155555555555556,0.0111111111111111,0.00222222222222222,0.00666666666666667,0.0311111111111111,0.00888888888888889,0.00222222222222222,0.335555555555556,0.0111111111111111,0,0,0,0,0,0,0,0,0.0266666666666667,0,0,0,0,0.02,0.0266666666666667,0.02,0.404444444444444,0,0.528888888888889
7,10,548,0.0127737226277372,0.0072992700729927,0.00364963503649635,0.0875912408759124,0.0839416058394161,0.0474452554744526,0.0474452554744526,0.291970802919708,0.0237226277372263,0.00182481751824818,0,0,0,0,0,0,0.00182481751824818,0.0164233576642336,0.00364963503649635,0,0.00364963503649635,0,0.0328467153284672,0.0656934306569343,0.144160583941606,0.423357664233577,0.00547445255474453,0.328467153284672
7,10,559,0.0178890876565295,0.0822898032200358,0.0178890876565295,0.0554561717352415,0.0679785330948122,0.0178890876565295,0.0178890876565295,0.29695885509839,0.0322003577817531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536672629695885,0.155635062611807,0.397137745974955,0,0.393559928443649
7,10,509,0.0157170923379175,0.110019646365422,0.00589390962671906,0.0726915520628684,0.0412573673870334,0.0137524557956778,0.00392927308447937,0.406679764243615,0.0235756385068762,0.00392927308447937,0,0,0,0,0.00589390962671906,0,0,0.00589390962671906,0,0,0,0,0.0235756385068762,0.0392927308447937,0.192534381139489,0.477406679764244,0.00196463654223969,0.265225933202358
7,10,670,0.0134328358208955,0.0447761194029851,0.00298507462686567,0.102985074626866,0.00746268656716418,0.00447761194029851,0,0.335820895522388,0.0164179104477612,0,0.00149253731343284,0,0,0,0.00447761194029851,0.00149253731343284,0,0.00298507462686567,0.00298507462686567,0,0.00746268656716418,0.00149253731343284,0.0134328358208955,0.0223880597014925,0.153731343283582,0.373134328358209,0.00746268656716418,0.428358208955224
7,10,700,0.00857142857142857,0.134285714285714,0.00428571428571429,0.138571428571429,0.0685714285714286,0.00285714285714286,0.00428571428571429,0.351428571428571,0.02,0,0,0,0,0,0.00285714285714286,0.00142857142857143,0,0.00428571428571429,0.00428571428571429,0,0.00142857142857143,0,0.0428571428571429,0.0157142857142857,0.281428571428571,0.45,0.00714285714285714,0.202857142857143
7,10,194,0.0154639175257732,0.170103092783505,0.00515463917525773,0.0670103092783505,0.134020618556701,0,0.0103092783505155,0.257731958762887,0.00515463917525773,0,0,0,0,0,0,0,0,0.0360824742268041,0.0154639175257732,0,0.00515463917525773,0,0.0618556701030928,0.0206185567010309,0.247422680412371,0.45360824742268,0.00515463917525773,0.211340206185567
7,10,731,0.0164158686730506,0.0300957592339261,0.00683994528043776,0.0916552667578659,0.0465116279069767,0.00820793433652531,0.00547195622435021,0.266757865937073,0.0136798905608755,0,0,0,0,0.00136798905608755,0,0,0,0.0150478796169631,0.0027359781121751,0,0.00136798905608755,0,0.0355677154582763,0.0314637482900137,0.12859097127223,0.34610123119015,0.0150478796169631,0.443228454172367
7,10,533,0.0356472795497186,0.0356472795497186,0.00375234521575985,0.099437148217636,0.0562851782363977,0.0075046904315197,0.00187617260787992,0.362101313320826,0.026266416510319,0.00187617260787992,0.00187617260787992,0,0,0,0.00187617260787992,0,0,0.00938086303939963,0.00938086303939963,0.00187617260787992,0.00187617260787992,0,0.0112570356472795,0.050656660412758,0.138836772983114,0.467166979362101,0.0112570356472795,0.320825515947467
7,10,697,0.0258249641319943,0.0143472022955524,0.00573888091822095,0.0688665710186514,0.0444763271162123,0.00860832137733142,0.0100430416068867,0.357245337159254,0.024390243902439,0.00143472022955524,0.00143472022955524,0,0,0.00143472022955524,0.00143472022955524,0,0.00286944045911047,0.0229555236728838,0.00143472022955524,0,0,0,0.0272596843615495,0.0430416068866571,0.0989956958393113,0.450502152080344,0.0143472022955524,0.365853658536585
7,11,276,0.0036231884057971,0.0797101449275362,0.0072463768115942,0.036231884057971,0.0181159420289855,0.0036231884057971,0,0.264492753623188,0.0289855072463768,0,0,0,0,0.0036231884057971,0,0,0,0,0.0036231884057971,0,0.0036231884057971,0,0.0615942028985507,0.0144927536231884,0.119565217391304,0.318840579710145,0.0036231884057971,0.481884057971015
7,11,690,0.0434782608695652,0.231884057971014,0.00144927536231884,0.072463768115942,0.0956521739130435,0.00434782608695652,0.00434782608695652,0.334782608695652,0.0260869565217391,0.00144927536231884,0,0,0,0.00289855072463768,0,0,0,0.0159420289855072,0.00144927536231884,0.0101449275362319,0,0,0.0550724637681159,0.0507246376811594,0.311594202898551,0.484057971014493,0.00434782608695652,0.0942028985507246
7,11,660,0.0242424242424242,0.0560606060606061,0.0954545454545455,0.0712121212121212,0.0348484848484849,0.00151515151515152,0.00303030303030303,0.35,0.0257575757575758,0.00151515151515152,0.00303030303030303,0,0,0.00303030303030303,0.00303030303030303,0,0,0.0106060606060606,0.00606060606060606,0,0.00454545454545455,0,0.0363636363636364,0.125757575757576,0.136363636363636,0.431818181818182,0.0151515151515152,0.254545454545455
7,11,647,0.0293663060278207,0.0602782071097372,0.160741885625966,0.0587326120556414,0.0432766615146832,0.00154559505409583,0.0108191653786708,0.221020092735703,0.0170015455950541,0.00154559505409583,0.00154559505409583,0,0.00309119010819165,0.00463678516228748,0.00463678516228748,0,0,0.00463678516228748,0.00154559505409583,0.00309119010819165,0.00154559505409583,0,0.0664605873261206,0.197836166924266,0.139103554868624,0.292117465224111,0.00772797527047913,0.296754250386399
7,11,418,0,0.0143540669856459,0.181818181818182,0.0287081339712919,0.0119617224880383,0.00239234449760766,0.00239234449760766,0.179425837320574,0,0,0,0,0,0,0,0,0,0,0,0,0.00478468899521531,0.00478468899521531,0.107655502392345,0.184210526315789,0.0454545454545455,0.196172248803828,0,0.461722488038278
7,11,619,0,0.0193861066235864,0.00807754442649435,0.237479806138934,0.0161550888529887,0.00323101777059774,0,0.0920840064620355,0.00323101777059774,0,0,0,0,0,0.00484652665589661,0,0,0,0,0,0.00161550888529887,0,0.00807754442649435,0.0113085621970921,0.261712439418417,0.113085621970921,0,0.605815831987076
7,11,294,0.0442176870748299,0.054421768707483,0.170068027210884,0.200680272108844,0.0374149659863946,0.0136054421768707,0.0204081632653061,0.0442176870748299,0.0272108843537415,0,0,0,0,0.00340136054421769,0,0,0,0,0,0,0,0,0.17687074829932,0.227891156462585,0.27891156462585,0.108843537414966,0.00680272108843537,0.200680272108844
7,11,669,0.00597907324364723,0.0119581464872945,0.00298953662182362,0.00896860986547085,0.0194319880418535,0.00597907324364723,0.00298953662182362,0.575485799701046,0.00896860986547085,0.00149476831091181,0,0,0,0,0,0,0,0.0538116591928251,0.00298953662182362,0,0.00747384155455904,0,0.00298953662182362,0.0164424514200299,0.0239162929745889,0.668161434977579,0.00298953662182362,0.285500747384155
7,11,534,0.0187265917602996,0.0131086142322097,0.00749063670411985,0.0767790262172285,0.0262172284644195,0.00936329588014981,0.00936329588014981,0.48314606741573,0.0112359550561798,0.00187265917602996,0,0,0,0,0,0,0,0.0580524344569288,0.00187265917602996,0.00187265917602996,0,0,0.0580524344569288,0.0374531835205993,0.099250936329588,0.582397003745318,0,0.222846441947566
7,11,169,0,0,0,0,0.0473372781065089,0.00591715976331361,0,0.254437869822485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118343195266272,0.00591715976331361,0,0.301775147928994,0,0.680473372781065
7,11,571,0.031523642732049,0.134851138353765,0.00525394045534151,0.0140105078809107,0.0385288966725044,0,0.0122591943957968,0.436077057793345,0.031523642732049,0.00175131348511384,0,0,0,0,0.0122591943957968,0,0,0.010507880910683,0.00175131348511384,0.00525394045534151,0,0.0402802101576182,0,0.0385288966725044,0.17338003502627,0.523642732049037,0.0140105078809107,0.21015761821366
7,11,615,0.0292682926829268,0.121951219512195,0.0048780487804878,0.0130081300813008,0.0617886178861789,0.0113821138211382,0.0130081300813008,0.310569105691057,0.0471544715447154,0,0,0,0,0.00975609756097561,0.0032520325203252,0,0,0.0130081300813008,0.00975609756097561,0.0016260162601626,0.0048780487804878,0,0.0666666666666667,0.0455284552845528,0.160975609756098,0.448780487804878,0.0422764227642276,0.235772357723577
7,12,506,0.0296442687747036,0.126482213438735,0.00197628458498024,0.0276679841897233,0.0237154150197628,0.00395256916996047,0,0.484189723320158,0.0237154150197628,0,0,0,0,0,0.00197628458498024,0,0,0.00395256916996047,0.00197628458498024,0,0,0,0.0296442687747036,0.0355731225296443,0.156126482213439,0.537549407114625,0.0237154150197628,0.217391304347826
7,12,669,0.0478325859491779,0.0403587443946188,0.0104633781763827,0.0463378176382661,0.0687593423019432,0.0134529147982063,0.00597907324364723,0.315396113602392,0.0523168908819133,0,0,0,0,0.00298953662182362,0.00149476831091181,0,0.00149476831091181,0.0104633781763827,0.00298953662182362,0,0.00597907324364723,0.00149476831091181,0.0493273542600897,0.0717488789237668,0.0986547085201794,0.455904334828102,0.0104633781763827,0.312406576980568
7,12,665,0.0315789473684211,0.0616541353383459,0.00150375939849624,0.0075187969924812,0.0120300751879699,0.00150375939849624,0.00150375939849624,0.446616541353383,0.0150375939849624,0,0,0.00150375939849624,0,0,0.00150375939849624,0.00150375939849624,0,0.037593984962406,0.0075187969924812,0.00150375939849624,0.00300751879699248,0,0.0165413533834586,0.0360902255639098,0.0736842105263158,0.523308270676692,0.0315789473684211,0.318796992481203
7,12,513,0.0350877192982456,0.0526315789473684,0,0.0194931773879142,0.01364522417154,0.00389863547758285,0.00584795321637427,0.403508771929825,0.0194931773879142,0,0.00194931773879142,0,0,0.00389863547758285,0.00389863547758285,0,0,0.0175438596491228,0.00389863547758285,0,0.00584795321637427,0,0.00194931773879142,0.0409356725146199,0.0857699805068226,0.463937621832359,0.0487329434697856,0.358674463937622
7,12,746,0.0201072386058981,0.0415549597855228,0.00134048257372654,0.0120643431635389,0.0241286863270777,0,0,0.31769436997319,0.00804289544235925,0.00134048257372654,0,0,0,0.00134048257372654,0.00268096514745308,0,0,0.0241286863270777,0.0107238605898123,0,0.00268096514745308,0,0.014745308310992,0.0227882037533512,0.0576407506702413,0.38739946380697,0.0134048257372654,0.50402144772118
7,12,556,0.0485611510791367,0.0683453237410072,0.00539568345323741,0.0323741007194245,0.0485611510791367,0.00539568345323741,0.00719424460431655,0.361510791366906,0.0305755395683453,0.00179856115107914,0,0,0,0,0,0,0,0.00539568345323741,0,0,0.00539568345323741,0,0.0341726618705036,0.0611510791366906,0.107913669064748,0.451438848920863,0.0215827338129496,0.323741007194245
7,12,593,0.168634064080944,0.163575042158516,0.00337268128161889,0.0134907251264755,0.015177065767285,0.0118043844856661,0,0.229342327150084,0.015177065767285,0.00168634064080944,0.00337268128161889,0,0,0,0.00168634064080944,0,0.00168634064080944,0.00168634064080944,0,0,0.00168634064080944,0.00337268128161889,0.0472175379426644,0.188870151770658,0.18043844856661,0.263069139966273,0.00337268128161889,0.313659359190557
7,12,485,0.0288659793814433,0.0185567010309278,0.00206185567010309,0.0144329896907217,0.0329896907216495,0.00412371134020619,0,0.379381443298969,0.0329896907216495,0,0,0,0,0,0.00206185567010309,0,0,0.00824742268041237,0.00618556701030928,0.00206185567010309,0.00206185567010309,0,0.0185567010309278,0.0350515463917526,0.0350515463917526,0.463917525773196,0.0123711340206186,0.435051546391753
7,12,712,0.0210674157303371,0.0280898876404494,0,0.00842696629213483,0.0210674157303371,0,0.00280898876404494,0.452247191011236,0.00842696629213483,0.00140449438202247,0,0,0,0.00140449438202247,0,0,0.00140449438202247,0.00842696629213483,0.00421348314606742,0,0.00140449438202247,0,0.00702247191011236,0.0224719101123595,0.0421348314606742,0.495786516853933,0.0196629213483146,0.412921348314607
7,12,434,0.0253456221198157,0.032258064516129,0,0.0138248847926267,0.0299539170506912,0.00230414746543779,0,0.377880184331797,0.00691244239631336,0.00230414746543779,0,0,0,0.00230414746543779,0.00230414746543779,0.00230414746543779,0,0.0299539170506912,0.00691244239631336,0,0,0,0.00691244239631336,0.0299539170506912,0.0529953917050691,0.451612903225806,0.00691244239631336,0.451612903225806
7,12,561,0.0285204991087344,0.0427807486631016,0,0.0267379679144385,0.0142602495543672,0.0017825311942959,0,0.306595365418895,0.0213903743315508,0.0035650623885918,0.0017825311942959,0,0,0,0.0017825311942959,0.0035650623885918,0,0.0213903743315508,0.0035650623885918,0,0.0160427807486631,0,0.0089126559714795,0.035650623885918,0.0748663101604278,0.383244206773619,0.0089126559714795,0.488413547237077
7,13,665,0.0240601503759399,0.112781954887218,0.00451127819548872,0.102255639097744,0.309774436090226,0.00451127819548872,0.00150375939849624,0.156390977443609,0.00902255639097744,0.00150375939849624,0.00150375939849624,0,0,0,0.00902255639097744,0.00150375939849624,0,0.00601503759398496,0.00601503759398496,0,0.00150375939849624,0,0.037593984962406,0.0360902255639098,0.227067669172932,0.488721804511278,0.0150375939849624,0.195488721804511
7,13,391,0.0255754475703325,0.0383631713554987,0.010230179028133,0.0179028132992327,0.0818414322250639,0.0690537084398977,0.00255754475703325,0.283887468030691,0.040920716112532,0,0,0,0,0.00255754475703325,0,0,0,0.0127877237851662,0.00767263427109974,0,0.00255754475703325,0,0.0255754475703325,0.104859335038363,0.061381074168798,0.429667519181586,0.00767263427109974,0.370843989769821
8,1,398,0.120603015075377,0.0477386934673367,0.00251256281407035,0,0.0452261306532663,0.0050251256281407,0.0050251256281407,0.208542713567839,0.00753768844221105,0.0050251256281407,0.0050251256281407,0,0,0,0,0,0,0.0125628140703518,0.0050251256281407,0,0.0050251256281407,0,0.0125628140703518,0.138190954773869,0.0527638190954774,0.28391959798995,0.050251256281407,0.462311557788945
8,1,393,0.0737913486005089,0.083969465648855,0,0.00254452926208651,0.0152671755725191,0.0101781170483461,0,0.206106870229008,0.0101781170483461,0.00508905852417303,0,0,0,0,0,0,0,0.0152671755725191,0,0,0,0.0101781170483461,0.0127226463104326,0.089058524173028,0.0865139949109415,0.246819338422392,0.0559796437659033,0.498727735368957
8,1,385,0.0545454545454545,0.0675324675324675,0,0.00519480519480519,0.0337662337662338,0.00779220779220779,0,0.2,0.00519480519480519,0,0,0,0,0.0025974025974026,0.0025974025974026,0,0,0.0025974025974026,0.0025974025974026,0,0.00779220779220779,0,0.025974025974026,0.0623376623376623,0.0779220779220779,0.251948051948052,0.0597402597402597,0.522077922077922
8,1,640,0.0875,0.0328125,0.003125,0.0078125,0.015625,0.003125,0.0078125,0.196875,0.015625,0.0015625,0,0,0,0,0,0,0,0.003125,0,0,0.0015625,0,0.0125,0.0953125,0.0484375,0.2328125,0.075,0.5359375
8,1,456,0.0723684210526316,0.0592105263157895,0.00219298245614035,0.0109649122807018,0.0416666666666667,0,0.00657894736842105,0.212719298245614,0.0219298245614035,0.0043859649122807,0,0,0,0.00219298245614035,0.00219298245614035,0.00219298245614035,0,0.0197368421052632,0.0087719298245614,0,0.0043859649122807,0.00219298245614035,0.0263157894736842,0.0789473684210526,0.0833333333333333,0.309210526315789,0.0745614035087719,0.425438596491228
8,1,620,0.0612903225806452,0.0629032258064516,0,0.00645161290322581,0.05,0.00483870967741936,0.00161290322580645,0.237096774193548,0.0161290322580645,0.00161290322580645,0,0,0,0.0032258064516129,0.00161290322580645,0,0,0.00967741935483871,0.0032258064516129,0,0.0032258064516129,0.00161290322580645,0.0112903225806452,0.067741935483871,0.0758064516129032,0.319354838709677,0.0548387096774194,0.469354838709677
8,1,389,0.0874035989717224,0.0411311053984576,0.0051413881748072,0.0051413881748072,0.0179948586118252,0.012853470437018,0.0077120822622108,0.254498714652956,0.012853470437018,0,0,0,0,0,0,0,0,0.0102827763496144,0.0025706940874036,0,0,0,0.012853470437018,0.105398457583548,0.0539845758354756,0.298200514138817,0.0694087403598972,0.460154241645244
8,1,548,0.0656934306569343,0.0364963503649635,0,0.00547445255474453,0.0291970802919708,0.00547445255474453,0.00547445255474453,0.251824817518248,0.0237226277372263,0.00182481751824818,0,0.00182481751824818,0,0.00182481751824818,0,0,0,0.00547445255474453,0.00364963503649635,0,0.00364963503649635,0.0072992700729927,0.0072992700729927,0.0748175182481752,0.0492700729927007,0.317518248175182,0.0529197080291971,0.490875912408759
8,1,488,0.0758196721311475,0.0368852459016393,0.00409836065573771,0.00409836065573771,0.0245901639344262,0.00409836065573771,0.00819672131147541,0.276639344262295,0.00409836065573771,0.00204918032786885,0,0,0,0,0,0,0,0.0184426229508197,0.00204918032786885,0,0,0,0.014344262295082,0.0860655737704918,0.0491803278688525,0.325819672131148,0.0963114754098361,0.42827868852459
8,1,736,0.047554347826087,0.0230978260869565,0.00407608695652174,0,0.03125,0.00679347826086957,0.00815217391304348,0.203804347826087,0.0176630434782609,0.00135869565217391,0,0.00271739130434783,0,0,0,0,0,0.0176630434782609,0.00543478260869565,0,0.00271739130434783,0.00815217391304348,0.00543478260869565,0.0625,0.03125,0.278532608695652,0.03125,0.582880434782609
8,1,695,0.0330935251798561,0.0345323741007194,0.00431654676258993,0.00575539568345324,0.041726618705036,0.0129496402877698,0.00287769784172662,0.263309352517986,0.0158273381294964,0,0,0,0,0,0,0,0,0.0100719424460432,0.00287769784172662,0,0.00143884892086331,0.00431654676258993,0.00863309352517986,0.0503597122302158,0.0431654676258993,0.335251798561151,0.0316546762589928,0.526618705035971
