,player,positions
156,Will Smallbone,"['MC', 'MCO', 'MD']"
157,Magnus Kofod Andersen,"['MC', 'MCD']"
158,Dylan Vente,['DC']
159,Abdullah Al Khaibari,"['MCD', 'MC']"
160,Moussa Sylla,"['MD', 'DC']"
161,Brooks Lennon,"['DFD', 'MD', 'LD']"
162,Edwin Peraza,['DFC']
163,Raoul Petretta,['DFI']
164,Christian Luyindama,['DFC']
165,Yulián Gómez,['DFI']
166,Alfie May,['DC']
167,Henry Wingo,['DFD']
168,Cristhian Paredes,"['MCD', 'MC']"
169,Silas Gnaka,"['MCD', 'DFC']"
170,Christian Ramirez,['DC']
171,Mohamed Buya Turay,"['EI', 'DC']"
172,Lazaros Lamprou,"['MI', 'DC']"
173,Luca Itter,"['DFI', 'DFC']"
174,Keanu Baccus,['MC']
175,Martín Sarrafiore,"['MC', 'MI', 'MD']"
176,Darío Poveda,"['DC', 'MD', 'MI']"
177,Álex Martín,['DFC']
178,Aaron Seydel,"['DC', 'MI', 'MCO']"
179,Isak Pettersson,['PO']
