,player,positions
157,Oscar Perea,['EI']
158,Julio Alfonso Castro,['DC']
159,Depú,['DC']
160,Gabriel Pereira,['DFC']
161,Paulinho,['DC']
162,David Herold,['DFI']
163,Aïman Maurer,"['EI', 'MCO']"
164,Aaron Rodriguez,"['MC', 'MCD']"
165,Matías Verdún,"['MD', 'ED']"
166,Maximiliano Añasco,"['MI', 'EI', 'MD']"
167,Facundo Bernal,"['MCD', 'MC']"
168,Kevin Palacios,"['MI', 'EI']"
169,Mathías De Ritis,['DFI']
170,Óscar Cruz,['DC']
171,Randall Rodríguez,['PO']
172,Derlis Rodríguez,"['MD', 'MI']"
173,Santiago Silva,"['MC', 'MCO', 'EI']"
174,Jhon Vélez,"['MC', 'MCD']"
175,Raimonds Krollis,['DC']
176,Krzysztof Wołkowicz,"['LI', 'MI']"
177,Mateo Antoni,"['DFC', 'DFI']"
178,Viktor Granath,['DC']
179,Andrés Sánchez Duque,['MCO']
