,player,positions
97,Aljoša Vasić,"['MC', 'MCO', 'ED']"
98,Gustavo Henrique,"['ED', 'EI']"
99,Erivaldo Almeida,['DFC']
100,Marko Ivezić,"['MCD', 'DFC']"
101,Sergio Ortuño,"['MC', 'MCO', 'MCD']"
102,Amine Boutrah,"['MI', 'MCO']"
103,Alessandro Pilati,['DFC']
104,Patrik Vydra,['DFC']
105,Vladyslav Kabaev,['MI']
106,Karim Konaté,"['DC', 'MCO']"
107,Anthony Baron,"['DFI', 'DFC']"
108,Juan Bisanz,"['MD', 'MI', 'DC']"
109,Mauro Perković,"['DFC', 'DFI']"
110,Alarcón,"['DC', 'EI']"
111,Rui Modesto,"['MD', 'LD']"
112,Danijel Lončar,"['DFC', 'MCD']"
113,Ibrahim Mustapha,['DC']
114,Lucas Ferreira,['DFC']
115,Jesus Castillo,"['MCD', 'MC']"
116,Richard Farías,"['DFI', 'LI', 'DFD']"
117,Moussa Soumano,['DC']
118,Giuseppe Aurelio,"['DFI', 'MI']"
119,Felipe Sánchez,['DFC']
120,Emmanuel Toku,['MCO']
121,Christian Ordoñez,"['MCD', 'MC']"
122,Thomas Jones,"['ED', 'MCO', 'EI']"
123,Beni,"['MC', 'MCD']"
124,Diego Armando Hernández,['DFC']
125,Ronny Biojó,['DFC']
126,Jalmar Almeida,"['ED', 'EI']"
127,Rodrigo Formento,['PO']
128,Jefferson Valverde,['MC']
129,Franco González,"['MCO', 'MC', 'MP']"
130,Santiago Homenchenko,"['MC', 'MCD', 'MI']"
131,Luciano Rodríguez,"['ED', 'EI', 'DC']"
132,Matheus Martins,"['MD', 'ED']"
133,Bautista Barros Schelotto,['DFD']
134,Braian Oyola,"['MD', 'ED', 'MCO']"
135,Anderson Duarte,"['EI', 'MCO']"
136,Rodrigo Insua,"['DFI', 'LI', 'MI']"
137,Nicolas Capraro,['DFC']
138,Sebastián Corda,['DFI']
139,Tomás Sultani,['PO']
140,Gonzalo Mottes,['DFC']
141,Brayan Gil,['DC']
142,Kevin Rodríguez,['DC']
143,William Clem,['MCD']
144,Nicolás Paz,"['DFC', 'DFD', 'DFI']"
145,Stefano Moreyra,"['MCD', 'MC']"
146,Bryan,"['MI', 'MCO', 'MD']"
147,Cassius Mailula,"['MCO', 'MP', 'DC']"
148,Simone Pafundi,"['MCO', 'MD']"
149,Alessandro Fontanarosa,"['DFC', 'DFI']"
150,Brian Aguirre,"['EI', 'MI', 'ED']"
151,Benjamin Bouchouari,['MC']
152,El Mehdi Moubarik,['MCD']
153,Tonni Adamsen,['DC']
154,Benny Sousa,['ED']
155,Teto,"['MD', 'MI', 'MCO']"
156,Kyle Hiebert,"['DFC', 'DFI']"
157,Gustavo Sá,['MC']
158,Dijon Kameri,"['MCO', 'MC']"
159,Saad Natiq,['DFC']
160,Matteo Meisl,['DFC']
161,Andi Hoti,['DFC']
162,Jonny Arriba,"['MD', 'ED']"
163,Mor Ndiaye,"['MCD', 'MC']"
164,Javier Nicolas Vallejo,"['MI', 'MD', 'DC']"
165,Sebastian Borza,"['DFI', 'MI']"
166,Daniel Silva,['MC']
167,Takuto Oshima,['MC']
168,Luca Belardinelli,"['MCD', 'MC']"
169,Saïd Hamulić,"['DC', 'MI']"
170,Nicola Rauti,"['DC', 'MP']"
171,Nicolás Rossi,"['MD', 'MI']"
172,Donat Rrudhani,"['MD', 'MC']"
173,Yago Cariello,['DC']
174,Salim Diakité,"['DFC', 'DFD', 'MD']"
175,Niccolò Corrado,"['MI', 'DFI']"
176,Ismael Cortez,['DFD']
177,Kevin Spadanuda,['MI']
178,Mohamed El Arouch,['MCO']
179,Aleksa Pejić,['MCD']
