,player,positions
128,Serge Tabekou,"['MD', 'ED', 'DC']"
129,Antonino La Gumina,['DC']
130,Ramazan Civelek,"['MD', 'DFD']"
131,Nicolas Lemaître,['PO']
132,Noah Loosli,['DFC']
133,Wes Harding,"['DFC', 'LD', 'DFD']"
134,Bernabé,['PO']
135,Eric Ramírez,"['DC', 'MCO', 'MD']"
136,Álvaro Angulo,['DFI']
137,Arquímedes Figuera,"['MCD', 'MC']"
138,Paudie O'Connor,['DFC']
139,Liam Walsh,"['MC', 'MCD']"
140,Favio Álvarez,"['MCO', 'MD', 'MI']"
141,Adam Andersson,"['DFD', 'LD', 'DFI']"
142,Dylan Saint-Louis,"['ED', 'EI', 'MI']"
143,Diego Moreno,"['MCD', 'MC', 'MCO']"
144,Alessio Vita,"['MC', 'DFD']"
145,Sebastián Britos,['PO']
146,Park Yong Woo,"['MCD', 'MC']"
147,Pablo Aránguiz,"['MCO', 'EI', 'MI']"
148,Giacomo Ricci,['DFI']
149,Santiago Echeverría,"['DFC', 'DFD']"
150,Clément Depres,['DC']
151,Filippo Romagna,['DFC']
152,Chey Dunkley,['DFC']
153,Iván Santillán,"['DFI', 'LI', 'MI']"
154,Miguel Araujo,['DFC']
155,Niklas Kreuzer,"['DFD', 'ED']"
156,Victor Adeboyejo,['DC']
157,Hansell Riojas,"['DFC', 'DFD', 'DFI']"
158,Arturo Mina,['DFC']
159,Hector Hevel,"['MC', 'MCO']"
160,Stefano Gori,['PO']
161,Abdullah Al Ammar,"['DFI', 'LI']"
162,Brad Collins,['PO']
163,Hasan Kuruçay,['DFC']
164,Damjan Bohar,['MI']
165,Ygor Nogueira,['DFC']
166,Mathias Rasmussen,"['MCO', 'MC']"
167,Roberto Camminata,"['ED', 'EI', 'MP']"
168,Alessandro Puntina,['DFC']
169,Michele Navuto,"['DC', 'MCO']"
170,Liam Kelly,['PO']
171,Robert Mühren,['DC']
172,Mimoun Mahi,"['DC', 'EI']"
173,Cristo González,"['DC', 'MCO']"
174,Jorge Benítez,['DC']
175,Grego Sierra,['DFC']
176,Mohammed Al Kuwaykibi,['MD']
177,Greg Docherty,"['MC', 'MCD', 'MD']"
178,Maurice Multhaup,"['ED', 'LD', 'MCO']"
179,Mathias Greve,['MC']
