,player,positions
112,Roko Brajković,"['DC', 'EI', 'ED']"
113,Philip Quinton,['DFC']
114,Pontus Dahbo,"['ED', 'EI']"
115,Anibal Vega,['DC']
116,Juan David Torres,['EI']
117,Lucas Quintana,['DFC']
118,Samuel Velásquez,"['DFI', 'MI']"
119,Luis Felipe Hernández,"['MD', 'ED']"
120,Santiago Morales,"['DFC', 'DFI']"
121,Justin Janitzek,['DFC']
122,Kamarai Swyer,"['MCO', 'MI']"
123,Niklas Pyyhtiä,"['MC', 'MCO']"
124,Gabriele Capanni,"['MP', 'MI']"
125,Lee Sang min,"['EI', 'LD']"
126,Diego Barrera,"['MD', 'ED']"
127,Jurica Jurčec,"['MI', 'MD']"
128,Vinícius Nogueira,['LI']
129,Elias Bakatukanda,['DFC']
130,Ange Caumenan N'Guessan,"['DFC', 'DFD']"
131,Joe Anderson,['DFC']
132,Ignacio Tapia,['MCO']
133,Juan Strumia,['PO']
134,Juan Avalo,"['MC', 'MCO']"
135,Jonas Olsson,['PO']
136,Adama Diakité,"['DC', 'EI']"
137,Kazper Karlsson,"['MD', 'MC']"
138,Juan José Mera,['DFC']
139,Markus Poom,['MC']
140,Luis Armando Castro,['MCD']
141,Franci Bouebari,['DFC']
142,Miguel Ángel Becerra,"['DFD', 'LD']"
143,Toby Sims,['DFD']
144,Madi Monamay,"['DFC', 'MCD']"
145,Yannik Lührs,"['DFC', 'DFD']"
146,Aidan Simmons,"['DFD', 'MD']"
147,Leonardo Pérez,['DFC']
148,Thaddäus-Monju Momuluh,"['MD', 'ED', 'DC']"
149,Peter Reinhardsen,"['MD', 'DFD', 'DFC']"
150,Valentín Carboni,"['MCO', 'DC']"
151,Jermain Nischalke,['DC']
152,Richard Iriarte,"['MC', 'MCD']"
153,Joshua Quarshie,['DFC']
154,Diego Méndez,"['DFC', 'MC', 'DFD']"
155,Moustafa Tarek,['MC']
156,Mateo Pérez,['DFC']
157,Emmanuel Adegboyega,['DFC']
158,Jesús López,['PO']
159,Tom Sanne,"['DC', 'MP']"
160,Frederic Soelle Soelle,['DC']
161,Lukáš Ambros,['MCO']
162,Fernando Rodríguez,['DFI']
163,Matt Baker,['DFC']
164,Jesús Valbuena,"['MC', 'MCD']"
165,David Savic,['DFD']
166,Julien Vetro,['DC']
167,Adam Mayor,"['EI', 'MI', 'LI']"
168,Juan Larios,['DFI']
169,Yann Lienard,['PO']
170,Nemanja Bosančić,['MC']
171,Juan Arias,['DFC']
172,Hugo Redón,"['MC', 'MCD']"
173,Jake Rooney,"['DFC', 'DFD']"
174,Valentyn Morgun,['PO']
175,Mehdi Bariki,['ED']
176,Johaneko Louis-Jean,"['DFD', 'DFI']"
177,Christian Acella,['MC']
178,Valentín Pereyra,['MI']
179,Ali Demirel,['MCO']
