,player,positions
55,Luis Banegas,['PO']
56,Scott Robertson,"['MC', 'MCD']"
57,Ricardo Alves,"['MCO', 'MI']"
58,Samuel Ballet,"['MI', 'MD']"
59,Apuia,"['MC', 'MCD']"
60,Li Yang,['DFC']
61,Tom Clayton,['DFC']
62,Vítězslav Jaroš,['PO']
63,Jakob V. Persson,"['DFC', 'DFD']"
64,Adrián,['PO']
65,Ernest Boahene,['LD']
66,Gennaro Borrelli,['DC']
67,Khaled Al Blooshi,"['MCO', 'MC']"
68,Jędrzej Grobelny,['PO']
69,Harry Boyes,"['LI', 'DFI']"
70,Falah Waleed,['MCD']
71,Kim Ju Kong,"['MC', 'DC', 'EI']"
72,David Grözinger,"['LI', 'MI']"
73,Choi Jun Hyuk,"['MCD', 'DFC']"
74,Ibrahima Cissé,['DFC']
75,Ted Tattermusch,['DC']
76,Abdulrahman Al Safri,"['MCD', 'MC', 'LD']"
77,Ulrick Eneme-Ella,"['MCO', 'MC']"
78,Ossama Ashley,"['MC', 'MCD']"
79,Titouan Thomas,"['MC', 'MCD']"
80,Eric Voufack,"['DFD', 'MD']"
81,Fábio Tavares,['DC']
82,Darragh Burns,['ED']
83,Toby Savin,['PO']
84,Răzvan Patriche,['DFC']
85,Ismet Lushaku,"['MC', 'MCD', 'MI']"
86,Tomás Ahumada,['PO']
87,Coniah Boyce-Clarke,['PO']
88,Shadrach Ogie,['DFC']
89,Philip Slørdahl,['DFC']
90,Connor Smith,"['MCO', 'MC']"
91,James Furlong,"['DFI', 'LI']"
92,Khalifa Al Dawsari,"['DFC', 'DFI']"
93,Torbjørn L. Heggem,"['DFC', 'DFI']"
94,Brandon Fernandes,"['MI', 'MCO']"
95,Rahul Bheke,"['DFD', 'DFC', 'DFI']"
96,Bipin Singh,"['EI', 'ED']"
97,Relu Stoian,['PO']
98,Andrei Patache,['DFD']
99,Geani Crețu,"['MD', 'MC', 'DFD']"
100,André Alsanati,['ED']
101,Sondre Fosnæss Hanssen,['DFC']
102,Lee Ji Sol,['DFC']
103,Dante Sealy,"['MI', 'MD']"
104,Rafał Adamski,['DC']
105,Erik Holt,['DFC']
106,Tate Schmitt,"['DFI', 'MI']"
107,Richonell Margaret,"['MI', 'DC', 'MD']"
108,Alexander Abrahamsson,['DFC']
109,Declan Drysdale,['DFC']
110,Dennis Collander,"['ED', 'MC']"
111,Robbie Gotts,"['MCO', 'MC']"
112,Griffin Dorsey,"['DFD', 'MD']"
113,Brad Lyons,"['MCD', 'MC', 'MCO']"
114,Anton Skipper,['DFC']
115,Charlie Kelman,['DC']
116,Ali Youssef,"['MCO', 'DC']"
117,Fabrice Hartmann,['MD']
118,Carl Björk,['DC']
119,Abdulelah Al Shammari,"['ED', 'MCO', 'MP']"
120,James Scott,"['DC', 'EI']"
121,Ryan Stirk,"['MCD', 'MC']"
122,Abdulbasit Hindi,"['DFC', 'DFI']"
123,Abdullah Al Meqran,"['DC', 'MCO', 'MI']"
124,Martín Aruga,['DFI']
125,Hussain Salem,"['DFI', 'DFC']"
126,Scott Tiffoney,"['MI', 'MCO', 'DC']"
127,Kim Ji Hyun,"['DC', 'ED', 'EI']"
128,Baba Fernandes,['DFC']
129,Robin Polley,['DFD']
130,Kang Yun Koo,"['LI', 'DFI']"
131,Xu Haoyang,"['MI', 'MD']"
132,Rosaire Longelo,"['MI', 'MD']"
133,Ekin Celebi,['DFI']
134,Baselga,['DC']
135,Wiktor Pleśnierowicz,['DFC']
136,Kyvon Leidsman,['DC']
137,Fredrik Hammar,"['ED', 'MD', 'MC']"
138,Luke Jephcott,['DC']
139,Leon Bürger,"['MC', 'MCO']"
140,Yannik Bangsow,['PO']
141,Virgile Pinson,['EI']
142,Thomas Gundelund,['LD']
143,Phoenix Patterson,['MI']
144,Lewis Cass,['DFC']
145,Agon Mucolli,['EI']
146,Tate Russell,['DFD']
147,Lukas Jensen,['PO']
148,Alan Mariano Miño,"['MCO', 'MC']"
149,Lim Eun Soo,"['DFC', 'MCD', 'MC']"
150,Dion Pereira,['MD']
151,Julian Dunn,['DFC']
152,Jack Vale,"['DC', 'MI']"
153,Cui Lin,"['DFI', 'DFD']"
154,Abduhamit Abdugheni,"['DFD', 'LD']"
155,Adam Lewis,"['LI', 'DFI']"
156,Lautaro Chávez,"['MD', 'DC']"
157,Mateusz Cholewiak,"['MI', 'DC']"
158,Dante Polvara,"['MCD', 'MC', 'MCO']"
159,Dan Kelly,"['MD', 'MI', 'ED']"
160,Yao Junsheng,"['MC', 'MCO']"
161,Rijad Sadiku,['DFC']
162,Jamie Lennon,"['MC', 'MCD']"
163,Brian Maher,['PO']
164,Abdullah Al Hamdan,"['MP', 'MI', 'DC']"
165,Yousef Al Mozairib,"['MI', 'DFI', 'DC']"
166,Marcel Benger,['MCD']
167,Turki Al Ammar,"['ED', 'MC', 'MCO']"
168,Matty Wolfe,"['MCD', 'MC']"
169,Daniel Butterworth,"['MCO', 'DC', 'EI']"
170,Rayhaan Tulloch,"['MI', 'EI']"
171,Odin Bailey,"['MD', 'ED']"
172,Hu Jinghang,"['DC', 'MC']"
173,Ke Zhao,"['LI', 'DFI']"
174,Nick Tsaroulla,"['DFI', 'LI']"
175,Zhang Yufeng,"['MC', 'MCD']"
176,Rollin Menayese,['DFC']
177,Fraser Murray,"['MI', 'LI', 'MD']"
178,George Lloyd,['DC']
179,Chris Merrie,"['MC', 'MCD']"
