,player,positions
108,Elyas Bouzaiene,"['LD', 'DFD']"
109,Victor Bak,"['DFI', 'LI']"
110,Diego Luna,"['MI', 'MC']"
111,Anthony Oyono,['DFD']
112,Martín Ortega,['DFD']
113,Saxon Earley,"['LI', 'DFI']"
114,Pedro Justiniano,['DFC']
115,Thomas Himeur,['PO']
116,Arnau Solà,['DFI']
117,Mateo Joseph,['DC']
118,Pastor,['DFD']
119,Patrick Lienhard,['MC']
120,Andor Bolyki,['DC']
121,Léo Scienza,"['EI', 'ED']"
122,Justin Heekeren,['PO']
123,Thomas Kastanaras,['DC']
124,Joshua Tenkorang,"['MC', 'MCO']"
125,Manuel Polster,"['MI', 'EI']"
126,Kane Smith,"['LD', 'DFD']"
127,Kevin Doukoure,"['MC', 'MCD']"
128,Marcos Portillo,"['MC', 'MCD']"
129,Juljan Shehu,"['MCD', 'MC']"
130,Souleymane Diaby,['DFI']
131,Liu Tao,['DFC']
132,Serano Seymor,['DFC']
133,Pius Grabher,"['MC', 'MCD']"
134,Andrei Gorcea,['PO']
135,Thomas Santos,"['DFD', 'MD', 'LD']"
136,Dalibor Takáč,"['MC', 'MCD']"
137,Evgeniy Shikavka,['DC']
138,Jacek Podgórski,"['MD', 'MI']"
139,Cedric Harenbrock,"['MCO', 'MC']"
140,Ibrahim El Kadiri,['MI']
141,Oskar Buur,"['LD', 'MCD']"
142,Noah Sadiki,"['DFD', 'MD', 'DFC']"
143,Antonio Raimondo,['DC']
144,Martin Turk,['PO']
145,Tony Springett,"['MD', 'MI']"
146,Guy Serge Yameogo,['DFC']
147,Andrea Cagnano,"['DFI', 'DFC']"
148,Isaac Price,['MC']
149,Lynnt Audoor,"['MC', 'MCD']"
