,player,positions
149,Ajith Kumar,"['DFD', 'DFI']"
150,Hassan Al Slais,['DC']
151,Jørgen Kili Fjeldskår,['DFD']
152,Makan Winkle Chothe,"['ED', 'EI', 'MP']"
153,Isak Vanlalruatfela,"['EI', 'ED']"
154,Parag Shrivas,"['DFC', 'DFD', 'DFI']"
155,Laurence Wyke,['DFC']
156,Jonathan Perez,['MD']
157,Abraham Rodriguez,['PO']
158,Lee Kang Han,['LD']
159,Joe Gubbins,['DFC']
160,Sumit Rathi,"['DFI', 'LI', 'DFC']"
161,Liang Shaowen,['DFC']
162,Amey Ranawade,['DFD']
163,Ninthoi Meetei,['MD']
164,Han Dong,"['MI', 'DC']"
165,Sourav Das,"['MCD', 'MC']"
166,Brendan Barr,"['MCD', 'MCO', 'DFD']"
167,Joshua Honohan,"['DFC', 'LI', 'LD']"
168,Chay Cooper,"['MCO', 'MD', 'MI']"
169,Amarjit Singh Kiyam,"['MC', 'MCD', 'DFD']"
170,Kevin Berkoe,['DFI']
171,Redeem Tlang,"['ED', 'EI']"
172,Provat Lakra,"['DFD', 'DFI']"
173,Mobashir Rahman,"['MC', 'MCD']"
174,Michael Soosairaj,"['EI', 'DFI']"
175,Kamaljit Singh,['PO']
176,Saviour Gama,"['DFI', 'MI']"
177,Mohammad Nawaz,['PO']
178,Ajay Chhetri,"['MCD', 'MC']"
179,Jayesh Rane,"['MC', 'MD']"
