,player,positions
112,Michal Ševčík,"['MCO', 'ED', 'MC']"
113,Matija Frigan,"['DC', 'ED']"
114,Santiago Longo,"['MCD', 'MC']"
115,Brayan León,['DC']
116,Andrey Santos,"['MC', 'MCD']"
117,Lucas Arce,"['DFD', 'LD']"
118,Matías Giménez,"['DC', 'EI']"
119,Benjamin Tahirović,['MCD']
120,Cheick Keita,['DFC']
121,Cristian Gutiérrez,"['DFI', 'MI']"
122,Kevin Ortiz,"['MCD', 'MC']"
123,Mamadou Mbaye,['DFC']
124,Arbnor Muja,"['MD', 'MI']"
125,Lameck Banda,['EI']
126,Joan González,['MC']
127,Moses Usor,['MD']
128,Sávio,"['MD', 'ED']"
129,Rodrigo Martins,"['EI', 'MI', 'MD']"
130,Bojan Miovski,['DC']
131,Del Moral,['MC']
132,Kryštof Daněk,"['ED', 'EI', 'MCO']"
133,Martin Jedlička,['PO']
134,Fábio Ronaldo,"['LI', 'MI', 'EI']"
135,Stijn van Gassel,['PO']
136,Jota Silva,"['ED', 'EI']"
137,Gianluca Prestianni,"['MD', 'MCO', 'ED']"
138,Junior Mwanga,"['MCD', 'MC', 'DFC']"
139,Abakar Sylla,['DFC']
140,Álvaro Fernández,"['LI', 'DFI']"
141,Boualem Khoukhi,"['DFC', 'MCD']"
142,Michael Folorunsho,"['MC', 'MCO']"
143,Bruno Amione,['DFC']
144,Pablo Torre,"['MCO', 'MI', 'MC']"
145,Tiago Orobó,['DC']
146,Libor Holík,"['DFD', 'DFI']"
147,Nelson Deossa,"['MC', 'MCD', 'MI']"
148,Leandro Lozano,"['DFD', 'LD', 'DFI']"
149,Njegoš Petrović,"['MCD', 'MC']"
150,Vladyslav Dubinchak,['DFI']
151,Gonzalo Carneiro,"['DC', 'MP', 'ED']"
152,Aaron Ramsey,"['MI', 'MC', 'MCO']"
153,Tomás Araújo,['DFC']
154,Gonzalo Sosa,['DC']
155,Ilias,"['ED', 'MC']"
156,Franco Fagúndez,"['MCO', 'DC', 'MP']"
157,Matej Maglica,['DFC']
158,James McAtee,"['MCO', 'MC']"
159,Daniel Penha,"['MCO', 'MC', 'MI']"
160,Alexandre Penetra,"['DFD', 'DFC']"
161,Antony,"['MD', 'MI']"
162,Eíran Cashin,['DFC']
163,Park Seung Wook,"['DFD', 'DFC', 'DFI']"
164,Giorgio Altare,['DFC']
165,Nicola Pérez,['PO']
166,Mamadou Fall,"['DFC', 'DFD']"
167,Milutin Osmajić,"['DC', 'MI', 'MD']"
168,Tai Baribo,['DC']
169,Samet Akaydın,['DFC']
170,Imanol,['DFI']
171,Nikola Vasilj,['PO']
172,Manfred Ugalde,['DC']
173,Noah Atubolu,['PO']
174,Stipe Biuk,"['EI', 'ED']"
175,Rubén Sánchez,"['MD', 'DFD']"
176,Loreintz Rosier,"['MCD', 'MC']"
177,Julien Le Cardinal,"['LD', 'DFD', 'DFC']"
178,Gonzalo Luján,"['DFC', 'LD', 'DFD']"
179,Dirk Proper,"['MCD', 'MC']"
