,player,positions
119,Ethan Alagich,"['MCO', 'MCD']"
120,JJ McKiernan,"['MCO', 'DC']"
121,James Golding,['DFC']
122,Niko Tsakiris,"['MCO', 'MC']"
123,Kipp Keller,['DFC']
124,Jad Hakiki,['MC']
125,Jakob Kindberg,['PO']
126,Gianluca Saro,['PO']
127,Kai Corbett,['DC']
128,Joseph Gbode,['DC']
129,Marcus Dackers,['DC']
130,Aaron Drewe,"['DFD', 'LD']"
131,Mohammed Al Qahtani,"['MD', 'MI', 'MCO']"
132,Aske Andresen,['PO']
133,Sivasakthi Narayanan,['DC']
134,Jayden Fevrier,"['MI', 'LI', 'MD']"
135,Emil Özkan,['MC']
136,Adam Murphy,['MC']
137,Abdullah Matuq,"['ED', 'DC', 'MP']"
138,Jordon Hall,['DFC']
139,Vegard Solheim,"['DFD', 'DFC']"
140,Tobias Haahr Jakobsen,['PO']
141,Ethan Cox,['PO']
142,Kelly N'Mai,['MD']
143,Oludare Olufunwa,"['DFD', 'DFC']"
144,Wang Yu,"['MCD', 'MC']"
145,Szymon Weirauch,['PO']
146,Arquimides Ordoñez,"['DC', 'EI']"
147,Harry Wood,"['MC', 'MCO', 'MCD']"
148,Jeroen Krupa,"['DC', 'MD']"
149,Guillermo Gajardo,['PO']
150,Kevin Čustović,"['MC', 'DFC', 'LI']"
151,Tom Nixon,"['DFD', 'LD']"
152,Lasse Schulz,['PO']
153,Ziyad Al Johani,"['MC', 'MCD', 'MCO']"
154,Basil Al Sayali,"['MCD', 'MC']"
155,Ahmed Al Jowayed,"['MCD', 'MC']"
156,Neal Gibs,['DFI']
157,Berk Balaban,['PO']
158,Luis Vásquez,['MC']
159,Roman Schabbing,['PO']
160,Peder Hoel Lervik,['PO']
161,Sven Jansen,['PO']
162,Liam Vincent,"['DFI', 'DFC']"
163,Frederik Carstensen,"['MD', 'MI']"
164,Ben Hockenhull,['DFC']
165,Abderahmane Soussi,"['MI', 'EI', 'DC']"
166,Jake Bickerstaff,['DC']
167,Kamron Habibullah,"['MI', 'MCO']"
168,Wei Minzhe,['PO']
169,Sun Qinhan,"['LD', 'MD']"
170,Cui Qi,"['DFC', 'LD', 'LI']"
171,Cody Mizell,['PO']
172,Aaron McNally,"['DFI', 'MD', 'DFD']"
173,Steffen Meuer,"['MD', 'DC', 'ED']"
174,Bassam Al Hurayji,"['DFD', 'MC', 'DFC']"
175,Sulaiman Hazazi,['DFI']
176,Jeon Byung Kwan,"['DC', 'ED']"
177,Kang Yoon Gu,"['MCO', 'EI']"
178,Aurelian Păun,['PO']
179,Edison Azcona,"['MI', 'MCO']"
