,player,positions
78,Gastón Campi,['DFC']
79,Saidy Janko,['DFD']
80,Sammie Szmodics,"['MCO', 'MP']"
81,Ettore Gliozzi,['DC']
82,Sam Adekugbe,['DFI']
83,Matías Pisano,"['MCO', 'MD', 'MC']"
84,Geisson Perea,['DFC']
85,Alex Ferrari,"['DFC', 'DFD']"
86,Saúl,['DFI']
87,Déinner Quiñones,"['MD', 'MI']"
88,Ezequiel Cerutti,"['ED', 'EI', 'MD']"
89,Santiago Romero,"['MC', 'MD', 'MCD']"
90,Olivier Custodio,"['MCD', 'MC']"
91,César Pinares,"['MCO', 'MC']"
92,Jack Byrne,['ED']
93,Alexis Zapata,"['MD', 'MP']"
94,Kim Min Woo,"['LI', 'DC', 'MC']"
95,Bas Kuipers,['DFI']
96,Jari Vandeputte,"['MI', 'MD']"
97,Wu Xi,"['MC', 'MCD']"
98,Diego Bejarano,"['LD', 'DFD', 'DFC']"
99,Mateo Sušić,['DFD']
100,Harry Cornick,"['DC', 'ED', 'MD']"
101,Bartosz Kapustka,"['MCO', 'MC', 'MP']"
102,Dardo Miloc,"['MCD', 'MC']"
103,Adrien Monfray,['DFC']
104,Luke O'Nien,"['DFC', 'DFI', 'MCD']"
105,Jeppe Grønning,['MCD']
106,Liam Lindsay,['DFC']
107,Maikel Mesa,"['MC', 'MCO']"
108,Mansur,"['DFC', 'DFI', 'LI']"
109,Elio Capradossi,['DFC']
110,Cristian Menéndez,['DC']
111,César Rigamonti,['PO']
112,Eugenio Isnaldo,['MI']
113,Ciro Rius,['MD']
114,Alejandro Donatti,['DFC']
115,Sebastián Moyano,['PO']
116,Gabriel Hachen,"['MC', 'MCO', 'MCD']"
117,Guillermo Ortíz,['DFC']
118,Dany Rosero,['DFC']
119,Damián Pérez,['DFI']
120,Juan Ignacio Cavallaro,"['MI', 'MCO']"
121,Henrik Bjørdal,['MC']
122,Óscar Opazo,"['DFD', 'DFI']"
123,Ronnie Fernández,"['DC', 'MI']"
124,Diego González,['MC']
125,Lorenzo Reyes,"['MCD', 'MC']"
126,Cristian Vargas,['PO']
127,Yeison Gordillo,"['MCD', 'MC']"
128,Sergio Mosquera,"['DFC', 'DFD']"
129,Linus Egnell Wahlqvist,"['DFD', 'DFC']"
130,Baptiste Guillaume,['DC']
131,Alberto Cerri,['DC']
132,Thomas Lehne Olsen,['DC']
133,Nikolas Ioannou,"['LI', 'MI', 'DFI']"
134,Felipe Mora,['DC']
135,Laurent Depoitre,['DC']
136,Hernâni,"['MD', 'MI', 'ED']"
137,Josué Sá,['DFC']
138,Awer Mabil,"['MI', 'MD', 'EI']"
139,Tomás Martínez,"['MC', 'MCO']"
140,Tiago Casasola,"['MD', 'LD', 'DFD']"
141,Andrew Farrell,['DFC']
142,Carlos Ascues,"['DFC', 'MCD', 'MC']"
143,Michael Rose,['DFC']
144,Wes Burns,"['MD', 'LD']"
145,Wil Trapp,['MCD']
146,Steven Moreira,"['DFC', 'DFD']"
147,Loïs Diony,['DC']
148,Leonel Galeano,['DFC']
149,Julian Green,"['MCO', 'MC']"
150,Lee Ki Je,"['DFI', 'LI']"
151,Jérémie Bela,"['EI', 'LI', 'LD']"
152,Haris Tabakovic,['DC']
153,Philip Heise,['DFI']
154,Kevin Möhwald,"['MC', 'MCO']"
155,Tyler Boyd,"['MI', 'MD']"
156,Michele Rigione,['DFC']
157,Higinio,['DC']
158,Mark O'Hara,"['MC', 'MCD']"
159,Mauro Goicoechea,['PO']
160,Ricardo Centurión,"['MCO', 'MD', 'MI']"
161,Arnór Ingvi Traustason,"['MC', 'EI']"
162,Jack Whatmough,['DFC']
163,Bradley Dack,"['MCO', 'MC']"
164,Jung Woo Young,"['MCD', 'DFC']"
165,Alberto Barison,['DFC']
166,Mohammed Al Owais,['PO']
167,Rodolfo Pizarro,"['MCO', 'MI', 'MC']"
168,Ivan Lučić,['PO']
169,Thomas Dähne,['PO']
170,Dorian Dessoleil,['DFC']
171,Mathieu Michel,['PO']
172,Ľubomír Šatka,['DFC']
173,Carlos Rivero,['DFC']
174,Luis Cardozo,"['DFC', 'DFD']"
175,Hattan Bahebri,['EI']
176,Youssouf M'Changama,"['MC', 'MCO']"
177,Morgan Fox,"['DFI', 'DFC']"
178,Will Vaulks,"['MCD', 'MC']"
179,Zlatan Alomerović,['PO']
