,player,positions
97,Li Ang,"['DFC', 'DFI']"
98,Yin Hongbo,"['MD', 'MC']"
99,Cai Huikang,"['MCD', 'MC']"
100,Wang Shenchao,"['DFD', 'DFC']"
101,Wang Jinxian,"['MI', 'MC']"
102,Ba Dun,"['MI', 'MD']"
103,Bentley Baxter Bahn,"['MC', 'MCO', 'MCD']"
104,Christophe Psyché,['DFC']
105,Andrés Vilches,['DC']
106,Josh Vickers,['PO']
107,Ricardinho,"['DFD', 'DFC', 'LD']"
108,Vaso Vasić,['PO']
109,Lucas Pirard,['PO']
110,Alexander Brunst,['PO']
111,Sebastian Jacob,"['DC', 'MCO']"
112,Damon Mirani,"['DFC', 'MCD']"
113,Norbert Alblas,['PO']
114,Ali Şaşal Vural,['PO']
115,Tim Rieder,['MCD']
116,John-Patrick Strauß,"['LD', 'MD']"
117,Oscar Johansson,"['MD', 'MC']"
118,Alexandru Mateiu,"['MCD', 'MC']"
119,Bogdan Mitrea,['DFC']
120,Marin Jakoliš,"['DC', 'MI']"
121,Andrija Novakovich,['DC']
122,Lionel Mpasi,['PO']
123,Zeki Yavru,"['DFD', 'MCD']"
124,Álvaro Bustos,"['MI', 'DFI']"
125,Racine Coly,"['DFI', 'LI']"
126,Lynden Gooch,"['DFD', 'LD', 'MD']"
127,Harry Isted,['PO']
128,David Goldar,['DFC']
129,Dominic Ball,"['MCD', 'MC', 'DFC']"
130,Mateusz Wdowiak,"['MP', 'MD']"
131,Jiang Zhipeng,"['DFI', 'LI', 'MI']"
132,Petter Strand,['MC']
133,Lars-Jørgen Salvesen,['DC']
134,Lee Ju Yong,"['LI', 'DFI']"
135,Wang Tong,['DFD']
136,Rafał Kurzawa,"['MI', 'MD', 'MCD']"
137,Kim Gyeong Min,['PO']
138,Kyle Dempsey,"['MC', 'MCO']"
139,Daniel O'Shaughnessy,['DFC']
140,Théo Pellenard,"['DFC', 'DFI']"
141,Hólmbert Aron Friðjónsson,['DC']
142,Andrea Fulignati,['PO']
143,Moi Delgado,"['DFI', 'LI']"
144,Adam Lundqvist,['DFI']
145,Edgar Babayan,"['MI', 'MD']"
146,Mohammed Ali Bemammer,['MCD']
147,Frankie Kent,['DFC']
148,Marcus Harness,"['MI', 'EI', 'MD']"
149,José Mauri,"['MC', 'MCD']"
150,Dominik Hładun,['PO']
151,Paweł Jaroszyński,"['LI', 'MI', 'DFC']"
152,Cedric Omoigui,"['DC', 'MI']"
153,Gilbert Koomson,['ED']
154,Ebenezer Ofori,"['MCD', 'MC']"
155,Simy,['DC']
156,Nehuén Paz,['DFC']
157,Raúl Becerra,['DC']
158,Rodrigo Muñoz,['PO']
159,Silvio Torales,"['MC', 'MCD']"
160,Kevin Molino,"['MI', 'MCO', 'MD']"
161,Michael Schultz,['DFC']
162,Conor Washington,['DC']
163,Emmanuel Boateng,"['MI', 'MD']"
164,Jeroen Houwen,['PO']
165,Cristian Ponde,"['DC', 'ED']"
166,Elvis Kabashi,"['MC', 'MCO']"
167,Bernardo Cerezo,"['DFD', 'DFC']"
168,Stefan Kutschke,['DC']
169,Marco Sangalli,"['MD', 'MI', 'MC']"
170,Nick Gillekens,['PO']
171,Alvas Powell,"['DFD', 'LD', 'MD']"
172,Florian Ballas,['DFC']
173,Simon Handle,"['MI', 'MD']"
174,Ivan Näsberg,['DFC']
175,Mads Lauritsen,['DFC']
176,Jakub Łukowski,"['MD', 'DC', 'MI']"
177,Lucas Albertengo,['DC']
178,Lloyd Jones,['DFC']
179,Misael Dávila,"['MC', 'MI']"
