,player,positions
112,Jefferson Cáceres,"['MCO', 'MD']"
113,Johannes Naschberger,"['MC', 'MCD']"
114,Sebastián Cavero,"['DFI', 'MI', 'EI']"
115,Ângelo Taveira,"['MI', 'MD']"
116,Ethan Chislett,"['MD', 'MC', 'MI']"
117,Jonas Kersken,['PO']
118,Angelo Cocian,"['MI', 'MC', 'EI']"
119,Mateusz Czyżycki,"['MC', 'MCD', 'MCO']"
120,Connor Hall,['DFC']
121,Florin Iacob,['PO']
122,Nicola Mosti,"['MCO', 'MP']"
123,Ricardo Velho,['PO']
124,Patryk Janasik,"['DFD', 'DFI']"
125,Mariusz Fornalczyk,"['MD', 'MI']"
126,Adrian Małachowski,"['MCD', 'MC', 'DFC']"
127,Pape Ibnou Ba,['DC']
128,Iago López,"['DFI', 'DFD']"
129,Minos Gouras,"['MI', 'DC']"
130,Szymon Włodarczyk,['DC']
131,Miguel Carvalho,['PO']
132,Samson Okikiola Tijani,"['MCD', 'MC']"
133,Ammar Helac,['PO']
134,Alberk Koç,['DFI']
135,André Becker,['DC']
136,Nosa Iyobosa Edokpolor,"['DFC', 'LI']"
137,Luís Santos,"['ED', 'LD', 'MD']"
138,Patrick Hobsch,['DC']
139,Toon Raemaekers,['DFC']
140,Hugo Gambor,['DFC']
141,Nico Hug,"['DFI', 'EI']"
142,Jamie Roche,"['MCD', 'DFC']"
143,Johan Mina,['MCO']
144,Sebastian Osigwe,['PO']
145,Fernando Prado,"['DFI', 'DFC']"
146,Lukas Gütlbauer,['PO']
147,Jeyson Rojas,"['DFD', 'DFC']"
148,Filip Jørgensen,['MC']
149,Mads Sande,"['MD', 'MC']"
150,Isak Helstad Amundsen,['DFC']
151,André Boman,"['DFD', 'LD', 'MC']"
152,Ari Leifsson,['DFC']
153,Renné Rivas,"['DFI', 'MI']"
154,Oswaldo Valenzuela,"['MC', 'MCD']"
155,Joseph Espinoza,"['MC', 'MCD']"
156,Lucas Lissens,['DFC']
157,John Pulskamp,['PO']
158,Emirhan Topçu,"['DFC', 'DFI']"
159,Nkosi Tafari,"['DFC', 'DFD']"
160,Pedro Ibáñez,"['DFD', 'DFC']"
161,Oliver Dovin,['PO']
162,Raúl Cáceres,['DFD']
163,Tomás Castro Ponce,"['MCO', 'MC', 'MD']"
164,Elder Arauz,['PO']
165,Julio Martínez,"['DC', 'MCO']"
166,George Campbell,['DFC']
167,Jesús Sagredo,"['DFC', 'DFD']"
168,Jakub Kałuziński,"['MCD', 'MCO', 'MC']"
169,Ryan Raposo,"['MI', 'MD', 'DFI']"
170,Wilitty Younoussa,"['MCD', 'MC']"
171,Anton Liljenbäck,"['LD', 'DFD', 'LI']"
172,Edgar Lastre,"['DFD', 'MD', 'ED']"
173,Alfred Canales,"['MC', 'MCD']"
174,Ulysses Llanez Jr.,"['ED', 'EI']"
175,Kristers Tobers,"['DFC', 'MCD']"
176,Jonas Arweiler,['DC']
177,Niklas Geyrhofer,['DFC']
178,Gustaf Norlin,"['MI', 'MD']"
179,Iván Morante,"['MC', 'MCD']"
