,player,positions
140,Lukas Ahrend,['MCD']
141,Elliot Panicco,['PO']
142,Ifunanyachi Achara,"['MI', 'MD', 'ED']"
143,Noah Smith,"['DFI', 'LI', 'MI']"
144,Peter Urminsky,['PO']
145,An Chan Gi,['PO']
146,Sebastián Claure,"['MC', 'MCD', 'DFC']"
147,Dayle Rooney,['MI']
148,Albin Winbo,['MC']
149,Abraham Odoh,"['MI', 'MD', 'LD']"
150,Ryan Scott,['PO']
151,Daniel Krezic,"['MI', 'LI']"
152,Harry Ransom,['DFC']
153,Huang Ruifeng,"['MC', 'MCD', 'LD']"
154,Anwar Ali,['DFC']
155,Harry Van der Saag,['DFD']
156,Fahad Al Hamad,['DFC']
157,Oisín McEntee,"['DFC', 'MCD']"
158,Reece Devine,"['LI', 'DFI']"
159,Aldair Peña,['PO']
160,Grant Horton,"['DFC', 'LD']"
161,Armin Đerlek,"['MCO', 'MD']"
162,Ulaş Zengin,['DFC']
163,Erkan Eyibil,"['MCO', 'MP']"
164,Florentin Bloch,['PO']
165,Cameron Duke,"['MC', 'DFD']"
166,Naël Jaby,['MCD']
167,Oliver Crankshaw,"['MI', 'MD', 'DC']"
168,Harvey Saunders,['DC']
169,Elsinho,"['MCD', 'DFC']"
170,Feng Boyuan,['DC']
171,Hussain Al Eissa,"['MD', 'MI', 'MC']"
172,Andrei Ureche,['PO']
173,Thomas Rausch,"['LD', 'LI']"
174,Michał Kołba,['PO']
175,Jay Barnett,['MCD']
176,Tyler French,"['DFC', 'LD']"
177,Waleed Al Ahmed,"['DFC', 'DFD']"
178,Connor Malley,"['MCD', 'MC', 'MCO']"
179,Alexandru Pop,['DC']
