,player,positions
91,Jens Jakob Thomasen,"['MC', 'MCD']"
92,Julius Biada,"['MCO', 'MP']"
93,Francisco Rodríguez,['MC']
94,Paul Gladon,['DC']
95,Muammer Yıldırım,['PO']
96,Jake Beesley,['DC']
97,Tom James,"['DFD', 'DFI']"
98,Louis Reed,['MCD']
99,Jacob Storevik,['PO']
100,Grant Ward,"['MC', 'MCD']"
101,Keziah Veendorp,"['MCD', 'LD', 'DFC']"
102,Will Randall,['MI']
103,Alexandru Buzbuchi,['PO']
104,Sebastian Ohlsson,"['DFC', 'MC']"
105,Kyrylo Petrov,"['DFC', 'MCD']"
106,Paweł Zieliński,"['DFD', 'MD']"
107,Lucas Carrizo,"['DFI', 'DFC']"
108,Bilal Ould-Chikh,['MD']
109,Muzepper Mirahmetjan,"['MC', 'MCD']"
110,Tommy Thompson,"['DFD', 'DFI']"
111,No Dong Geon,['PO']
112,Eric Miller,"['DFD', 'DFC', 'DFI']"
113,Dominik Kun,"['MC', 'MI']"
114,Osarenren Okungbowa,['DFC']
115,Kyle Vassell,['DC']
116,Michał Walski,"['MCD', 'MC']"
117,Valmir Sulejmani,"['DC', 'MI']"
118,Greg Kiltie,"['MCO', 'MC']"
119,Miłosz Trojak,"['DFC', 'MCD']"
120,Kevin Martin,['PO']
121,Mansour Hamzi,"['MI', 'MD']"
122,Salih Dursun,"['DFD', 'DFC']"
123,Naser Aliji,"['DFI', 'MI']"
124,Jimmy Medranda,"['DFI', 'MI', 'LI']"
125,Guillermo Pereira,"['MCO', 'MC']"
126,Damien Dussaut,"['DFD', 'DFI']"
127,Facundo Cardozo,"['DFI', 'DFC']"
128,Conor Shaughnessy,"['DFC', 'MCD', 'MC']"
129,Bradley Halliday,['DFD']
130,David Wheeler,"['MC', 'MD']"
131,Mateusz Kupczak,"['MCD', 'MC', 'DFC']"
132,Reece Brown,"['MC', 'MCD']"
133,Ronald Quinteros,"['MCO', 'MC', 'DFD']"
134,Seàn Long,['DFC']
135,Francesco Ruberto,['PO']
136,Alex Gogić,"['MCD', 'DFC']"
137,Hugo Fargues,['MCO']
138,Francisco Di Franco,"['MC', 'MD', 'MI']"
139,Kayden Jackson,"['DC', 'EI', 'ED']"
140,Liam Donnelly,"['MC', 'MCD']"
141,Jason McCarthy,"['LD', 'DFD']"
142,Aurelian Chițu,"['DC', 'MI', 'MD']"
143,Radoslav Dimitrov,['DFD']
144,Sergio Ojeda,['DFC']
145,Michał Nalepa,['DFC']
146,Fabio Vázquez,"['MC', 'MCD']"
147,Ariel Martínez,"['MC', 'MCO']"
148,Sondre Rossbach,['PO']
149,Isak Ssewankambo,"['MCD', 'MC', 'DFC']"
150,Iván Vásquez,"['MC', 'MCD', 'DFC']"
151,Alejandro Sánchez,['PO']
152,Kasper Pedersen,['DFC']
153,Bartosz Szeliga,"['MD', 'DFI', 'MI']"
154,Kehinde Fatai,['DC']
155,Aleksandar Jovanović,['DFC']
156,Jeong Jae Yong,"['MC', 'MCD']"
157,Cameron Norman,['LD']
158,Abdulfatah Aseri,"['MD', 'MCO']"
159,Eroll Zejnullahu,"['MCO', 'MC', 'MD']"
160,Steven Luštica,"['MCD', 'MCO']"
161,Armand Gnanduillet,['DC']
162,Zakaria Sami,"['MCD', 'DFC', 'MC']"
163,Jordan Jones,"['EI', 'MI', 'MD']"
164,Thuram,['DC']
165,Jason Geria,"['DFD', 'DFC']"
166,Pione Sisto,['EI']
167,Filippo Berra,"['DFI', 'DFD', 'DFC']"
168,Gregory Karlen,"['MC', 'MCO']"
169,Alejandro Meleán,"['MC', 'MCD', 'MI']"
170,Mikael Norø Ingebrigtsen,"['MD', 'ED', 'DC']"
171,Erich Berko,"['EI', 'DC']"
172,René Vollath,['PO']
173,Maximilian Welzmüller,"['MCD', 'MC']"
174,Simon Scherder,['DFC']
175,Manfred Starke,"['MCO', 'MC', 'DC']"
176,Phil Ofosu-Ayeh,['DFD']
177,Florian Loshaj,"['MC', 'MCD']"
178,Greg Leigh,"['DFI', 'LI']"
179,Kevin Tapoko,"['MCD', 'MC']"
