,player,positions
96,Saad Bguir,"['MCO', 'MD', 'ED']"
97,Yann Aurel Bisseck,['DFC']
98,Patric Pfeiffer,['DFC']
99,David Martínez,"['DFC', 'DFI']"
100,Timothy Weah,"['MD', 'DFI', 'DFD']"
101,Moritz Jenz,['DFC']
102,Calvin Bassey,"['DFC', 'DFI']"
103,Junior Firpo,['DFI']
104,Armando Obispo,['DFC']
105,Alexander Meyer,['PO']
106,Tomás Chancalay,"['MI', 'MD']"
107,Ludovit Reis,"['MC', 'MCD']"
108,Leonardo Morales,['DFC']
109,Ander Guevara,"['MC', 'MCD']"
110,Jan-Niklas Beste,['MI']
111,Brenner,['DC']
112,Calero,"['DFC', 'MCD', 'DFD']"
113,Elvis Rexhbeçaj,"['MC', 'MCD']"
114,Rominigue Kouamé,"['MC', 'MCD']"
115,Danilo,['DC']
116,Jakub Moder,"['MC', 'MCD', 'MI']"
117,Szymon Żurkowski,['MC']
118,Masaya Okugawa,"['MI', 'MCO']"
119,Gerzino Nyamsi,['DFC']
120,Andreaw Gravillon,"['DFC', 'DFD']"
121,Zian Flemming,['MCO']
122,Mitchel Bakker,"['LI', 'MI', 'DFI']"
123,Nicolas Cozza,"['DFI', 'DFC']"
124,Haji Wright,['DC']
125,Ruben Vargas,"['MI', 'MD', 'MP']"
126,Jefferson Savarino,"['MD', 'DC']"
127,Dan-Axel Zagadou,['DFC']
128,Marin Pongračić,['DFC']
129,Jaminton Campaz,"['MI', 'MCO', 'EI']"
130,Guridi,"['MCO', 'MC', 'MCD']"
131,Na Sang Ho,"['MD', 'MI']"
132,Albert Guðmundsson,"['DC', 'MI', 'MD']"
133,Diego Lainez,"['MD', 'MC', 'MCO']"
134,Nahuel Barrios,"['EI', 'MCO']"
135,Nedim Bajrami,"['MCO', 'ED', 'EI']"
136,Marco Friedl,['DFC']
137,Kristoffer Zachariassen,"['MCO', 'MD']"
138,Nathan Tella,"['ED', 'MI', 'DC']"
139,Enis Bardhi,"['MC', 'MI', 'MCO']"
140,Bernardo Cuesta,['DC']
141,Samuele Birindelli,"['LD', 'MD', 'DFD']"
142,Jordan Torunarigha,"['DFC', 'DFI']"
143,Anders Dreyer,"['ED', 'DC']"
144,Michel Aebischer,"['MC', 'MD']"
145,Zaydou Youssouf,"['MC', 'MCD', 'MD']"
146,Manolis Siopis,"['MCD', 'MC']"
147,Japhet Tanganga,"['DFD', 'DFC', 'LD']"
148,Robert Glatzel,['DC']
149,Arnaud Nordin,"['MD', 'DC', 'ED']"
150,Cédric Zesiger,['DFC']
151,Darko Brašanac,"['MC', 'MCD', 'MCO']"
152,Roberto Soira,['DFC']
153,Douglas Armeira,['DFD']
154,Jorge Praceira,['DFC']
155,Dani Cárdenas,['PO']
156,Mario González,['DC']
157,Andrea Pinamonti,['DC']
158,Ethan Ampadu,"['MCD', 'MC', 'DFC']"
159,Guus Til,"['MCO', 'MC']"
160,Malang Sarr,"['DFC', 'DFI']"
161,Pedrinho,"['MC', 'MCO']"
162,João Talocha,['DFI']
163,Dante Vanzeir,['DC']
164,Lucas Höler,"['DC', 'MP']"
165,Efecan Karaca,"['MD', 'MP']"
166,Carlos Quintana,['DFC']
167,Dany Mota,"['DC', 'MP']"
168,Carlos Cáceda,['PO']
169,Henry Onyekuru,"['EI', 'MI']"
170,Mardial Cunha,['DFC']
171,Carlos Cuesta,['DFC']
172,Ben Brereton Díaz,"['MI', 'DC']"
173,Jorge Sánchez,['DFD']
174,Bautista Merlini,"['MI', 'EI', 'MD']"
175,Kevin Mac Allister,"['DFC', 'DFD']"
176,Aleñá,"['MC', 'MI', 'MD']"
177,Joaquín Pereyra,"['MC', 'MI']"
178,Jens Stage,['MC']
179,Takuma Asano,"['MD', 'MCO']"
