,player,positions
103,Aidan Keena,['DC']
104,Alexis Ferrante,"['DC', 'MP']"
105,Cătălin Carp,"['MCD', 'MC', 'DFC']"
106,Brent Kallman,['DFC']
107,Ian Harkes,['MC']
108,Sam Stubbs,['DFC']
109,Francis de Vries,"['DFI', 'DFC']"
110,Stefan Cleveland,['PO']
111,Nick DePuy,['DFC']
112,Ashley Maynard-Brewer,['PO']
113,Kendall McIntosh,['PO']
114,Nathan Bishop,['PO']
115,Cohen Bramall,"['LI', 'DFI']"
116,Kortne Ford,"['DFC', 'DFD']"
117,Vasilios Xenopoulos,['PO']
118,Spencer Richey,['PO']
119,Kasper Lunding,['MD']
120,Josué Dorrio,"['MD', 'DFD']"
121,Enrico Brignola,"['MD', 'MCO']"
122,Davis Keillor-Dunn,"['DC', 'MCO']"
123,Mickaël Nanizayamo,['DFC']
124,Pol Valentín,"['DFD', 'MD', 'LD']"
125,Jordon Garrick,"['MI', 'DC']"
126,Fabian Gmeiner,"['LD', 'MD']"
127,Nito Carbelho,"['DC', 'MCO']"
128,Raphael Doninho,['MCO']
129,Francesco Cassata,"['MC', 'MD']"
130,Owen Dale,"['MD', 'ED']"
131,Bojan Nastić,"['DFC', 'DFI']"
132,Pablo Sisniega,['PO']
133,Àlex Carbonell,"['MC', 'MCD']"
134,Tom Pearce,"['DFI', 'LI']"
135,Andreias Calcan,"['MI', 'MCO']"
136,Silviu Balaure,['ED']
137,Abdiel Arroyo,"['DC', 'ED']"
138,Ádám Varga,['PO']
139,Jonny Smith,"['ED', 'MD']"
140,Magnus Christensen,"['MCD', 'MC']"
141,Kahraman Demirtaş,"['DFC', 'DFI']"
142,Robin Ziegele,['DFC']
143,Sven Müller,['PO']
144,Nikolas Walstad,"['LI', 'DFI']"
145,Henrik Udahl,['DC']
146,Levi Lumeka,['EI']
147,Omar Bogle,['DC']
148,Joshua Bitter,['DFD']
149,Niklas Landgraf,"['DFC', 'DFI', 'MCD']"
150,Saku Ylätupa,"['MCO', 'ED', 'MP']"
151,Nigel Robertha,"['DC', 'EI']"
152,Daniel Florea,"['DC', 'MP']"
153,Alessandro Rossi,['DC']
154,Tyreeq Bakinson,"['MC', 'MCD']"
155,Aaron Lewis,"['LI', 'MC', 'LD']"
156,Morgan Feeney,['DFC']
157,Piao Shihao,"['LD', 'MC']"
158,Marius Adamonis,['PO']
159,Huang Zhengyu,"['MCD', 'DFC']"
160,Niklas Castro,['EI']
161,Andreas Skovgaard,['DFC']
162,Jonathan Augustinsson,"['DFI', 'DFC']"
163,Park Han Bin,"['MC', 'DFC', 'DC']"
164,Damian Jakubik,['DFD']
165,Lautaro Geminiani,"['DFD', 'DFI']"
166,Diallang Jaiyesimi,"['ED', 'MI', 'LD']"
167,Florin Bejan,['DFC']
168,Fabian Herbers,"['MCO', 'MC', 'MCD']"
169,Tom Glover,['PO']
170,Joshua Yaro,['DFC']
171,Tony Alfaro,['DFC']
172,Lee Seung Woo,"['MI', 'EI', 'MCO']"
173,Taylor Washington,"['DFI', 'MI', 'LI']"
174,Randell Williams,"['LI', 'MD', 'LD']"
175,Brendan Hines-Ike,['DFC']
176,Lallianzuala Chhangte,"['ED', 'EI']"
177,Borja González,"['DFD', 'LD']"
178,Tomislav Uskok,['DFC']
179,Johannes Reichert,['DFC']
