,player,positions
155,Arthur Vermeeren,"['MCD', 'MC']"
156,Leonardo Lelo,"['LI', 'DFI']"
157,Yahya Jabrane,['MCD']
158,Mile Škorić,['DFC']
159,Ernest Nuamah,"['ED', 'DC', 'EI']"
160,Giovanni Zaro,['DFC']
161,Walid Cheddira,"['DC', 'MP']"
162,Lorenzo Lucca,['DC']
163,Daniel Boloca,"['MC', 'MCD']"
164,Martin Ádám,['DC']
165,Kamory Doumbia,['MCO']
166,Nicolás Valentini,['DFC']
167,Facundo Bruera,['DC']
168,Gastón Álvarez,"['DFI', 'DFC', 'LI']"
169,Fresneda,['DFD']
170,Anderson Jesus,['DFC']
171,Mika Mármol,"['DFC', 'DFI']"
172,Dango Ouattara,"['MD', 'MI']"
173,Martín Satriano,['DC']
174,Mattia Viti,['DFC']
175,Bradley Locko,"['DFI', 'LI']"
176,Jonathan Dubasin,"['MD', 'DC']"
177,Abner,['DFI']
178,Bernardo Vital,['DFC']
179,Ameen Al Dakhil,['DFC']
