,player,positions
57,Tom Nichols,['DC']
58,Remi Matthews,['PO']
59,Angelo Corsi,"['DFD', 'MD', 'MI']"
60,İbrahim Yılmaz,['DC']
61,Elliott Hewitt,"['DFC', 'DFD']"
62,Jake Reeves,"['MC', 'MCD']"
63,Eirik Ulland Andersen,"['ED', 'EI', 'MCO']"
64,Ben Halloran,['MD']
65,Scott Wootton,['DFC']
66,Lee Burge,['PO']
67,Lee Woong Hee,['DFC']
68,Han Kyo Won,"['MD', 'ED']"
69,Kim Jun Yub,"['LD', 'DFD']"
70,David Mitov Nilsson,['PO']
71,Joseph Mendes,['DC']
72,Rasmus Sjöstedt,['DFC']
73,Isma,['DC']
74,Joakim Lindner,"['DFC', 'LD']"
75,Tom Carroll,"['MC', 'MCD']"
76,Magnar Ødegaard,"['DFC', 'LD']"
77,Hector Jimenez,"['DFD', 'DFI']"
78,Chuks Aneke,['DC']
79,Will Bruin,['DC']
80,Patrick McEleney,"['MCO', 'MCD', 'MC']"
81,George Moncur,['MCO']
82,Maestre,"['MC', 'MCD', 'DFC']"
83,Kristoffer N. Hansen,"['MI', 'MP']"
84,Mihai Răduț,"['MC', 'MI', 'MD']"
85,Ali Crawford,['MC']
86,Max Ehmer,['DFC']
87,Rod McDonald,['DFC']
88,Daniel Chima Chukwu,['DC']
89,Petteri Pennanen,"['MCO', 'MC', 'MCD']"
90,Manfred Gollner,['DFC']
91,Brendan Hamill,['DFC']
92,Alexander Gorgon,"['MC', 'MD', 'DC']"
93,Mustafa Amini,"['MC', 'MCD']"
94,Fabrizio Paghera,"['MC', 'MCD']"
95,Kristoffer Barmen,"['MCD', 'MC', 'DFC']"
96,Raphael Spiegel,['PO']
97,Miguel Núñez,['DFC']
98,Conor McAleny,"['MI', 'MCO', 'EI']"
99,Clemens Fandrich,"['MC', 'MCD']"
100,Chris Hussey,"['DFC', 'LI']"
101,Luis Gutiérrez,"['DFC', 'DFI']"
102,Alper Uludağ,['DFI']
103,Cristian Montaño,['DFI']
104,Nicky Clark,"['DC', 'MCO']"
105,Adama Traoré,['DFI']
106,Ash Taylor,['DFC']
107,Mario Rondón,"['DC', 'MD']"
108,Scott Neville,"['DFC', 'DFD']"
109,Gary Gardner,"['MC', 'MCD']"
110,Lee Yong Rae,"['MC', 'MCD']"
111,Sean McConville,"['MI', 'LI']"
112,Danny Andrew,"['DFI', 'LI']"
113,Omar Gonzalez,['DFC']
114,John Brayford,"['DFC', 'DFD', 'LD']"
115,David Cornell,['PO']
116,Paddy Madden,['DC']
117,Marley Watkins,"['DC', 'EI', 'MD']"
118,David Ball,"['ED', 'DC', 'MCO']"
119,Maic Sema,"['MP', 'ED']"
120,Marco Sau,"['DC', 'MCO', 'MP']"
121,Gu Cao,['DFC']
122,Niall McGinn,"['MCO', 'MI']"
123,Craig Eastmond,['MC']
124,Ben Tozer,['DFC']
125,Joachim Thomassen,"['DFI', 'LI']"
126,Jo Coppens,['PO']
127,Rolf Feltscher,['DFD']
128,Andrew Redmayne,['PO']
129,Adam Legzdins,['PO']
130,Yu Hanchao,"['MI', 'MD']"
131,Jamie Jones,['PO']
132,Koo Ja Cheol,"['MC', 'MCO']"
133,Andrés Ríos,"['DC', 'MCO', 'MC']"
134,Andreas Lukse,['PO']
135,David Worrall,['LD']
136,David Williams,"['DC', 'MI']"
137,Kevin McDonald,"['MCD', 'MC']"
138,Simon Eastwood,['PO']
139,Marco Knaller,['PO']
140,Adrian Mariappa,['DFC']
141,Ben Hinchliffe,['PO']
142,Kenneth Vermeer,['PO']
143,Ferhat Öztorun,['DFI']
144,Alan Mannus,['PO']
145,Albion Rrahmani,['DC']
146,Fabrício,"['DC', 'MCO', 'MD']"
147,Pablo Roberto,['MC']
148,Yusuf Kabadayi,"['EI', 'ED']"
149,Luan Campos,"['MD', 'ED', 'EI']"
150,Otso Liimatta,['MCO']
151,Denil Castillo,['MCD']
152,Tudor Mendel-Idowu,"['ED', 'MCO', 'EI']"
153,Philippe Resquina,['DC']
154,Rodrigue Sivacorte,"['DFI', 'MI']"
155,Jean-Loïc Fischer,['DFD']
156,Melro,"['ED', 'MCO']"
157,Sekou Lega,['DC']
158,Guga,"['DFD', 'LD', 'DFI']"
159,Hugo Cunha,['PO']
160,Szymon Szymański,"['DFC', 'MCD']"
161,Mihael Klepac,"['EI', 'ED', 'DC']"
162,Michael Heule,['DFI']
163,Tjaš Begić,"['MI', 'MD']"
164,Shea Charles,"['MCD', 'DFC']"
165,Assan Ouédraogo,"['MC', 'MCO']"
166,Lee Hyun Ju,['MCO']
167,Amin Cherni,"['LI', 'DFI']"
168,Aleks Petkov,['DFC']
169,Gilberto,"['DFC', 'MCD', 'MC']"
170,Ahmet Sağat,['DC']
171,Yunus Emre Çift,['DFC']
172,Grant-Leon Ranos,['DC']
173,Jakub Surovčík,['PO']
174,David Richter,['PO']
175,Salomon Patrick Amougou Nkoa,['DFC']
176,Serhat-Semih Güler,['DC']
177,Paul Stock,"['MCO', 'DC']"
178,Rafik Belghali,['DFD']
179,Robin Kölle,['DFD']
