,player,positions
112,Rodrigo Pinheiro,['DFD']
113,Romain Segno,"['MD', 'ED']"
114,Pierre-Michel Santoscoy,['MCD']
115,Mathieu Maendly,['DFC']
116,Luismi Cruz,"['MD', 'MCO', 'MI']"
117,Abdukodir Khusanov,['DFC']
118,Sampson Dweh,['DFC']
119,Igor Formiga,"['DFD', 'LD', 'MD']"
120,Kevin Haveri,['DFI']
121,Kwenzokuhle Shinga,"['LI', 'DFI', 'MI']"
122,Joneston Omorwa,['DFC']
123,Raz Shlomo,['DFC']
124,Thierno Barry,"['DC', 'EI']"
125,Andrej Fábry,"['MCO', 'MD']"
126,Rayan Ghrieb,"['MCO', 'ED']"
127,Federico Bergonzi,"['DFD', 'DFI']"
128,Mário Balbúrdia,['MC']
129,Ronald Pereira,"['EI', 'ED']"
130,Ali Mohamed Abdallah,['DFD']
131,Benhur Keser,"['MD', 'MI', 'ED']"
132,Ibrahim Olawoyin,"['MCO', 'MI']"
133,Matthias Seidl,['MCO']
134,Madson,"['EI', 'ED']"
135,Davide Balestrero,"['MC', 'MCD']"
136,Mamadou Sarr,['DFC']
137,David Castro,"['DFC', 'DFI']"
138,Younes Taha,"['MCO', 'EI', 'ED']"
139,Jason van Duiven,['DC']
140,Macaulay Langstaff,['DC']
141,Lamine Camara,['MCO']
142,Otávio,['DFC']
143,Mascarenhas,"['DC', 'MI']"
144,Christopher Bonsu Baah,"['MD', 'ED', 'EI']"
145,Álex Calvo,"['MI', 'MD']"
146,Dmytro Kryskiv,['MC']
147,Giorgi Gocholeishvili,"['DFD', 'MD']"
148,Hussayn Touati,['EI']
149,Marco Saravia,['DFC']
150,Adrián Ascues,"['MC', 'MCO']"
151,João Marques,"['MCO', 'EI', 'MC']"
152,Enzo Adrián López,['DC']
153,Juan Millán,"['MCD', 'MC']"
154,Franco Emanuel García,"['MD', 'ED']"
155,Ervin Zorrilla,['DC']
156,Daisuke Yokota,"['MD', 'MC']"
157,Maximiliano Zalazar,"['MI', 'EI']"
158,Junior Paredes,['DC']
159,Jorge Páez,"['MC', 'MCD', 'MI']"
160,Martín Barrios,"['MC', 'MCD']"
161,Yeison Suárez,"['DFC', 'MI', 'DFI']"
162,Julián Alfaro,"['ED', 'DC']"
163,Kiki Silva,"['ED', 'EI']"
164,Elias Saad,['MI']
165,Valentín Depietri,"['MI', 'MD', 'MP']"
166,Nikola Štulić,['DC']
167,Funsho Bamgboye,"['EI', 'ED']"
168,Cesare Casadei,"['MC', 'MCO']"
169,Felipe Espinoza,"['DFI', 'MI']"
170,Gastón Rodríguez,['PO']
171,Kener Valencia,"['DC', 'MD']"
172,Carlos Emiro Garcés,['DFC']
173,Ibrahim Hesar,"['MI', 'MCO']"
174,Basilio Ndong,"['DFI', 'MI']"
175,Damián García,"['MC', 'MCD']"
176,Nemanja Covic,"['DC', 'MCO']"
177,Andrés Ferrari,['DC']
178,Joaquín Valiente,"['EI', 'MCO', 'MC']"
179,Matías Rocha,"['DFC', 'DFD']"
