,player,positions
140,Oriol Rosell,"['MCD', 'MC']"
141,Thomas Grøgaard,['LI']
142,Clément Diop,['PO']
143,Loris Bacchetti,['DFC']
144,Andreas Wiegel,"['DFD', 'MD']"
145,Paul Papp,"['DFC', 'DFD']"
146,Mathias Gehrt,"['MCO', 'MC']"
147,Marek Hanousek,"['MCD', 'MC']"
148,Marvin Bakalorz,['MCD']
149,Edson Seidou,"['LI', 'DFC']"
150,Kristoffer Løkberg,['MC']
151,Tyler Blackett,"['DFC', 'DFI']"
152,Li Ke,"['MC', 'MCD']"
153,Alessandro De Vitis,"['MC', 'MCD', 'DFC']"
154,Jimmy Maurer,['PO']
155,Josh Ruffels,"['DFI', 'LI']"
156,Apostolos Vellios,['DC']
157,David Bingham,['PO']
158,Luuk Koopmans,['PO']
159,Ziya Erdal,['DFI']
160,Nicolai Næss,"['DFC', 'MCD', 'MC']"
161,Zarek Valentin,['DFD']
162,Alexander Ruud Tveter,['DC']
163,Alexander Søderlund,['DC']
164,Carl Winchester,"['MC', 'MCD']"
165,Julian Riedel,"['DFC', 'DFD']"
166,Federico Furlan,"['MCO', 'MD', 'EI']"
167,Tom Barkhuizen,"['MI', 'MD']"
168,Zacharie Boucher,['PO']
169,Maximilian Schulze Niehues,['PO']
170,Patrick Hoban,['DC']
171,Carl Jenkinson,"['DFC', 'DFD']"
172,Richard Smallwood,"['MCD', 'MC']"
173,Fredrik Haugen,['MC']
174,Delgado,['DFC']
175,Lee Yong,"['DFD', 'LD']"
176,Nicolás Blandi,['DC']
177,Michael Ortega,"['MCO', 'MC']"
178,Jonas Knudsen,"['DFI', 'DFC']"
179,Piotr Wlazło,"['MC', 'MCD']"
