,player,positions
126,Antonio Bordușanu,['ED']
127,Arian Llugiqi,"['MI', 'LI']"
128,Abdoulaye Kamara,"['MC', 'MCD']"
129,Gor Manvelyan,['MCO']
130,Noah Bischof,"['DC', 'MD']"
131,Yannis M'Bemba,"['DFC', 'MCD']"
132,Ali Al Hamadi,['DC']
133,Seok-ju Hong,['DC']
134,Zidan Sertdemir,"['MC', 'MCO']"
135,Bryang Kayo,"['MC', 'MCO']"
136,Mateo Pellegrino,['DC']
137,Michael Ameyaw,"['MD', 'MI']"
138,Tayfun Aydoğan,"['MC', 'MCO']"
139,Thierno,"['MI', 'MD']"
140,Nasser Djiga,['DFC']
141,Justin Salmon,['MC']
142,Stefan Škrbo,['MI']
143,Göktan Gürpüz,['MCO']
144,Fabio Blanco,"['MD', 'MI', 'ED']"
145,Yoav Hofmayster,['MCD']
146,Felix Higl,['DC']
147,Deniz Giafer,['DFC']
148,Carlos Calzadilla,"['MD', 'DFD']"
149,Mamadou Camara,"['MI', 'MD']"
150,Niklas Jensen Wassberg,"['EI', 'MC']"
151,Marius Cioiu,"['ED', 'MCO']"
152,Luca Herrmann,"['MC', 'MCO']"
153,Sebastian Aigner,"['MCD', 'MC']"
154,Kimmo Hovi,['DC']
155,Alexander Busch,['DFC']
156,Ryan Trevitt,"['MCO', 'MC']"
157,Cătălin Hlistei,"['EI', 'ED', 'MCO']"
158,Vlad Pop,"['MCD', 'MC']"
159,Max Anderson,"['MC', 'MCD']"
160,Felix Vrede Winther,"['MC', 'MP']"
161,Ilyas Chaira,"['MD', 'MI', 'MCO']"
162,Filip Balaj,['DC']
163,Guilherme Soares,['DFC']
164,Sidney Raebiger,"['MC', 'MCO']"
165,Noah Persson,"['DFI', 'MI']"
166,Daniel MacKay,"['MI', 'MD']"
167,Nathan Ngoy,"['DFC', 'DFD']"
168,Yannick Pandor,['PO']
169,Theo Sander,['PO']
170,Andréas Hountondji,"['MD', 'MI']"
171,Lasse Günther,['LI']
172,Brahim Traoré,"['DFC', 'MC']"
173,Vegard Kongsro,['LI']
174,Luke Mbete,['DFC']
175,Bruno Palazzo,"['DFC', 'DFD']"
176,Ivan Kričak,['DFC']
177,Abdelwahed Wahib,['DFI']
178,Maciel,"['MCD', 'MC']"
179,Carlos Díaz,['DFC']
