,player,positions
144,Maximiliano Caufriez,['DFC']
145,Matías Vargas,"['ED', 'EI', 'MI']"
146,Óscar Estupiñán,['DC']
147,Francisco Sierralta,"['DFC', 'MCD']"
148,Carlens Arcus,['DFD']
149,Mërgim Vojvoda,"['MI', 'LI', 'MD']"
150,Hamza Choudhury,"['MCD', 'MC']"
151,Nicolás Tripichio,"['DFD', 'DFC']"
152,Samuel Portugal,['PO']
153,Ahn Hyun Beom,"['LD', 'DFD']"
154,Gastón Giménez,"['MCD', 'MC']"
155,Jakub Hromada,"['MCD', 'MC']"
156,Kerim Mrabti,"['MCO', 'MC', 'MD']"
157,Samuel Adegbenro,"['MI', 'DC', 'EI']"
158,Joel Andersson,"['DFD', 'LD']"
159,Facundo Altamirano,['PO']
160,Ivo Rodrigues,"['MCO', 'MD', 'MI']"
161,Baldomero Perlaza,"['MCD', 'MC']"
162,Federico Lanzillotta,['PO']
163,Kieran Dowell,"['MCO', 'MC', 'MP']"
164,Sean Davis,"['MCD', 'MC']"
165,Rômulo,"['ED', 'MD', 'MCO']"
166,Cedric Teuchert,"['DC', 'MCO']"
167,Benjamin Verbič,"['EI', 'DC']"
168,Rasmus Lauritsen,['DFC']
169,Mikkel Duelund,"['MC', 'MCO', 'ED']"
170,David Gil,['PO']
171,Daniele Verde,"['MD', 'ED', 'MCO']"
172,Chris Willock,"['EI', 'DC', 'MI']"
173,Ainsley Maitland-Niles,"['DFD', 'MC']"
174,Miguel Trauco,"['DFI', 'LI', 'MI']"
175,Merquelanz,"['EI', 'MD', 'MCO']"
176,Ahmet Oğuz,['DFD']
177,Serginho,"['MC', 'MD', 'DC']"
178,Hernani,"['MC', 'MCD']"
179,Adam Masina,"['LI', 'DFI', 'DFC']"
