,player,positions
90,Sebastián Lentinelly,['PO']
91,Rodrigo Bogarín,"['MD', 'MI']"
92,Iván Franco,"['MD', 'MI']"
93,Abdoul Fessal Tapsoba,"['DC', 'MCO']"
94,Jhonny Quiñónez,"['MCD', 'MC', 'MD']"
95,Nicky Beloko,"['MC', 'MCD']"
96,Miguel Jacquet,['DFC']
97,Yann Gboho,"['MP', 'MCO']"
98,Sam Sanna,"['MC', 'LD']"
99,Levent Mercan,"['DFI', 'MC', 'MI']"
100,Marco Kana,"['DFC', 'MCD', 'MC']"
101,Ronaldo Deaconu,"['MC', 'MCO']"
102,Marius Marin,"['MC', 'MCD']"
103,Franquesa,"['DFI', 'MI', 'LI']"
104,Jomaine Consbruch,"['MCO', 'MI', 'MD']"
105,Nelson Hernández,"['DFD', 'MD', 'DFI']"
106,Tomás Esteves,['DFD']
107,Virgiliu Postolachi,"['DC', 'MD']"
108,Soberón,['DC']
109,José Marrufo,"['DFC', 'DFI']"
110,Ștefan Baiaram,"['MCO', 'MI', 'DC']"
111,Hamza Rafia,"['MCO', 'ED']"
112,Raul Opruț,['DFI']
113,Armin Gigović,"['MC', 'MCD']"
114,Terry Taylor,"['MCD', 'MC']"
115,Thomas Sabitzer,"['DC', 'ED', 'MCO']"
116,Thomas Van Den Keybus,"['MI', 'MC', 'MD']"
117,Vincent Müller,['PO']
118,Sven Köhler,"['MC', 'MCD']"
119,Jonathan Bay,"['DFI', 'LI']"
120,Aníbal Leguizamón,['DFC']
121,Fernando Torrent,"['DFD', 'DFC']"
122,Maciej Domański,"['MI', 'MP', 'MD']"
123,Cristian Neguț,"['MD', 'MI']"
124,Vadim Rață,"['MC', 'MP']"
125,Ma Zhen,['PO']
126,Loïc Bessilé,['DFC']
127,Jan Hendrik Marx,['LD']
128,Berto Cayarga,"['MI', 'MD', 'MCO']"
129,Rémy Boissier,"['MC', 'MCD']"
130,Anders Hagelskjær,['DFC']
131,Marius Noubissi,['DC']
132,Anis Mehmeti,"['EI', 'MI']"
133,Leo Greiml,['DFC']
134,Ferdinand Oswald,['PO']
135,Fernando Cardozo,"['MD', 'MI']"
136,Hugo Fernández,"['MI', 'DC']"
137,Luca Moro,['DC']
138,Oliver Cooper,"['EI', 'MC', 'MCO']"
139,Edwin Mosquera,['MI']
140,Diant Ramaj,['PO']
141,Samir Chergui,"['DFC', 'DFD']"
142,Mourtada Fall,['DFC']
143,Justin de Haas,['DFC']
144,Virgil Ghiță,['DFC']
145,Adrian Rus,"['DFC', 'MCD']"
146,Ahmed Barman,['MCD']
147,Aurélien Scheidler,['DC']
148,Caleb Zady Sery,"['MI', 'MD', 'MCO']"
149,Felix Mambimbi,"['MI', 'DC', 'MD']"
150,Edwin Cerrillo,"['MCD', 'MC']"
151,Boris Sekulić,"['DFD', 'LD']"
152,Oliver Antman,"['MCO', 'DC']"
153,Cade Cowell,"['MI', 'DC', 'MD']"
154,Ayumu Seko,['DFC']
155,Moustapha Mbow,['DFC']
156,Matěj Hanousek,"['LI', 'MI']"
157,Ming Tian,"['DFD', 'LD']"
158,Júnior Brumado,"['DC', 'EI']"
159,Danylo Sikan,['DC']
160,Jesper Löfgren,['DFC']
161,Campuzano,"['DC', 'MCO', 'MP']"
162,Ismaila Coulibaly,"['MC', 'MCD']"
163,Liam Kitching,['DFC']
164,Ísak Bergmann Jóhannesson,"['MC', 'ED']"
165,Ki-Jana Hoever,"['DFD', 'LD']"
166,Anthony Uribe,['DC']
167,Guillaume Dietsch,['PO']
168,Mattie Pollock,['DFC']
169,Idris El Mizouni,['MCD']
170,Bruno Paz,"['MC', 'MCD']"
171,Filip Marchwiński,"['MCO', 'MI']"
172,Mihai Popescu,['DFC']
173,Beder Caicedo,"['LI', 'MI', 'DFI']"
174,Jo Jin Woo,['DFC']
175,Brayan Vera,"['DFC', 'DFI']"
176,Djibril Diani,"['MCD', 'DFC']"
177,Salva Ferrer,"['LD', 'DFD', 'MD']"
178,Umut Meraş,['DFI']
179,Matías Palacios,"['MCO', 'MC']"
