,player,positions
151,Mario Pineida,"['DFI', 'DFD', 'MI']"
152,Kingsley Ehizibue,"['LD', 'MD', 'DFD']"
153,Karlan Grant,"['DC', 'MI']"
154,Conor Chaplin,"['MCO', 'ED', 'MP']"
155,Martín Campaña,['PO']
156,Camilo Mayada,"['DFD', 'MC']"
157,Mads Døhr Thychosen,"['DFD', 'DFC']"
158,Angelo Sanfalco,['DC']
159,Manuel Parcotti,['MD']
160,Raúl Guti,"['MC', 'MCD']"
161,Adama Traoré,"['MCO', 'MC', 'ED']"
162,Nicolas Haas,"['MC', 'MCD']"
163,Walmer Pacheco,['DFD']
164,Mamadou Sylla,"['DC', 'MD', 'MI']"
165,Kevin Lasagna,"['MP', 'DC']"
166,Bonke Innocent,"['MCD', 'MC']"
167,Arnaud Lusamba,"['MC', 'MCD']"
168,Yann Bodiger,"['MCD', 'MC', 'MCO']"
169,Jessy Benet,"['MC', 'MCD']"
170,Jairo,"['MI', 'DFI', 'MD']"
171,Iago,['DFC']
172,Walter Bou,"['DC', 'MCO', 'EI']"
173,Víctor Salazar,"['DFD', 'LD']"
174,Gabriel Alanís,"['MD', 'MI', 'LI']"
175,Mattia Bani,['DFC']
176,Maicol Medina,"['MCD', 'MC']"
177,Thomas Goiginger,"['MD', 'MP', 'MI']"
178,Samy Mmaee,['DFC']
179,Damián Martínez,['DFD']
