,player,positions
104,Craig Gordon,['PO']
105,Pablo Barrios,['MC']
106,Adam Vlkanova,"['MCO', 'MI', 'MD']"
107,Rico Lewis,"['DFD', 'MCD']"
108,Farès Chaïbi,"['EI', 'MC', 'MI']"
109,Duk,"['DC', 'MI', 'EI']"
110,Lautaro Díaz,"['DC', 'MP']"
111,David Douděra,"['MD', 'DFD']"
112,Alexsandro Ribeiro,['DFC']
113,Yahya Attiat-Allah,['DFI']
114,David Jurásek,"['DFI', 'MI', 'LI']"
115,Yira Sor,"['MD', 'DC']"
116,Abdessamad Ezzalzouli,"['EI', 'MI']"
117,Christos Zafeiris,"['MC', 'MCD']"
118,Oday Dabbagh,['DC']
119,Matteo Cancellieri,"['ED', 'MP']"
120,Agirrezabala,['PO']
121,Miguel Maga,"['LD', 'DFD']"
122,Romeo Lavia,['MCD']
123,Jakub Pešek,"['ED', 'EI']"
124,Emir Sahiti,"['MD', 'MI', 'ED']"
125,Raphael Onyedika,"['MCD', 'MC']"
126,Mohamed Bouldini,['DC']
127,André Franco,"['MCO', 'MC', 'MD']"
128,Björn Meijer,"['DFI', 'MI', 'LI']"
129,Ezequiel Fernández,"['MCD', 'MC']"
130,Antonio Blanco,"['MCD', 'MC']"
131,Senne Lynen,"['MCD', 'MC']"
132,Quentin Merlin,"['DFI', 'LI']"
133,Bamba Dieng,['DC']
134,Gastón Benavídez,"['DFD', 'LD', 'DFC']"
135,Andrés Desábato,['PO']
136,Maurits Kjaergaard,"['MI', 'MC']"
137,Simon Adingra,"['MI', 'DC']"
138,Exequiel Zeballos,"['MD', 'ED', 'EI']"
139,Martin Vitík,"['DFC', 'DFD']"
140,Evan Ferguson,['DC']
141,Terrats,"['MC', 'MCD', 'DFC']"
142,Dion Lopy,"['MCD', 'MC']"
143,Václav Jemelka,"['DFC', 'DFI']"
144,Mees Hilgers,['DFC']
145,Aimar Oroz,"['MC', 'DC', 'MCO']"
146,Cameron Archer,['DC']
147,Luiz Júnior,['PO']
148,João Victor,['DFC']
149,Illia Zabarnyi,['DFC']
150,Johann Lepenant,"['MCD', 'MC']"
151,Zarraga,"['MC', 'MD']"
152,Eliot Matazo,"['MCD', 'MC']"
153,Anthony Elanga,"['ED', 'DC', 'EI']"
154,Amar Dedić,"['DFD', 'DFI']"
155,Lucas Gourna,"['MCD', 'MC']"
156,Michel Ange Balikwisha,"['MI', 'DC']"
157,Jérémy Le Douaron,"['DC', 'EI']"
158,Lesley Ugochukwu,"['MC', 'MCD']"
159,Luca Netz,"['DFI', 'MI']"
160,Aaron Molinas,"['MCO', 'MC']"
161,Santiago Simón,"['MD', 'MC']"
162,Carlos Alcaraz,"['MCO', 'MC', 'DC']"
163,Facundo Torres,"['MD', 'MI']"
164,Lazar Samardžić,"['MC', 'MCO']"
165,David Zima,['DFC']
166,Ercan Kara,['DC']
167,Emiliano Martínez,['MCD']
168,Farouk Chafaï,['DFC']
169,Leonardo,['DC']
170,Gastón Olveira,['PO']
171,Luke Thomas,"['DFI', 'LI']"
172,Francés,['DFC']
173,Talles Magno,"['MP', 'DC', 'MI']"
174,Lukáš Provod,"['MC', 'MI']"
175,Matías Viña,"['DFI', 'LI', 'MI']"
176,Adrián Martínez,['DC']
177,Giorgos Kyriakopoulos,"['LI', 'MI', 'DFI']"
178,Aiyegun Tosin,['DC']
179,Joseph Okumu,['DFC']
