,player,positions
60,Ramiro Eguez,['DC']
61,Kaedyn Kamara,['MC']
62,August Karlin,['MCD']
63,Ludwig Thorell,['MC']
64,Jonas Häkkinen,['DFC']
65,Jacob Castro,['PO']
66,Alexandru Stan,"['DC', 'EI']"
67,Szczepan Mucha,"['DC', 'MD']"
68,Johan Persson Åhstedt,"['LI', 'DFC']"
69,Owen Farmer,"['DC', 'MCO']"
70,Victor Andersson,['MI']
71,Alexander Fesshaie,"['DC', 'ED']"
72,Shahzat Ghojaehmet,"['EI', 'MI']"
73,Nolan Norris,"['MC', 'MCD']"
74,Ionuț Cojocaru,['ED']
75,Taha Ayari,['MI']
76,Hubert Idasiak,['PO']
77,Selmin Hodza,"['LD', 'MD']"
78,Martin Agnarsson,"['DFI', 'EI']"
79,Fritiof Hellichius,['MC']
80,Mohammed Al Yami,"['MCD', 'DFC']"
81,Wally Njie,['DC']
82,Brooklyn Genesini,"['LD', 'DFD']"
83,Gideon Tetteh,"['ED', 'EI']"
84,Kaare Barslund,"['DFC', 'DFD']"
85,Christie Ward,"['MCO', 'MCD', 'DFC']"
86,Nicola Bagnolini,['PO']
87,Lalchungnunga,"['DFC', 'DFD', 'DFI']"
88,Edoardo Corvi,['PO']
89,Muhammed Uvais,"['DFI', 'DFD', 'DFC']"
90,Ákos Nistor,['MCO']
91,Fynn Talley,['PO']
92,Tani Oluwaseyi,"['DC', 'ED']"
93,Tommy McDermott,"['MCO', 'DC']"
94,Jordan Amissah,['PO']
95,Krzysztof Kolanko,['MI']
96,Cem Üstündag,['MC']
97,Gustav Mortensen,['LI']
98,André Picornell,['PO']
99,Viktor Widell,['DFD']
100,Besfort Zeneli,['EI']
101,Max Bjurstrøm,"['LD', 'DFD']"
102,Jay Benn,"['LD', 'DFD']"
103,Tope Fadahunsi,['DC']
104,Bryce Miranda,['MI']
105,Abdulrahman Al Hajeri,"['DFI', 'MCD']"
106,Devin Angleberger,"['MC', 'MCD']"
107,Ronan Maher,['MCO']
108,Peder Klausen,['PO']
109,Filip Kocaba,['MCD']
110,Linus Carlstrand,"['DC', 'MD']"
111,Eyram Viegbe,['MCD']
112,Max Thompson,['PO']
113,Brandon Khela,"['MCO', 'MC']"
114,Salem Al Najdi,['DFI']
115,Bertram Kvist,"['MCO', 'DC']"
116,Marinus Larsen,"['MC', 'MCO']"
117,Nathanael Kukanda,['DFI']
118,Doğukan Kaya,['PO']
119,Henrik Molvær Melland,['MC']
120,Andreas Dithmer,['PO']
121,Jamie Egan,['DFC']
122,Zean Dalügge,['DC']
123,Théo Chatelain,['PO']
124,Ethan Pye,['DFC']
125,Scott Bitsindou,"['MCD', 'DFC']"
126,Jakub Snopczyński,['MCO']
127,Chris Donnell,"['MC', 'MCD']"
128,Brahim Ghalidi,"['MI', 'MD']"
129,Filip Trpcevski,"['DC', 'ED']"
130,Andreas Skjold,"['MCO', 'ED']"
131,Marius Tollefsen,['PO']
132,Jesper Skau,['MC']
133,Dylan Teves,"['MD', 'MC']"
134,Lamin Jawara,['DFC']
135,Daniel Kanu,['DC']
136,Jakub Lutostański,['DC']
137,Seán Brennan,"['MC', 'MCO', 'MCD']"
138,Yavuz Buğra Boyar,['PO']
139,Nico Benalcazar,"['DFC', 'DFD']"
140,Kiyan Nassiri,['DC']
141,Luca Jaquez,['DFC']
142,Nando Verdoni,['PO']
143,Will Richmond,['MI']
144,Louie Holzman,['DFC']
145,Collin Smith,"['DFD', 'MD']"
146,Cho Jae Hun,"['MI', 'EI']"
147,Emmanuel Ilesanmi,['DC']
148,Oliver Tipton,"['DFC', 'MCD']"
149,Christian Gammelgaard,"['MD', 'DC']"
150,James Gale,['DC']
151,Harry Birtwistle,"['MD', 'LD']"
152,Hira Mondal,"['DFI', 'DFD']"
153,Khalil Al Absi,"['MI', 'EI', 'MD']"
154,Jason Sraha,['DFC']
155,Rayan Hamed,"['DFC', 'DFD']"
156,Alex Badolato,"['MCO', 'DC']"
157,Filip Ambrož,"['MC', 'DFC']"
158,Rhys Bozinovski,"['MCD', 'MC']"
159,Abdulrahman Al Sanbi,['PO']
160,Ed McJannet,"['MCO', 'MC']"
161,Danish Farooq,"['MCO', 'MC', 'MI']"
162,Jake Leake,"['DFI', 'LI', 'DFC']"
163,Tom Poitoux,['PO']
164,Mohammed Al Aqel,"['MD', 'MI', 'DC']"
165,Aiden Marsh,['DC']
166,Hassan Al Mohammed,"['MCD', 'MC']"
167,Stylianos Vrontis,['MC']
168,Vincy Barretto,"['MD', 'MI']"
169,Luca Bolay,"['DFI', 'MI']"
170,Jovon Makama,['DC']
171,George Cooper,['DFC']
172,Rhys Byrne,['PO']
173,Erik Dueñas,"['MC', 'DFD']"
174,Reed Baker-Whiting,"['LD', 'DFD', 'MD']"
175,Gene Kennedy,"['MCD', 'MC', 'DFC']"
176,Jesper Bergset Robertsen,"['LD', 'MD']"
177,Sanjeev Stalin,"['DFI', 'DFD']"
178,Liu Zhurun,"['DC', 'ED']"
179,Niu Ziyi,"['DFI', 'DFC']"
