,player,positions
146,Jamie McGonigle,['DC']
147,Quentin Galvez-Diarra,['PO']
148,Leo Walta,"['MC', 'MCO']"
149,Robin Friedrich,"['DC', 'MCO']"
150,Théo Le Normand,['MI']
151,Tyler Onyango,"['MC', 'MCO']"
152,Sultan Al Shamsi,['MI']
153,Abdullah Hawsawi,"['DFD', 'LD']"
154,Jacob Eng,"['ED', 'EI']"
155,Toni Silić,['PO']
156,Ramzi Ferjani,['DFC']
157,Jong-min Seo,['MCO']
158,Arne Schulz,['PO']
159,Tjark Ernst,['PO']
160,Daniel Oyegoke,"['DFD', 'DFC', 'LD']"
161,Facundo Sanguinetti,['PO']
162,Hugo Barbet,['PO']
163,Joaquín Cabrera,['PO']
164,Tristan Crama,['DFC']
165,Mansour Al Shammari,['DFI']
166,Max Cleworth,['DFC']
167,Jonas Krumrey,['PO']
168,Cristian Ignat,['DFC']
169,Sorin Mogoșanu,['PO']
170,Farhan Al Azmi,['DFI']
171,Yassine Haouari,"['MCO', 'DC']"
172,Ryan Howley,"['MC', 'MCO', 'DFC']"
173,Nils De Wilde,"['MC', 'MCD', 'MCO']"
174,Sabit Abdusalam,['MC']
175,Nawaf Al Saadi,"['MD', 'MCO']"
176,Jack Moylan,"['DC', 'EI']"
177,Jacques Siwe,['DC']
178,Isaac Tshipamba,"['MD', 'MCO']"
179,Ryan O'Kane,"['MI', 'EI', 'MD']"
