"","ENT_REGIS","MUN_REGIS","LOC_REGIS","TAM_LOC_RE","DIA_REGIS","MES_REGIS","ANIO_REGIS","REGIMEN_MA","GENERO","SEXO_CON1","EDAD_CON1","NACI_CON1","OCUP_CON1","ENTRH_CON1","MUNRH_CON1","LOCRH_CON1","TLORH_CON1","ESCOL_CON1","CONACTCON1","SITLABCON1","POSTRACON1","SEXO_CON2","EDAD_CON2","NACI_CON2","OCUP_CON2","ENTRH_CON2","MUNRH_CON2","LOCRH_CON2","TLORH_CON2","ESCOL_CON2","CONACTCON2","SITLABCON2","POSTRACON2","TIPO_CON","NOM_LOC"
"10047",19,44,1,9,28,7,2017,1,1,1,24,1,NA,19,44,9999,NA,NA,NA,NA,NA,2,30,1,NA,19,44,9999,NA,NA,NA,NA,NA,1,"Rayones"
"10048",19,44,1,9,29,4,2017,1,1,1,25,1,1,19,44,1,9,7,1,1,5,2,24,1,NA,19,48,1,14,7,1,1,2,1,"Rayones"
"10049",19,44,1,9,9,9,2017,1,1,1,40,1,NA,19,44,9999,NA,NA,NA,NA,NA,2,38,1,NA,19,44,9999,NA,NA,NA,NA,NA,1,"Rayones"
"10050",19,44,1,9,17,6,2017,1,1,1,20,1,NA,19,44,9999,NA,NA,NA,NA,NA,2,20,1,NA,19,44,9999,NA,NA,NA,NA,NA,1,"Rayones"
"10051",19,44,1,9,15,9,2017,1,1,1,25,1,NA,19,44,9999,NA,NA,NA,NA,NA,2,21,1,NA,19,44,9999,NA,NA,NA,NA,NA,1,"Rayones"
"10052",19,44,1,9,24,11,2017,1,1,1,29,1,NA,19,44,1,9,7,1,1,4,2,25,1,NA,19,44,1,9,7,1,1,2,1,"Rayones"
"10053",19,44,1,9,19,8,2017,1,1,1,25,1,NA,19,44,9999,NA,NA,NA,NA,NA,2,22,1,NA,19,44,9999,NA,NA,NA,NA,NA,1,"Rayones"
"10054",19,44,1,9,12,8,2017,1,1,1,51,1,NA,19,44,9999,NA,NA,NA,NA,NA,2,46,1,NA,19,44,9999,NA,NA,NA,NA,NA,1,"Rayones"
"10055",19,44,1,9,1,7,2017,1,1,1,38,1,NA,19,44,9999,NA,NA,NA,NA,NA,2,43,1,NA,19,44,9999,NA,NA,NA,NA,NA,1,"Rayones"
"10056",19,44,1,9,18,6,2017,1,1,1,28,1,NA,19,44,9999,NA,NA,NA,NA,NA,2,23,1,NA,19,44,9999,NA,NA,NA,NA,NA,1,"Rayones"
"10057",30,124,1,11,26,12,2017,1,1,1,25,1,NA,30,124,1,11,6,1,1,2,2,26,1,NA,30,124,1,11,7,1,1,2,1,"P nuco"
"10058",30,124,1,11,4,5,2017,1,1,1,26,1,NA,30,124,1,11,7,1,1,2,2,22,1,11,30,124,1,11,6,2,3,NA,1,"P nuco"
"10059",30,124,1,11,22,12,2017,1,1,1,23,1,NA,30,124,1,11,6,NA,NA,NA,2,23,1,11,30,124,1,11,6,2,3,NA,1,"P nuco"
"10060",30,124,1,11,16,5,2017,1,1,1,36,1,NA,30,124,1,11,7,1,1,2,2,34,1,NA,30,124,1,11,7,1,1,2,1,"P nuco"
"10061",30,124,1,11,6,3,2017,1,1,1,25,1,6,30,124,7777,1,2,1,1,3,2,29,1,11,30,124,102,1,5,2,3,NA,1,"P nuco"
"10062",30,124,1,11,21,7,2017,2,1,1,24,1,NA,30,124,1,11,7,1,1,2,2,24,1,NA,30,124,1,11,7,1,1,2,1,"P nuco"
"10063",30,124,1,11,22,2,2017,1,1,1,46,1,6,30,124,87,3,6,1,1,3,2,35,1,11,30,124,87,3,5,2,3,NA,1,"P nuco"
"10064",15,42,1,5,16,10,2017,1,1,1,66,1,7,15,42,1,5,4,1,1,1,2,60,1,11,15,42,1,5,2,2,3,NA,1,"Ixtapan del Oro"
"10065",15,42,1,5,24,5,2017,1,1,1,26,1,NA,15,42,20,4,4,1,1,2,2,24,1,11,15,42,34,5,5,2,3,NA,1,"Ixtapan del Oro"
"10066",15,42,1,5,20,10,2017,1,1,1,48,1,8,15,42,1,5,5,1,1,1,2,36,1,11,15,42,1,5,5,2,3,NA,1,"Ixtapan del Oro"
"10067",15,42,1,5,25,3,2017,2,1,1,27,1,NA,9,2,1,14,6,1,1,2,2,23,1,NA,15,42,1,5,6,1,1,2,1,"Ixtapan del Oro"
"10068",15,42,1,5,9,9,2017,1,1,1,37,1,7,15,42,22,4,5,1,1,2,2,22,1,11,15,42,25,4,5,2,3,NA,1,"Ixtapan del Oro"
"10069",15,42,1,5,16,6,2017,1,1,1,44,1,2,15,42,12,2,5,1,1,4,2,40,1,11,15,42,12,2,5,2,3,NA,1,"Ixtapan del Oro"
"10070",15,42,1,5,29,12,2017,1,1,1,25,1,7,15,42,22,4,5,1,1,1,2,24,1,NA,15,42,22,4,5,1,1,2,1,"Ixtapan del Oro"
"10071",15,42,1,5,21,10,2017,1,1,1,25,1,3,15,42,1,5,7,1,1,2,2,22,1,11,15,42,1,5,6,2,2,NA,1,"Ixtapan del Oro"
"10072",21,71,1,11,10,4,2017,1,1,1,41,1,NA,21,71,1,11,6,1,1,2,2,42,1,11,21,71,1,11,6,2,3,NA,1,"Huatlatlauca"
"10073",21,71,1,11,28,6,2017,1,1,1,54,1,NA,21,71,1,11,NA,1,1,2,2,53,1,11,21,71,1,11,NA,2,3,NA,1,"Huatlatlauca"
"10074",21,71,1,11,11,8,2017,1,1,1,39,1,2,15,33,1,17,7,1,1,2,2,33,1,2,9,13,1,14,7,1,1,2,1,"Huatlatlauca"
"10075",21,71,1,11,12,8,2017,1,1,1,38,1,NA,21,71,1,11,6,1,1,2,2,32,1,11,21,71,11,1,6,2,3,NA,1,"Huatlatlauca"
"10076",21,71,1,11,1,12,2017,1,1,1,38,1,NA,9,7,1,17,5,1,1,2,2,29,1,2,21,71,1,11,7,1,1,2,1,"Huatlatlauca"
"10077",21,71,1,11,6,6,2017,1,1,1,22,2,5,21,71,1,11,7,1,1,2,2,22,1,11,21,71,1,11,5,2,3,NA,1,"Huatlatlauca"
"10078",21,71,1,11,4,8,2017,1,1,1,37,1,NA,21,71,1,11,6,1,1,2,2,32,1,11,21,71,1,11,5,2,3,NA,1,"Huatlatlauca"
"10079",21,71,1,11,23,9,2017,2,1,1,41,1,NA,21,71,1,11,7,1,1,2,2,37,1,NA,9,3,1,15,7,1,1,2,1,"Huatlatlauca"
"10080",21,71,1,11,17,2,2017,2,1,1,27,1,2,9,10,1,15,7,1,1,2,2,33,1,2,9,5,1,16,7,1,1,2,1,"Huatlatlauca"
"10081",21,71,1,11,19,8,2017,2,1,1,32,1,2,9,15,1,15,7,1,1,2,2,26,1,11,21,71,1,11,5,2,3,NA,1,"Huatlatlauca"
"10082",21,71,1,11,19,8,2017,1,1,1,31,1,NA,13,30,1,9,6,1,1,2,2,27,1,4,21,71,1,11,6,1,1,4,1,"Huatlatlauca"
"10083",21,71,1,11,24,6,2017,1,1,1,56,1,1,21,71,1,11,6,1,1,5,2,44,1,11,21,71,1,11,NA,2,3,NA,1,"Huatlatlauca"
"10084",21,71,1,11,19,6,2017,1,1,1,31,1,NA,21,71,1,11,NA,1,1,2,2,32,1,11,21,71,37,2,NA,2,3,NA,1,"Huatlatlauca"
"10085",21,71,1,11,18,11,2017,1,1,1,43,1,NA,21,208,17,2,4,1,1,2,2,42,1,11,21,208,17,2,4,2,3,NA,1,"Huatlatlauca"
"10086",21,71,1,11,22,12,2017,1,1,1,25,1,2,21,71,1,11,7,1,1,2,2,25,1,NA,21,178,29,1,7,1,1,2,1,"Huatlatlauca"
"10087",21,71,1,11,2,9,2017,2,1,1,27,1,2,21,71,1,11,7,1,1,2,2,38,1,2,13,77,1,13,7,1,1,2,1,"Huatlatlauca"
"10088",21,71,1,11,13,7,2017,2,1,1,47,1,2,21,71,1,11,7,1,1,2,2,30,1,2,21,71,1,11,7,1,1,2,1,"Huatlatlauca"
"10089",21,71,1,11,15,3,2017,1,1,1,23,1,NA,13,48,1,14,6,1,1,2,2,24,1,NA,21,71,1,11,6,1,1,2,1,"Huatlatlauca"
"10090",21,71,1,11,11,7,2017,1,1,1,60,1,NA,21,71,1,11,4,1,1,2,2,59,1,11,21,71,1,11,4,2,3,NA,1,"Huatlatlauca"
"10091",21,71,1,11,24,11,2017,1,1,1,29,1,7,21,71,1,11,7,1,1,1,2,29,1,11,21,71,1,11,7,2,3,NA,1,"Huatlatlauca"
"10092",15,39,1,14,27,10,2017,1,1,1,20,1,4,15,39,1,14,5,1,1,4,2,20,1,11,15,33,1,17,6,2,3,NA,1,"Isidro Fabela"
"10093",15,39,1,14,22,12,2017,1,1,1,26,1,7,15,122,1,14,4,1,1,1,2,23,1,11,15,39,3,10,5,2,3,NA,1,"Isidro Fabela"
"10094",15,39,1,14,3,6,2017,1,1,1,23,1,NA,29,34,2,3,6,1,1,2,2,25,1,11,15,39,1,14,6,2,3,NA,1,"Isidro Fabela"
"10095",15,39,1,14,23,9,2017,2,1,1,35,1,NA,15,39,3,10,6,1,1,2,2,32,1,NA,15,39,1,14,6,1,1,2,1,"Isidro Fabela"
"10096",15,39,1,14,7,3,2017,1,1,1,30,1,NA,15,57,1,15,6,1,1,2,2,29,1,11,15,39,3,10,6,2,3,NA,1,"Isidro Fabela"
"10097",15,39,1,14,27,2,2017,1,1,1,54,1,7,15,39,12,8,4,1,1,3,2,50,1,11,15,39,1,14,4,2,3,NA,1,"Isidro Fabela"
"10098",15,39,1,14,28,2,2017,1,1,1,21,1,NA,15,39,4,5,6,1,1,2,2,21,1,11,15,39,4,5,5,2,3,NA,1,"Isidro Fabela"
"10099",15,39,1,14,14,7,2017,1,1,1,34,1,NA,9,13,1,14,5,1,1,2,2,25,1,NA,15,39,1,14,5,1,1,2,1,"Isidro Fabela"
"10100",15,39,1,14,5,1,2017,1,1,1,41,1,2,15,106,1,14,6,1,1,2,2,48,1,2,15,39,3,10,7,1,1,2,1,"Isidro Fabela"
"10101",15,39,1,14,28,1,2017,1,1,1,36,1,NA,15,39,1,14,6,1,1,2,2,37,1,2,15,39,1,14,7,1,1,4,1,"Isidro Fabela"
"10102",15,39,1,14,23,12,2017,1,1,1,19,1,NA,7,61,213,3,6,1,1,2,2,18,1,11,15,39,1,14,5,2,2,NA,1,"Isidro Fabela"
"10103",15,39,1,14,28,9,2017,1,1,1,37,1,NA,15,39,1,14,5,1,1,2,2,37,1,11,15,39,1,14,4,2,3,NA,1,"Isidro Fabela"
"10104",15,39,1,14,20,5,2017,1,1,1,29,1,4,15,31,1,15,5,1,1,2,2,29,1,NA,15,39,1,14,6,1,1,NA,1,"Isidro Fabela"
"10105",15,39,1,14,18,5,2017,1,1,1,59,1,NA,15,39,4,5,5,1,1,2,2,59,1,11,15,39,147,1,5,2,3,NA,1,"Isidro Fabela"
"10106",15,39,1,14,19,8,2017,1,1,1,24,1,NA,15,39,1,14,6,1,1,2,2,19,1,11,15,39,1,14,6,2,3,NA,1,"Isidro Fabela"
"10107",15,39,1,14,18,3,2017,1,1,1,26,1,2,15,39,3,10,7,1,1,2,2,22,1,11,15,39,1,14,6,2,2,NA,1,"Isidro Fabela"
"10108",15,39,1,14,22,12,2017,2,1,1,57,1,NA,15,39,17,2,6,1,1,2,2,48,1,11,15,39,17,2,5,2,3,NA,1,"Isidro Fabela"
"10109",15,39,1,14,9,3,2017,2,1,1,26,1,NA,15,39,1,14,NA,1,1,2,2,22,1,NA,30,183,1,9,NA,1,1,2,1,"Isidro Fabela"
"10110",15,39,1,14,16,2,2017,1,1,1,25,1,NA,15,39,1,14,6,1,1,NA,2,18,1,NA,15,39,1,14,NA,1,1,2,1,"Isidro Fabela"
"10111",15,39,1,14,11,1,2017,1,1,1,23,1,NA,9,5,1,16,6,1,1,2,2,19,1,NA,15,39,1,14,5,1,1,2,1,"Isidro Fabela"
"10112",15,39,1,14,24,2,2017,1,1,1,26,1,NA,15,39,1,14,6,1,1,2,2,24,1,NA,15,39,1,14,5,1,1,2,1,"Isidro Fabela"
"10113",15,39,1,14,20,5,2017,2,1,1,31,1,NA,15,39,1,14,5,1,1,2,2,30,1,11,15,39,1,14,5,2,3,NA,1,"Isidro Fabela"
"10114",15,39,1,14,24,11,2017,1,1,1,25,1,NA,15,39,1,14,6,1,1,2,2,20,1,11,15,39,1,14,6,2,3,NA,1,"Isidro Fabela"
"10115",15,39,1,14,21,1,2017,1,1,1,24,1,NA,15,58,1,16,6,1,1,2,2,23,1,NA,15,39,1,14,6,1,1,2,1,"Isidro Fabela"
"10116",15,39,1,14,21,7,2017,1,1,1,19,1,NA,15,39,3,10,6,1,1,2,2,18,1,11,15,39,3,10,6,2,3,NA,1,"Isidro Fabela"
"10117",15,39,1,14,20,5,2017,1,1,1,26,1,NA,15,39,1,14,6,1,1,2,2,26,1,11,15,39,1,14,6,2,2,NA,1,"Isidro Fabela"
"10118",15,39,1,14,19,5,2017,1,1,1,37,1,NA,15,57,1,15,6,1,1,2,2,36,1,NA,15,103,1,6,7,1,1,2,1,"Isidro Fabela"
"10119",15,39,1,14,26,7,2017,2,1,1,23,1,NA,15,39,1,14,5,1,1,2,2,30,1,11,15,39,1,14,5,2,3,NA,1,"Isidro Fabela"
"10120",15,39,1,14,24,8,2017,1,1,1,43,1,NA,15,39,1,14,6,1,1,2,2,21,1,11,15,39,1,14,6,2,2,NA,1,"Isidro Fabela"
"10121",15,39,1,14,24,6,2017,1,1,1,37,1,4,15,39,1,14,5,1,1,4,2,31,1,4,15,39,1,14,5,1,1,4,1,"Isidro Fabela"
"10122",15,39,1,14,18,11,2017,1,1,1,28,1,NA,15,39,1,14,7,1,1,2,2,18,1,11,15,39,1,14,6,2,3,NA,1,"Isidro Fabela"
"10123",15,39,1,14,27,2,2017,1,1,1,23,1,NA,15,39,1,14,NA,1,1,2,2,22,1,11,15,39,1,14,NA,2,3,NA,1,"Isidro Fabela"
"10124",15,39,1,14,27,2,2017,2,1,1,26,1,NA,15,39,1,14,NA,1,1,2,2,31,1,NA,15,39,1,14,NA,1,1,NA,1,"Isidro Fabela"
"10125",15,39,1,14,26,5,2017,1,1,1,47,1,8,9,7,1,17,6,1,1,2,2,37,1,NA,15,39,1,14,6,1,1,2,1,"Isidro Fabela"
"10126",15,39,1,14,2,9,2017,1,1,1,23,1,11,15,39,1,14,6,2,2,NA,2,19,1,11,15,39,12,8,6,2,2,NA,1,"Isidro Fabela"
"10127",15,39,1,14,22,4,2017,2,1,1,69,1,11,15,39,1,14,4,2,4,NA,2,66,1,11,15,39,1,14,4,2,3,NA,1,"Isidro Fabela"
"10128",15,39,1,14,24,2,2017,1,1,1,36,1,NA,15,39,1,14,NA,1,1,2,2,31,1,2,15,39,1,14,7,1,1,2,1,"Isidro Fabela"
"10129",15,39,1,14,10,11,2017,1,1,1,22,1,11,15,31,1,15,7,2,2,NA,2,21,1,11,15,39,4,5,7,2,2,NA,1,"Isidro Fabela"
"10130",15,39,1,14,23,11,2017,2,1,1,52,1,NA,15,39,1,14,4,1,1,2,2,24,1,11,15,39,1,14,4,2,3,NA,1,"Isidro Fabela"
"10131",15,39,1,14,19,10,2017,1,1,1,23,1,NA,15,39,3,10,6,1,1,2,2,23,1,NA,28,41,1,14,6,1,1,2,1,"Isidro Fabela"
"10132",15,39,1,14,1,6,2017,1,1,1,23,1,8,15,39,1,14,5,1,1,2,2,22,1,11,15,39,1,14,6,2,3,NA,1,"Isidro Fabela"
"10133",15,39,1,14,16,12,2017,1,1,1,27,1,7,15,39,1,14,4,1,1,1,2,32,1,11,15,39,1,14,4,2,3,NA,1,"Isidro Fabela"
"10134",15,39,1,14,29,7,2017,1,1,1,28,1,7,15,39,1,14,6,1,1,1,2,27,1,11,15,39,1,14,6,2,3,NA,1,"Isidro Fabela"
"10135",15,39,1,14,9,12,2017,2,1,1,39,1,NA,15,39,1,14,4,1,1,2,2,38,1,11,15,39,1,14,4,2,3,NA,1,"Isidro Fabela"
"10136",15,39,1,14,8,7,2017,1,1,1,21,1,NA,15,39,3,10,6,1,1,2,2,18,1,11,15,39,17,2,6,2,3,NA,1,"Isidro Fabela"
"10137",15,39,1,14,13,10,2017,1,1,1,29,1,NA,15,57,1,15,5,1,1,2,2,19,1,11,15,39,3,10,6,2,3,NA,1,"Isidro Fabela"
"10138",15,39,1,14,21,9,2017,1,1,1,40,1,NA,15,39,1,14,5,1,1,2,2,36,1,11,15,39,1,14,4,2,3,NA,1,"Isidro Fabela"
"10139",15,39,1,14,2,9,2017,1,1,1,25,1,4,15,39,1,14,6,1,1,4,2,24,1,4,15,39,1,14,6,1,1,4,1,"Isidro Fabela"
"10140",15,39,1,14,28,1,2017,1,1,1,41,1,NA,15,39,1,14,5,1,1,1,2,43,1,11,15,39,1,14,4,2,3,NA,1,"Isidro Fabela"
"10141",15,39,1,14,22,2,2017,1,1,1,67,1,NA,15,39,1,14,NA,1,1,2,2,44,1,11,15,39,1,14,NA,2,3,NA,1,"Isidro Fabela"
"10142",15,39,1,14,7,12,2017,1,1,1,39,1,4,15,39,3,10,7,1,1,4,2,30,1,11,15,39,3,10,6,2,3,NA,1,"Isidro Fabela"
"10143",15,39,1,14,29,4,2017,1,1,1,32,1,NA,14,39,1,16,5,1,1,2,2,21,1,11,15,39,1,14,5,2,3,NA,1,"Isidro Fabela"
"10144",15,39,1,14,7,4,2017,1,1,1,35,1,NA,15,109,1,8,6,1,1,2,2,36,1,11,15,39,1,14,7,2,3,NA,1,"Isidro Fabela"
"10145",15,39,1,14,24,11,2017,1,1,1,29,1,NA,15,39,1,14,5,1,1,2,2,29,1,NA,15,39,1,14,5,1,1,2,1,"Isidro Fabela"
"10146",15,39,1,14,11,3,2017,1,1,1,25,1,NA,15,39,1,14,5,1,1,2,2,31,1,NA,15,39,1,14,5,1,1,2,1,"Isidro Fabela"
"10147",7,15,1,7,17,5,2017,1,1,1,22,1,NA,7,15,1,7,7,1,1,2,2,18,1,11,7,89,57,4,3,2,3,NA,1,"El Bosque"
"10148",7,15,1,7,12,8,2017,2,1,1,42,1,6,7,15,1,7,4,1,1,4,2,52,1,2,7,15,1,7,7,1,1,NA,1,"El Bosque"
"10149",7,15,1,7,28,2,2017,1,1,1,22,1,2,7,15,5,2,6,1,1,4,2,18,1,11,7,15,5,2,5,2,3,NA,1,"El Bosque"
"10150",7,15,1,7,6,9,2017,1,1,1,40,1,6,7,105,24,4,4,1,1,3,2,30,1,11,7,15,1,7,5,2,3,NA,1,"El Bosque"
"10151",7,15,1,7,28,11,2017,1,1,1,37,1,NA,7,15,20,3,5,1,1,2,2,40,1,11,7,15,15,1,5,2,3,NA,1,"El Bosque"
"10152",7,15,1,7,5,8,2017,2,1,1,33,1,6,7,15,1,7,6,1,1,3,2,30,1,2,7,15,1,7,7,1,1,2,1,"El Bosque"
"10153",16,92,1,4,12,6,2017,2,1,1,32,1,2,16,92,1,4,7,1,1,NA,2,31,1,2,16,92,1,4,7,1,1,NA,1,"Tingind¡n"
"10154",16,92,1,4,23,9,2017,2,1,1,46,1,6,16,92,7777,1,3,1,1,3,2,45,1,11,16,92,7777,1,3,2,3,NA,1,"Tingind¡n"
"10155",16,92,1,4,21,7,2017,2,1,1,22,1,11,16,38,7777,1,6,2,2,NA,2,21,1,11,16,92,1,4,6,2,2,NA,1,"Tingind¡n"
"10156",15,37,1,5,23,12,2017,1,1,1,25,1,NA,15,57,1,15,5,1,1,2,2,20,1,11,15,57,1,15,6,2,3,NA,1,"Hueypoxtla"
"10157",15,37,1,5,18,2,2017,1,1,1,28,1,NA,15,37,1,5,6,1,1,2,2,34,1,NA,15,37,1,5,6,1,1,2,1,"Hueypoxtla"
"10158",15,37,1,5,26,8,2017,1,1,1,40,2,2,15,37,1,5,7,1,1,2,2,48,1,11,15,37,1,5,7,2,3,NA,1,"Hueypoxtla"
"10159",15,37,1,5,6,10,2017,2,1,1,28,1,1,9,16,1,14,7,1,1,5,2,26,1,1,9,10,1,15,6,1,1,5,1,"Hueypoxtla"
"10160",15,37,1,5,20,1,2017,2,1,1,31,1,2,9,10,1,15,7,1,1,5,2,27,1,2,9,8,1,13,7,1,1,2,1,"Hueypoxtla"
"10161",15,37,1,5,15,12,2017,1,1,1,30,1,NA,15,37,1,5,5,1,1,2,2,26,1,NA,15,37,1,5,5,1,1,2,1,"Hueypoxtla"
"10162",15,37,1,5,1,6,2017,2,1,1,31,1,NA,15,57,1,15,7,1,1,2,2,27,1,NA,15,37,1,5,7,1,1,2,1,"Hueypoxtla"
"10163",15,37,1,5,19,5,2017,1,1,1,37,1,NA,15,37,1,5,6,1,1,2,2,29,1,11,15,37,1,5,6,2,3,NA,1,"Hueypoxtla"
"10164",15,37,1,5,18,2,2017,1,1,1,38,1,7,15,37,5,4,4,1,1,1,2,31,1,11,15,37,5,4,4,2,3,NA,1,"Hueypoxtla"
"10165",15,37,1,5,14,1,2017,2,1,1,31,1,3,15,37,45,2,5,1,1,2,2,30,1,2,15,37,1,5,7,1,1,2,1,"Hueypoxtla"
"10166",15,37,1,5,12,4,2017,1,1,1,23,1,NA,15,37,12,2,7,1,1,2,2,18,1,11,15,37,1,5,6,2,2,NA,1,"Hueypoxtla"
"10167",15,37,1,5,21,4,2017,2,1,1,31,1,NA,15,37,1,5,7,1,1,5,2,30,1,2,13,48,1,14,7,1,1,5,1,"Hueypoxtla"
"10168",15,37,1,5,18,2,2017,1,1,1,51,1,7,15,37,1,5,4,1,1,1,2,52,1,11,15,37,1,5,5,2,3,NA,1,"Hueypoxtla"
"10169",15,37,1,5,27,10,2017,2,1,1,30,1,1,15,37,1,5,7,1,1,2,2,27,1,2,9,15,1,15,7,1,1,2,1,"Hueypoxtla"
"10170",15,37,1,5,21,10,2017,2,1,1,37,1,1,15,104,1,15,7,1,1,5,2,26,1,NA,15,37,1,5,7,1,1,2,1,"Hueypoxtla"
"10171",15,37,1,5,19,5,2017,1,1,1,20,1,7,15,37,1,5,5,1,1,1,2,20,1,11,15,37,21,4,5,2,3,NA,1,"Hueypoxtla"
"10172",15,37,1,5,15,11,2017,1,1,1,27,1,NA,15,37,1,5,6,1,1,2,2,27,1,NA,15,37,1,5,6,1,1,2,1,"Hueypoxtla"
"10173",15,37,1,5,16,12,2017,1,1,1,22,1,2,15,37,1,5,6,1,1,2,2,28,1,11,15,37,1,5,7,2,3,NA,1,"Hueypoxtla"
"10174",15,37,1,5,6,10,2017,2,1,1,27,1,7,15,37,1,5,7,1,1,4,2,26,1,2,15,37,1,5,7,1,1,2,1,"Hueypoxtla"
"10175",15,37,1,5,20,10,2017,2,1,1,29,1,1,15,37,1,5,7,1,1,2,2,29,1,NA,9,5,1,16,7,1,1,2,1,"Hueypoxtla"
"10176",15,37,1,5,29,6,2017,2,1,1,25,1,2,15,37,1,5,7,1,1,2,2,25,1,11,33,999,9999,NA,7,2,3,NA,1,"Hueypoxtla"
"10177",15,37,1,5,4,8,2017,2,1,1,42,1,NA,15,37,1,5,7,1,1,2,2,39,1,NA,15,37,1,5,7,1,1,2,1,"Hueypoxtla"
"10178",15,37,1,5,18,2,2017,1,1,1,31,1,NA,15,37,1,5,5,1,1,2,2,25,1,11,15,37,1,5,5,2,3,NA,1,"Hueypoxtla"
"10179",15,37,1,5,23,6,2017,1,1,1,40,1,NA,15,37,26,5,6,1,1,2,2,37,1,11,15,37,26,5,5,2,3,NA,1,"Hueypoxtla"
"10180",15,37,1,5,18,2,2017,2,1,1,23,1,NA,15,37,1,5,6,1,1,2,2,21,1,11,15,37,1,5,5,2,3,NA,1,"Hueypoxtla"
"10181",15,37,1,5,20,10,2017,1,1,1,31,1,2,9,16,1,14,7,1,1,2,2,31,1,2,15,37,18,5,7,1,1,2,1,"Hueypoxtla"
"10182",15,37,1,5,6,11,2017,1,1,1,23,1,11,9,2,1,14,7,2,2,NA,2,22,1,11,9,17,1,14,7,2,2,NA,1,"Hueypoxtla"
"10183",15,37,1,5,16,11,2017,1,1,1,29,1,1,15,37,1,5,7,1,1,5,2,29,1,2,15,37,1,5,7,1,1,2,1,"Hueypoxtla"
"10184",15,37,1,5,12,7,2017,1,1,1,51,1,7,15,37,1,5,4,1,1,1,2,46,1,7,9,10,1,15,4,1,1,1,1,"Hueypoxtla"
"10185",15,37,1,5,27,5,2017,2,1,1,39,1,NA,15,37,1,5,7,1,1,2,2,38,1,11,15,37,1,5,6,2,3,NA,1,"Hueypoxtla"
"10186",15,37,1,5,18,2,2017,1,1,1,24,1,1,15,37,1,5,6,1,1,2,2,23,1,11,15,37,1,5,6,2,3,NA,1,"Hueypoxtla"
"10187",15,37,1,5,25,8,2017,1,1,1,24,1,7,15,37,76,2,6,1,1,1,2,22,1,11,15,37,34,2,6,2,3,NA,1,"Hueypoxtla"
"10188",15,37,1,5,30,11,2017,2,1,1,55,2,1,15,37,1,5,7,1,1,5,2,34,2,11,15,37,1,5,7,2,3,NA,1,"Hueypoxtla"
"10189",15,37,1,5,18,2,2017,1,1,1,28,1,NA,15,37,26,5,5,1,1,2,2,33,1,11,15,37,26,5,4,2,3,NA,1,"Hueypoxtla"
"10190",15,37,1,5,14,2,2017,2,1,1,45,1,2,15,37,1,5,7,1,1,2,2,38,1,2,15,37,1,5,7,1,1,2,1,"Hueypoxtla"
"10191",15,37,1,5,20,7,2017,1,1,1,45,1,5,15,57,1,15,7,1,1,2,2,40,1,2,15,57,1,15,7,1,1,2,1,"Hueypoxtla"
"10192",15,37,1,5,18,2,2017,1,1,1,47,1,NA,15,37,1,5,5,1,1,2,2,40,1,11,15,37,1,5,6,2,3,NA,1,"Hueypoxtla"
"10193",15,37,1,5,18,2,2017,2,1,1,26,1,7,15,37,13,6,5,1,1,1,2,25,1,7,15,37,13,6,5,1,1,1,1,"Hueypoxtla"
"10194",15,37,1,5,6,10,2017,2,1,1,27,1,4,9,16,1,14,7,1,1,2,2,24,1,2,15,37,9,8,7,1,1,2,1,"Hueypoxtla"
"10195",15,37,1,5,17,3,2017,2,1,1,48,1,NA,15,37,1,5,7,1,1,2,2,31,1,11,15,37,1,5,6,2,3,NA,1,"Hueypoxtla"
"10196",15,37,1,5,29,7,2017,1,1,1,25,1,NA,15,37,25,6,6,1,1,2,2,22,1,11,15,37,25,6,6,2,3,NA,1,"Hueypoxtla"
"10197",15,37,1,5,7,10,2017,2,1,1,33,1,NA,15,37,1,5,7,1,1,2,2,30,1,NA,9,16,1,14,7,1,1,2,1,"Hueypoxtla"
"10198",15,37,1,5,18,2,2017,1,1,1,39,1,NA,15,37,1,5,6,1,1,2,2,35,1,11,15,37,1,5,6,2,3,NA,1,"Hueypoxtla"
"10199",15,37,1,5,6,10,2017,1,1,1,24,1,NA,15,37,5,4,6,1,1,2,2,30,1,NA,15,37,59,2,6,1,1,2,1,"Hueypoxtla"
"10200",17,20,1,6,10,6,2017,1,1,1,29,1,NA,17,7,1,14,6,1,1,2,2,26,1,2,9,3,1,15,7,1,1,2,1,"Tepalcingo"
"10201",17,20,1,6,18,11,2017,1,1,1,35,1,NA,9,3,1,15,6,1,1,2,2,37,1,NA,9,999,9999,NA,7,1,1,2,1,"Tepalcingo"
"10202",17,20,1,6,22,4,2017,1,1,1,30,1,2,27,4,1,14,7,1,1,2,2,31,1,NA,9,11,1,14,7,1,1,2,1,"Tepalcingo"
"10203",17,20,1,6,25,2,2017,2,1,1,30,1,2,15,104,1,15,7,1,1,2,2,33,1,2,9,4,1,13,7,1,1,2,1,"Tepalcingo"
"10204",17,20,1,6,16,12,2017,2,1,1,34,1,2,9,13,1,14,7,1,1,2,2,27,1,2,17,20,1,6,7,1,1,2,1,"Tepalcingo"
"10205",17,20,1,6,10,6,2017,1,1,1,25,1,NA,17,7,1,14,5,1,1,2,2,21,1,NA,17,7,1,14,5,1,1,2,1,"Tepalcingo"
