"ENT_REGIS","MUN_REGIS","LOC_REGIS","TAM_LOC_RE","DIA_REGIS","MES_REGIS","ANIO_REGIS","REGIMEN_MA","GENERO","SEXO_CON1","EDAD_CON1","NACI_CON1","OCUP_CON1","ENTRH_CON1","MUNRH_CON1","LOCRH_CON1","TLORH_CON1","ESCOL_CON1","CONACTCON1","SITLABCON1","POSTRACON1","SEXO_CON2","EDAD_CON2","NACI_CON2","OCUP_CON2","ENTRH_CON2","MUNRH_CON2","LOCRH_CON2","TLORH_CON2","ESCOL_CON2","CONACTCON2","SITLABCON2","POSTRACON2","TIPO_CON"
24,35,1,14,25,8,2017,2,1,1,28,1,2,24,28,1,15,7,1,1,2,2,27,1,2,24,28,1,15,7,1,1,2,1
15,39,1,14,26,5,2017,1,1,1,47,1,8,9,7,1,17,6,1,1,2,2,37,1,98,15,39,1,14,6,1,1,2,1
15,117,1,4,23,12,2017,1,1,1,18,1,6,15,117,7777,1,5,1,1,3,2,23,1,11,15,117,7777,1,5,2,3,9,1
28,22,1,14,18,1,2017,1,1,1,25,1,98,28,22,1,14,7,1,1,2,2,29,1,98,28,22,1,14,7,1,1,2,1
19,26,1,15,7,12,2017,1,1,1,42,1,98,19,6,1,14,6,1,1,2,2,41,1,98,19,6,1,14,6,1,1,2,1
19,9,1,11,3,2,2017,1,1,1,23,1,98,19,31,1,13,9,1,1,2,2,23,1,11,19,9,1,11,9,2,3,9,1
27,2,22,5,28,3,2017,1,1,1,21,1,7,27,2,29,4,5,1,1,1,2,18,1,7,27,2,29,4,5,1,1,1,1
15,15,1,6,11,11,2017,1,1,1,32,1,7,15,58,1,16,5,1,1,1,2,34,1,11,15,15,6,5,5,2,3,9,1
25,6,1,15,23,8,2017,1,1,1,22,1,98,25,6,1,15,6,1,1,2,2,21,1,98,25,6,1,15,5,1,1,2,1
15,39,1,14,3,6,2017,1,1,1,23,1,98,29,34,2,3,6,1,1,2,2,25,1,11,15,39,1,14,6,2,3,9,1
14,39,1,16,1,6,2017,1,1,1,25,1,1,14,39,1,16,7,1,1,9,2,21,1,4,14,39,1,16,5,1,1,2,1
23,4,163,1,25,2,2017,9,1,1,20,1,6,23,4,245,2,5,1,1,3,2,19,1,11,23,4,303,1,5,2,3,9,1
24,37,96,4,16,1,2017,2,1,1,22,1,9,24,37,148,1,6,1,1,3,2,19,1,11,24,37,63,2,6,2,3,9,1
11,20,1,16,9,10,2017,2,1,1,31,1,5,11,20,1,16,9,1,1,9,2,26,1,2,11,20,1,16,7,1,1,9,1
14,39,1,16,30,5,2017,1,1,1,26,1,6,14,39,1,16,5,1,1,3,2,24,1,11,14,39,1,16,5,2,3,9,1
20,465,1,2,16,2,2017,1,1,1,20,1,6,20,125,1,1,9,1,1,9,2,18,1,11,20,125,1,1,9,2,3,9,1
23,8,308,5,11,7,2017,9,1,1,34,1,98,7,17,7777,1,5,1,1,2,2,22,1,98,23,4,9999,99,5,1,1,2,1
26,18,284,5,25,5,2017,1,1,1,24,1,98,26,43,1,13,8,1,1,2,2,23,1,11,26,43,1,13,6,2,3,9,1
28,39,1,6,17,3,2017,1,1,1,25,1,7,28,39,1,6,4,1,1,6,2,19,1,98,28,39,1,6,4,1,1,6,1
9,5,1,16,30,11,2017,1,1,1,50,1,2,9,5,1,16,5,1,1,2,2,47,1,11,9,5,1,16,5,2,3,9,1
18,17,1,14,12,4,2017,1,1,1,21,1,98,18,17,1,14,9,1,1,2,2,21,1,98,18,17,1,14,9,1,1,2,1
25,2,181,1,15,12,2017,1,1,1,33,1,9,25,2,12,1,5,1,1,2,2,38,1,11,25,2,84,1,5,2,3,9,1
14,21,3,4,3,2,2017,1,1,1,25,1,1,14,21,1,6,6,1,1,5,2,18,1,11,14,21,1,6,5,2,3,9,1
9,12,1,15,3,3,2017,1,1,1,22,1,98,9,12,1,15,5,1,1,2,2,22,1,11,9,12,1,15,6,2,2,9,1
15,14,1,8,30,9,2017,1,1,1,25,1,1,9,11,1,14,7,1,1,5,2,26,1,2,15,14,7777,1,7,1,1,2,1
16,82,1,8,2,1,2017,2,1,1,23,1,4,16,82,112,1,9,1,1,9,2,18,1,11,16,82,7777,1,9,2,3,9,1
7,101,1,15,17,9,2017,1,1,1,24,1,11,7,101,1,15,6,2,2,9,2,18,1,98,7,101,1,15,5,1,1,2,1
2,1,268,6,15,3,2017,9,1,1,47,1,9,20,15,1,4,2,1,1,3,2,41,1,9,12,69,6,1,4,1,1,3,1
16,53,1,15,8,12,2017,2,1,1,23,1,7,16,53,1,15,4,1,1,3,2,18,1,11,16,53,1,15,5,2,3,9,1
23,5,1,15,28,8,2017,9,1,1,30,2,2,35,999,9999,99,7,1,1,2,2,35,2,98,35,999,9999,99,7,1,1,2,1
15,106,1,14,22,4,2017,1,1,1,38,1,2,15,106,86,1,7,1,1,2,2,37,1,3,15,106,86,1,8,1,1,2,1
14,39,1,16,31,7,2017,1,1,1,33,1,1,14,120,1,16,6,1,1,2,2,30,1,98,14,39,1,16,6,1,1,2,1
14,53,1,12,21,7,2017,1,1,1,30,1,7,14,53,1,12,5,1,1,1,2,27,1,7,14,53,796,1,5,1,1,1,1
2,4,1,16,12,7,2017,9,1,1,35,1,2,9,16,1,14,7,1,1,4,2,32,2,2,33,999,9999,99,7,1,1,4,1
15,81,1,7,3,5,2017,2,1,1,20,1,98,15,81,1,7,4,1,1,2,2,19,1,11,15,81,1,7,7,2,3,9,1
20,153,1,4,22,2,2017,1,1,1,20,1,6,20,526,1,5,5,1,1,3,2,20,1,11,20,153,1,4,6,2,3,9,1
15,106,1,14,22,9,2017,1,1,1,27,1,8,15,106,95,4,6,1,1,2,2,25,1,11,15,106,95,4,7,2,3,9,1
2,2,1,15,26,4,2017,9,1,1,30,1,11,2,2,9999,99,9,2,6,9,2,25,1,98,25,6,1,15,9,1,1,9,1
17,18,1,12,28,4,2017,1,1,1,28,1,98,14,120,1,16,7,1,1,2,2,28,1,2,17,7,1,14,7,1,1,2,1
12,58,1,8,25,5,2017,1,1,1,20,1,6,17,12,1,7,5,1,1,3,2,21,1,11,12,58,91,2,5,2,3,9,1
7,99,1,5,4,12,2017,1,1,1,29,1,4,7,99,1,5,5,1,1,5,2,23,1,4,7,99,1,5,5,1,1,5,1
14,101,26,5,23,1,2017,1,1,1,26,1,7,14,94,124,4,5,1,1,1,2,19,1,11,14,94,124,4,5,2,3,9,1
15,74,1,4,16,11,2017,1,1,1,25,1,4,26,30,7777,1,4,1,1,4,2,27,1,11,15,74,18,2,4,2,3,9,1
9,15,1,15,15,6,2017,1,1,1,29,1,98,9,15,1,15,7,1,1,2,2,28,2,2,9,15,1,15,7,1,1,2,1
14,97,5,5,27,2,2017,1,1,1,25,1,7,14,97,1,9,5,1,1,1,2,23,1,11,14,97,1,9,4,2,3,9,1
8,19,1,15,20,2,2017,2,1,1,23,1,98,8,19,1,15,6,1,1,2,2,20,1,98,8,19,1,15,6,1,1,2,1
15,33,1,17,9,2,2017,2,1,1,32,1,2,15,33,1,17,6,1,1,2,2,28,1,2,15,33,1,17,6,1,1,2,1
14,67,1,13,25,4,2017,1,1,1,29,1,98,14,67,1,13,7,1,1,2,2,30,1,5,14,67,1,13,7,1,1,2,1
15,106,1,14,28,1,2017,1,1,1,21,1,98,15,106,66,1,6,1,1,2,2,19,1,11,15,106,1,14,6,2,3,9,1
10,8,8,4,16,3,2017,1,1,1,25,1,98,10,8,8,4,5,1,1,2,2,24,1,11,10,8,8,4,6,2,3,9,1
16,39,1,4,8,12,2017,2,1,1,25,1,98,16,39,7777,1,5,1,1,1,2,21,1,11,16,39,7777,1,6,2,3,9,1
15,87,1,4,4,2,2017,1,1,1,32,1,4,15,87,14,1,5,1,1,4,2,30,1,11,15,87,14,1,5,2,3,9,1
13,41,1,8,24,2,2017,2,1,1,20,1,11,9,8,9999,99,7,2,2,9,2,20,1,11,13,50,1,7,7,2,2,9,1
25,1,1,14,18,7,2017,2,1,1,28,1,98,25,1,1,14,6,1,1,2,2,30,1,2,25,1,1,14,7,1,1,2,1
13,49,1,3,8,12,2017,2,1,1,38,1,98,13,49,7777,1,6,1,1,2,2,36,1,11,13,18,1,4,5,2,3,9,1
27,4,1,14,18,9,2017,1,1,1,24,1,98,27,4,1,14,7,1,1,2,2,28,1,98,4,3,1,13,7,1,1,2,1
11,31,1,11,13,9,2017,2,1,1,26,1,98,11,31,1,11,6,1,1,2,2,21,1,3,11,31,1,11,6,1,1,2,1
30,102,1,11,21,4,2017,2,1,1,22,1,98,30,102,28,1,1,1,1,4,2,20,1,11,30,102,28,1,6,2,3,9,1
28,21,1,12,23,8,2017,1,1,1,26,1,98,28,21,9999,99,5,1,1,2,2,26,1,98,28,21,9999,99,5,1,1,2,1
30,44,1,13,15,2,2017,1,1,1,29,1,98,30,44,1,13,7,1,1,2,2,31,1,98,30,44,1,13,6,1,1,2,1
16,53,1,15,15,12,2017,2,1,1,27,1,98,16,53,443,5,6,1,1,1,2,20,1,98,16,53,1,15,6,1,1,1,1
14,50,1,7,19,5,2017,1,1,1,25,1,7,14,50,1,7,5,1,1,1,2,24,1,2,14,50,11,5,7,1,1,2,1
19,7,1,4,17,11,2017,1,1,1,23,1,98,19,18,1,12,7,1,1,2,2,21,1,11,19,18,1,12,5,2,3,9,1
5,25,1,13,11,8,2017,1,1,1,20,1,98,5,25,1,13,6,1,1,9,2,18,1,11,5,25,1,13,6,2,3,9,1
20,407,1,14,23,2,2017,1,1,1,29,1,6,20,407,1,4,5,1,1,3,2,25,1,11,20,407,1,4,6,2,3,9,1
14,86,1,5,30,6,2017,2,1,1,24,1,7,14,86,1,5,5,1,1,3,2,26,1,11,14,86,4,2,4,2,3,9,1
25,18,355,4,20,10,2017,1,1,1,27,1,98,25,6,1,15,7,1,1,2,2,27,1,98,25,6,1,15,7,1,1,2,1
19,18,1,12,16,12,2017,1,1,1,22,1,7,19,18,1,12,6,1,1,1,2,22,1,11,19,18,1,12,6,2,3,9,1
20,67,1,14,21,2,2017,1,1,1,33,1,98,20,44,1,9,6,1,1,2,2,36,1,98,20,44,1,9,6,1,1,2,1
19,39,1,16,9,6,2017,1,1,1,36,1,98,19,39,1,16,5,1,1,2,2,31,1,99,19,39,1,16,9,9,9,9,1
29,33,1,6,28,7,2017,1,1,1,51,1,98,29,18,1,8,6,1,1,2,2,46,1,11,29,18,1,8,5,2,6,9,1
19,39,1,16,18,2,2017,2,1,1,28,1,98,19,39,1,16,7,1,1,2,2,26,1,99,19,39,1,16,7,9,9,9,1
24,35,1,14,13,2,2017,2,1,1,53,1,7,24,35,1,14,4,1,1,1,2,58,1,11,24,35,1,14,2,2,3,9,1
5,3,1,8,15,4,2017,1,1,1,36,1,7,5,37,7777,1,9,1,1,9,2,28,1,7,5,3,1,8,9,1,1,9,1
15,38,1,3,22,5,2017,1,1,1,26,1,98,15,38,10,1,6,1,1,2,2,19,1,11,15,60,1,14,7,2,2,9,1
9,3,1,15,19,10,2017,2,1,1,29,1,98,9,3,1,15,6,1,1,2,2,30,1,98,9,3,1,15,6,1,1,2,1
22,14,1,15,9,6,2017,2,1,1,39,1,2,22,14,1,15,7,1,1,2,2,29,1,11,22,14,1,15,7,2,3,9,1
14,120,1,16,5,2,2017,1,1,1,27,1,3,14,39,1,16,5,1,1,2,2,25,1,98,14,120,1,16,5,1,1,2,1
30,28,1,5,20,1,2017,1,1,1,21,1,98,30,28,1,5,6,1,1,2,2,23,1,98,30,28,1,5,6,1,1,2,1
15,54,1,8,24,7,2017,1,1,1,37,1,98,15,27,7777,4,7,1,1,2,2,31,1,98,15,27,12,4,7,1,1,2,1
8,29,81,1,28,6,2017,2,1,1,33,1,6,8,19,1,15,9,1,1,9,2,23,1,11,8,32,1,13,9,2,3,9,1
28,22,1,14,18,8,2017,1,1,1,24,1,98,28,22,1,14,7,1,1,2,2,22,1,2,28,22,1,14,7,1,1,2,1
25,6,1,15,8,9,2017,2,1,1,28,1,98,25,6,1,15,7,1,1,2,2,24,1,98,25,6,1,15,7,1,1,2,1
19,39,1,16,22,6,2017,1,1,1,32,1,98,19,18,1,12,4,1,1,2,2,34,1,11,19,18,1,12,4,2,3,9,1
9,14,1,14,3,8,2017,1,1,1,58,1,4,9,14,1,14,7,1,1,2,2,61,1,1,9,14,1,14,7,1,1,5,1
11,13,1,5,24,2,2017,2,1,1,25,1,98,11,13,7777,1,9,1,1,9,2,20,1,11,11,13,7777,1,9,2,3,9,1
11,15,1,11,14,7,2017,2,1,1,22,1,11,11,15,1,11,6,2,2,9,2,22,1,11,11,15,1,11,6,2,2,9,1
9,15,1,15,18,1,2017,2,1,1,38,1,98,9,16,1,14,7,1,1,2,2,39,1,1,9,16,1,14,7,1,1,4,1
27,6,1,7,14,2,2017,1,1,1,22,1,4,27,4,264,6,6,1,1,4,2,22,1,11,27,6,59,2,6,2,3,9,1
31,28,1,3,9,1,2017,9,1,1,31,1,6,31,52,1,8,9,1,1,9,2,21,1,11,31,50,1,15,9,2,3,9,1
12,50,1,8,21,12,2017,1,1,1,40,1,6,12,50,1,8,5,1,1,2,2,28,1,11,12,22,7777,1,5,2,3,9,1
8,54,75,1,13,2,2017,2,1,1,32,1,6,8,17,1,13,9,1,1,9,2,30,1,11,8,17,1,13,9,2,3,9,1
5,4,87,1,29,7,2017,1,1,1,18,1,8,5,4,7777,1,5,1,1,1,2,18,1,11,5,30,1,15,6,2,2,9,1
24,3,96,1,22,12,2017,2,1,1,20,1,8,28,33,1,12,6,1,1,2,2,21,1,8,24,3,22,1,6,1,1,2,1
26,30,1,15,28,6,2017,2,1,1,33,1,2,26,30,1,15,7,1,1,2,2,26,1,2,26,30,1,15,7,1,1,2,1
5,18,1,13,13,10,2017,2,1,1,57,1,98,5,18,1,13,5,1,1,2,2,51,1,98,5,18,1,13,6,1,1,2,1
19,33,1,11,18,8,2017,1,1,1,20,1,11,19,33,1,11,7,2,2,9,2,18,1,11,19,33,1,11,6,2,3,9,1
11,20,1,16,19,5,2017,2,1,1,24,1,7,11,20,1,16,5,1,1,1,2,19,1,98,11,20,1,16,5,1,1,2,1
19,26,1,15,28,7,2017,1,1,1,48,1,99,19,26,1,15,9,9,9,9,2,31,1,99,19,39,1,16,9,9,9,9,1
19,39,1,16,18,11,2017,2,1,1,42,1,99,19,39,9999,99,9,9,9,9,2,41,1,99,19,39,9999,99,9,9,9,9,1
25,11,282,4,3,11,2017,1,1,1,47,1,98,25,17,495,5,4,1,1,2,2,41,1,11,25,11,282,4,6,2,3,9,1
28,27,1,14,25,8,2017,1,1,1,21,1,99,28,27,1,14,9,9,9,9,2,19,1,99,28,27,1,14,9,9,9,9,1
26,30,1,15,14,9,2017,1,1,1,30,1,98,26,30,1,15,6,1,1,2,2,38,1,11,26,30,1,15,5,2,3,9,1
12,68,63,4,22,12,2017,1,1,1,29,1,2,16,52,1,12,5,1,1,2,2,29,1,11,20,79,1,12,5,2,3,9,1
13,51,1,5,2,12,2017,2,1,1,23,1,3,9,7,1,17,6,1,1,2,2,26,1,98,13,48,1,14,6,1,1,2,1
12,35,1,13,29,9,2017,1,1,1,23,1,2,12,55,1,11,7,1,1,2,2,23,1,2,12,35,1,13,7,1,1,2,1
29,13,1,11,22,7,2017,2,1,1,25,1,7,29,13,1,11,5,1,1,1,2,21,1,11,29,13,1,11,6,2,6,9,1
15,33,1,17,1,12,2017,1,1,1,33,1,7,15,33,1,17,5,1,1,4,2,35,1,11,15,33,1,17,7,2,3,9,1
25,8,1,7,16,3,2017,1,1,1,22,1,9,25,8,1,7,5,1,1,2,2,18,1,11,25,8,1,7,9,2,3,9,1
18,17,1,14,4,9,2017,1,1,1,52,1,7,18,14,56,1,1,1,1,2,2,30,1,11,18,14,1,4,1,2,3,9,1
15,76,1,11,4,12,2017,1,1,1,46,1,7,15,76,1,11,9,1,1,1,2,39,1,11,15,76,1,11,9,2,3,9,1
28,32,1,15,9,3,2017,1,1,1,25,2,8,28,32,1,15,5,1,1,1,2,42,2,11,28,32,1,15,5,2,3,9,1
30,193,1,14,15,5,2017,1,1,1,30,1,8,30,193,1,14,6,1,1,4,2,35,1,8,30,193,1,14,6,1,1,4,1
15,106,1,14,16,12,2017,1,1,1,19,1,2,15,106,1,14,6,1,1,2,2,20,1,4,15,106,1,14,6,1,1,2,1
15,57,1,15,12,5,2017,1,1,1,52,1,98,15,57,1,15,9,1,1,2,2,36,1,98,15,57,285,1,9,1,1,2,1
13,61,1,7,31,10,2017,1,1,1,31,1,98,13,8,7777,1,5,1,1,2,2,19,1,4,13,35,1,3,5,1,1,4,1
30,105,1,4,18,12,2017,1,1,1,26,1,7,30,105,74,6,5,1,1,2,2,20,1,98,30,105,61,2,6,1,1,2,1
15,79,1,4,7,10,2017,2,1,1,49,1,2,15,45,11,1,7,1,1,2,2,54,1,2,15,45,11,1,7,1,1,2,1
7,31,1,5,8,11,2017,1,1,1,20,1,9,7,31,568,1,6,1,1,3,2,23,1,11,7,31,568,1,6,2,3,9,1
15,14,1,8,29,12,2017,1,1,1,31,1,2,15,14,1,8,7,1,1,2,2,30,1,2,15,56,9,4,7,1,1,2,1
5,18,1,13,25,8,2017,1,1,1,19,1,98,5,18,1,13,5,1,1,2,2,19,1,11,5,18,1,13,6,2,2,9,1
21,114,1,16,15,9,2017,2,1,1,43,1,2,21,114,1,16,7,1,1,2,2,34,1,2,21,114,1,16,7,1,1,2,1
11,14,1,11,6,11,2017,2,1,1,19,1,9,11,14,249,1,5,1,1,4,2,18,1,11,11,14,249,1,5,2,3,9,1
32,8,1,5,23,2,2017,1,1,1,23,1,98,32,8,9,2,5,1,1,2,2,29,1,11,32,8,9,2,5,2,3,9,1
31,102,1,10,22,4,2017,2,1,1,55,1,98,15,104,9999,99,5,1,1,2,2,38,1,98,31,30,1,4,5,1,1,2,1
31,50,1,15,12,7,2017,1,1,1,30,1,2,31,50,1,15,7,1,1,2,2,20,1,2,31,50,1,15,7,1,1,2,1
4,3,5,4,30,3,2017,1,1,1,34,1,8,27,3,17,2,2,1,1,2,2,36,1,11,27,3,50,1,2,2,3,9,1
25,11,1,11,3,4,2017,1,1,1,20,1,7,25,11,7777,1,6,1,1,1,2,19,1,11,25,11,7777,1,6,2,3,9,1
26,30,1,15,23,11,2017,1,1,1,78,1,11,26,30,1,15,5,2,4,9,2,64,1,11,26,30,1,15,5,2,3,9,1
11,23,192,3,9,2,2017,9,1,1,39,1,9,11,23,261,1,9,1,1,9,2,29,1,11,11,23,261,1,9,2,3,9,1
20,67,1,14,22,12,2017,1,1,1,41,1,2,20,67,1,14,7,1,1,4,2,43,1,99,20,67,1,14,7,9,9,9,1
11,17,1,14,3,5,2017,2,1,1,21,1,98,11,17,1,14,5,1,1,2,2,20,1,98,11,17,1,14,5,1,1,2,1
20,557,1,14,14,6,2017,1,1,1,23,1,5,20,557,1,6,6,1,1,2,2,22,1,11,20,557,1,6,6,2,3,9,1
9,7,1,17,24,3,2017,1,1,1,44,1,98,9,7,1,17,5,1,1,2,2,40,1,11,9,7,1,17,5,2,3,9,1
14,39,1,16,26,5,2017,1,1,1,26,1,2,14,39,1,16,7,1,1,2,2,27,1,2,14,39,1,16,7,1,1,2,1
10,5,1,15,31,3,2017,2,1,1,31,1,3,10,5,1,15,7,1,1,2,2,26,1,2,10,5,1,15,7,1,1,2,1
14,37,1,8,15,12,2017,1,1,1,59,1,2,14,37,1,8,7,1,1,2,2,54,1,2,14,37,1,8,7,1,1,2,1
2,1,1,14,9,2,2017,9,1,1,49,1,2,3,8,1,11,6,1,1,2,2,51,1,11,8,47,7777,1,4,2,3,9,1
16,53,1,15,10,3,2017,2,1,1,28,1,3,16,53,1,15,9,1,1,9,2,30,1,3,16,53,1,15,9,1,1,9,1
16,52,1,12,10,3,2017,2,1,1,23,1,7,16,52,1,12,5,1,1,2,2,31,1,11,16,52,1,12,5,2,3,9,1
15,37,1,5,29,7,2017,1,1,1,25,1,98,15,37,25,6,6,1,1,2,2,22,1,11,15,37,25,6,6,2,3,9,1
15,33,1,17,9,12,2017,1,1,1,31,1,98,15,33,1,17,6,1,1,2,2,30,1,11,15,33,1,17,6,2,3,9,1
25,6,1,15,19,10,2017,1,1,1,26,1,98,25,6,1,15,7,1,1,2,2,30,1,11,25,6,1,15,7,2,3,9,1
19,18,1,12,28,11,2017,1,1,1,24,1,7,19,18,1,12,5,1,1,1,2,20,1,11,19,18,1,12,5,2,3,9,1
32,35,1,2,13,9,2017,1,1,1,22,1,7,32,35,8,2,6,1,1,1,2,23,1,11,32,35,8,2,5,2,3,9,1
30,61,1,10,7,12,2017,1,1,1,55,1,98,30,61,16,1,9,1,1,9,2,59,1,98,30,61,16,1,9,1,1,9,1
11,17,1,14,18,10,2017,2,1,1,36,1,98,11,17,1,14,9,1,1,2,2,34,1,98,11,17,1,14,9,1,1,2,1
14,98,1,15,14,2,2017,1,1,1,27,1,98,14,98,1,15,5,1,1,2,2,30,1,11,14,98,1,15,5,2,3,9,1
25,4,1,5,31,3,2017,1,1,1,25,1,98,25,4,1,5,5,1,1,2,2,21,1,11,25,4,1,5,6,2,2,9,1
30,39,1,13,14,9,2017,1,1,1,81,1,11,30,39,1,13,6,2,4,9,2,75,1,11,30,39,1,13,6,2,3,9,1
25,1,1,14,25,10,2017,2,1,1,23,1,98,25,1,1,14,6,1,1,2,2,25,1,11,25,1,1,14,6,2,2,9,1
15,104,1,15,8,9,2017,1,1,1,29,1,98,15,13,1,14,6,1,1,2,2,29,1,11,15,104,1,15,6,2,3,9,1
15,57,1,15,16,6,2017,2,1,1,18,1,7,15,57,1,15,6,1,1,1,2,18,1,11,15,57,1,15,6,2,3,9,1
27,2,1,12,3,10,2017,1,1,1,40,1,98,27,2,1,12,6,1,1,2,2,35,1,11,27,2,1,12,5,2,3,9,1
11,42,1,11,15,7,2017,2,1,1,20,1,98,11,42,1,11,6,1,1,2,2,23,1,2,11,42,1,11,7,1,1,9,1
14,101,26,5,16,6,2017,1,1,1,38,1,2,14,97,1,9,5,1,1,9,2,24,1,11,14,97,1,9,5,2,3,9,1
20,565,1,6,10,2,2017,1,1,1,26,1,7,20,565,1,6,5,1,1,1,2,32,1,11,20,565,1,6,5,2,3,9,1
8,53,1,3,11,2,2017,1,1,1,23,1,8,8,37,1,16,9,1,1,9,2,20,1,11,8,37,1,16,9,2,3,9,1
23,5,1,15,3,2,2017,9,1,1,31,1,98,27,4,1,14,4,1,1,2,2,31,1,11,31,78,1,4,4,2,3,9,1
15,99,1,13,27,10,2017,1,1,1,22,1,4,15,99,173,1,6,1,1,4,2,22,1,4,15,99,1,13,6,1,1,4,1
27,5,66,6,30,11,2017,1,1,1,25,1,11,27,5,66,6,7,2,2,9,2,26,1,98,27,5,66,6,7,1,1,2,1
15,106,1,14,10,2,2017,1,1,1,26,1,98,15,106,1,14,6,1,1,2,2,28,1,11,15,106,1,14,6,2,3,9,1
22,16,1,13,4,12,2017,1,1,1,41,1,98,22,16,1,13,4,1,1,2,2,44,1,11,22,16,1,13,4,2,3,9,1
8,37,1,16,24,3,2017,2,1,1,35,1,98,5,35,1,15,6,1,1,2,2,34,1,2,5,35,1,15,7,1,1,2,1
15,13,1,14,12,2,2017,1,1,1,42,1,98,15,13,1,14,5,1,1,2,2,36,1,98,15,13,1,14,6,1,1,2,1
12,1,173,5,28,1,2017,1,1,1,19,1,11,12,1,173,5,8,2,2,9,2,17,1,11,12,1,1,15,8,2,2,9,1
9,16,1,14,1,12,2017,2,1,1,50,1,98,9,16,1,14,7,1,1,2,2,54,1,3,9,16,1,14,7,1,1,2,1
2,5,1,11,14,2,2017,9,1,1,35,1,8,6,2,1,13,6,1,1,2,2,21,1,11,2,1,1,14,6,2,3,9,1
9,10,1,15,27,1,2017,1,1,1,23,1,98,9,12,1,15,7,1,1,2,2,20,1,2,9,12,1,15,7,1,1,2,1
5,18,1,13,28,1,2017,1,1,1,30,1,11,5,18,1,13,6,2,4,9,2,31,1,98,5,18,1,13,7,1,1,2,1
16,16,4,2,2,5,2017,2,1,1,28,1,98,16,16,14,1,6,1,1,1,2,21,1,11,16,16,14,1,5,2,3,9,1
9,7,1,17,9,3,2017,2,1,1,36,1,8,9,7,1,17,4,1,1,2,2,38,1,7,9,6,1,14,5,1,1,1,1
11,3,1,11,24,3,2017,2,1,1,31,1,2,9,4,9999,99,7,1,1,2,2,30,1,1,9,4,9999,99,7,1,1,2,1
27,4,1,14,22,7,2017,1,1,1,27,1,98,27,4,1,14,7,1,1,2,2,29,1,98,27,4,1,14,7,1,1,2,1
12,46,1,8,31,3,2017,1,1,1,30,1,2,12,1,1,15,7,1,1,2,2,20,1,11,12,46,1,8,6,2,2,9,1
16,53,86,6,9,6,2017,2,1,1,32,1,98,16,53,1,15,7,1,1,1,2,28,1,98,16,53,86,6,6,1,1,1,1
7,101,1,15,21,10,2017,2,1,1,22,1,11,7,101,1,15,7,2,2,9,2,23,1,2,7,101,1,15,7,1,1,2,1
2,4,1,16,28,1,2017,9,1,1,29,1,2,2,4,1,16,7,1,1,2,2,28,1,2,2,4,1,16,7,1,1,2,1
12,1,1,15,10,2,2017,1,1,1,39,1,4,12,1,1,15,7,1,1,2,2,40,1,11,20,467,1,6,6,2,3,9,1
12,22,34,1,20,5,2017,1,1,1,20,1,6,12,22,7777,1,1,1,1,6,2,17,1,11,12,22,7777,1,4,2,3,9,1
19,9,1,11,24,11,2017,1,1,1,27,1,99,19,9,1,11,8,9,9,9,2,23,1,99,19,9,1,11,5,9,9,9,1
12,67,13,2,1,1,2017,1,1,1,27,1,2,12,67,13,2,7,1,1,2,2,27,1,11,12,67,13,2,7,2,3,9,1
16,6,1,12,25,1,2017,2,1,1,45,1,6,16,6,7777,2,9,1,1,9,2,20,1,11,16,108,1,13,9,2,3,9,1
11,37,6,4,7,4,2017,2,1,1,26,1,7,11,37,6,4,9,1,1,9,2,22,1,11,11,37,6,4,9,2,3,9,1
14,39,1,16,4,8,2017,1,1,1,40,1,8,14,39,1,16,5,1,1,2,2,36,1,11,14,39,1,16,5,2,3,9,1
30,28,1,5,31,1,2017,1,1,1,27,1,98,30,28,1,5,6,1,1,2,2,27,1,11,30,28,1,5,6,2,3,9,1
22,14,1,15,4,12,2017,2,1,1,33,1,2,22,14,1,15,7,1,1,2,2,31,2,11,22,14,1,15,5,2,3,9,1
15,70,1,12,1,3,2017,1,1,1,60,1,7,15,70,41,5,5,1,1,4,2,58,1,11,15,70,41,5,5,2,3,9,1
19,49,1,9,2,5,2017,1,1,1,21,1,99,19,49,1,9,9,9,9,9,2,21,1,99,19,49,1,9,9,9,9,9,1
28,29,1,5,20,1,2017,1,1,1,46,1,98,28,29,54,1,3,1,1,3,2,42,1,99,28,29,54,1,3,9,9,9,1
11,33,1,10,17,4,2017,2,1,1,43,1,98,11,33,1,10,5,1,1,2,2,31,1,98,11,33,1,10,7,1,1,2,1
18,19,1,1,7,7,2017,1,1,1,28,1,6,18,19,17,1,5,1,1,3,2,26,1,11,18,19,7777,1,5,2,3,9,1
17,31,1,8,10,11,2017,1,1,1,27,1,2,17,7,1,14,7,1,1,4,2,23,1,11,17,12,1,7,7,2,2,9,1
20,324,1,14,4,12,2017,1,1,1,24,1,98,20,44,33,1,4,1,1,1,2,21,1,11,20,44,33,1,5,2,3,9,1
15,58,1,16,27,10,2017,2,1,1,28,1,98,9,12,1,15,7,1,1,2,2,27,1,98,15,58,1,16,7,1,1,2,1
7,5,1,4,7,2,2017,1,1,1,25,1,6,7,5,75,2,4,1,1,3,2,21,1,11,7,45,12,1,5,2,3,9,1
23,1,1,12,13,3,2017,9,1,1,56,2,98,33,999,9999,99,7,1,1,2,2,57,2,98,33,999,9999,99,7,1,1,2,1
