ENT_REGIS,MUN_REGIS,LOC_REGIS,TAM_LOC_RE,DIA_REGIS,MES_REGIS,ANIO_REGIS,REGIMEN_MA,GENERO,SEXO_CON1,EDAD_CON1,NACI_CON1,OCUP_CON1,ENTRH_CON1,MUNRH_CON1,LOCRH_CON1,TLORH_CON1,ESCOL_CON1,CONACTCON1,SITLABCON1,POSTRACON1,SEXO_CON2,EDAD_CON2,NACI_CON2,OCUP_CON2,ENTRH_CON2,MUNRH_CON2,LOCRH_CON2,TLORH_CON2,ESCOL_CON2,CONACTCON2,SITLABCON2,POSTRACON2,TIPO_CON
16,047,0001,5,3,8,2017,2,1,1,46,1,6,16,047,7777,1,4,1,1,9,2,40,1,11,16,047,7777,1,5,2,3,9,1
07,097,0001,9,14,8,2017,1,1,1,23,1,98,07,097,0006,4,6,1,1,2,2,24,1,98,07,097,0006,4,6,1,1,2,1
21,114,0001,16,28,7,2017,2,1,1,25,1,98,21,114,0001,16,7,1,1,2,2,28,1,11,21,114,0001,16,6,2,3,9,1
30,100,0001,5,25,7,2017,1,1,1,28,1,7,30,100,0042,1,5,1,1,1,2,18,1,11,30,100,0042,1,5,2,3,9,1
25,011,0001,11,9,5,2017,1,1,1,30,1,98,25,011,0001,11,6,1,1,2,2,31,1,11,25,011,1396,1,6,2,3,9,1
11,033,0001,10,16,6,2017,2,1,1,34,1,7,11,033,0001,10,5,1,1,1,2,53,1,7,11,033,0001,10,5,1,1,1,1
09,009,0001,7,13,1,2017,2,1,1,24,1,11,09,009,0001,7,7,2,2,9,2,24,1,11,09,009,0001,7,7,2,2,9,1
28,032,0001,15,16,2,2017,1,1,1,37,2,98,28,032,0001,15,5,1,1,2,2,42,2,99,28,032,0001,15,2,9,9,9,1
24,046,0001,5,12,2,2017,2,1,1,32,1,7,24,028,0001,15,5,1,1,1,2,37,1,11,24,028,0001,15,4,2,3,9,1
24,012,0001,4,29,10,2017,2,1,1,34,1,98,24,012,0009,1,5,1,1,2,2,25,1,11,24,012,7777,1,5,2,3,9,1
09,007,0001,17,10,3,2017,1,1,1,71,1,11,09,007,0001,17,5,2,4,9,2,52,1,11,09,007,0001,17,5,2,3,9,1
19,048,0001,14,25,8,2017,1,1,1,20,1,9,19,048,0001,14,6,1,1,2,2,18,1,11,19,048,0001,14,6,2,3,9,1
17,006,0001,13,28,12,2017,1,2,2,27,1,5,15,033,0001,17,6,1,1,2,2,28,1,11,17,006,0001,13,6,2,3,9,3
15,058,0001,16,7,4,2017,1,1,1,27,1,98,15,058,0001,16,5,1,1,2,2,23,1,11,15,058,0001,16,6,2,3,9,1
15,114,0132,2,8,4,2017,1,1,1,37,1,7,15,114,0036,4,4,1,1,1,2,40,1,11,15,114,0036,4,4,2,3,9,1
03,008,0054,11,7,7,2017,2,1,1,30,1,2,03,008,0054,11,7,1,1,4,2,31,1,2,03,008,0054,11,7,1,1,2,1
30,128,0001,9,25,2,2017,1,1,1,30,1,4,30,128,0001,9,6,1,1,4,2,25,1,98,30,128,0001,9,6,1,1,2,1
14,039,0001,16,13,2,2017,1,1,1,32,1,98,14,098,0001,15,7,1,1,2,2,32,1,98,14,039,0001,16,5,1,1,2,1
04,003,0001,13,27,1,2017,2,1,1,99,1,98,04,003,0001,13,6,1,1,2,2,20,1,11,27,002,0001,12,6,2,3,9,1
29,020,0001,4,25,2,2017,2,1,1,23,1,9,29,020,0001,4,5,1,1,3,2,25,1,98,29,020,0001,4,7,1,1,2,1
15,033,0001,17,1,3,2017,1,1,1,38,1,4,15,033,0001,17,6,1,1,4,2,26,1,4,15,033,0001,17,6,1,1,4,1
14,067,0001,13,3,2,2017,1,1,1,21,1,98,14,067,0001,13,5,1,1,2,2,21,1,98,14,067,0001,13,5,1,1,2,1
09,016,0001,14,21,8,2017,2,1,1,27,1,1,09,002,0001,14,6,1,1,5,2,32,2,11,09,002,0001,14,6,2,3,9,1
15,106,0001,14,4,2,2017,1,1,1,22,1,7,15,106,0072,9,5,1,1,1,2,25,1,98,15,106,0072,9,5,1,1,2,1
14,109,0120,2,31,3,2017,2,1,1,37,1,2,14,063,0001,12,7,1,1,2,2,35,1,2,14,063,0001,12,7,1,1,2,1
31,050,0001,15,9,8,2017,1,1,1,33,1,8,31,050,0001,15,6,1,1,2,2,32,1,2,31,050,0001,15,7,1,1,2,1
09,012,0001,15,1,4,2017,1,1,1,23,1,5,09,006,0001,14,6,1,1,2,2,23,1,1,09,006,0001,14,7,1,1,2,1
16,012,0001,6,31,3,2017,2,1,1,47,1,6,16,012,0001,6,7,1,1,5,2,24,1,5,16,012,0001,6,6,1,1,5,1
14,121,0001,8,17,11,2017,1,1,1,22,1,98,14,121,0001,8,4,1,1,2,2,25,1,98,14,121,0001,8,4,1,1,2,1
08,037,0001,16,14,12,2017,2,1,1,20,1,98,08,037,0001,16,6,1,1,2,2,19,1,98,08,037,0001,16,6,1,1,2,1
22,011,0026,4,27,11,2017,2,1,1,29,1,7,22,011,0026,4,5,1,1,1,2,27,1,7,22,011,0026,4,5,1,1,1,1
08,019,0001,15,24,4,2017,1,1,1,27,1,98,08,019,0001,15,6,1,1,2,2,26,1,2,08,019,0001,15,7,1,1,2,1
08,037,0001,16,24,11,2017,2,1,1,36,1,98,20,166,0001,4,9,1,1,9,2,29,1,98,30,003,0001,11,9,1,1,9,1
12,055,0001,11,28,3,2017,1,1,1,23,1,4,12,055,0001,11,8,1,1,2,2,19,1,11,12,049,0002,1,8,2,3,9,1
14,054,7777,2,28,12,2017,1,1,1,32,1,9,14,054,0002,2,5,1,1,3,2,37,1,11,14,054,0002,2,5,2,3,9,1
09,016,0001,14,5,6,2017,1,1,1,33,1,98,09,016,0001,14,5,1,1,2,2,31,1,11,09,016,0001,14,7,2,2,9,1
22,016,0001,13,26,10,2017,2,1,1,26,1,98,22,016,0001,13,6,1,1,2,2,38,1,98,22,016,0001,13,7,1,1,2,1
11,033,0001,10,13,11,2017,2,1,1,21,1,2,11,033,0001,10,5,1,1,9,2,21,1,11,11,033,0001,10,5,2,3,9,1
22,004,0072,4,28,7,2017,2,1,1,23,1,9,22,004,0072,4,6,1,1,3,2,21,1,11,22,004,0072,4,6,2,3,9,1
21,039,0001,2,14,2,2017,1,1,1,60,1,6,21,039,0001,2,4,1,1,3,2,58,1,11,21,039,0001,2,4,2,3,9,1
26,042,0586,1,2,2,2017,1,1,1,45,1,6,26,042,0001,13,5,1,1,2,2,42,1,11,26,042,0001,13,5,2,3,9,1
09,003,0001,15,27,1,2017,1,1,1,33,1,2,09,003,0001,15,7,1,1,4,2,31,1,98,09,003,0001,15,9,1,1,2,1
11,020,0001,16,16,12,2017,2,1,1,32,1,2,11,020,0001,16,7,1,1,9,2,30,1,2,11,020,0001,16,7,1,1,9,1
12,012,0051,3,8,4,2017,1,1,1,34,1,7,12,012,0068,1,4,1,1,4,2,34,1,11,12,012,0068,1,4,2,3,9,1
30,134,0001,1,25,8,2017,1,1,1,21,1,98,30,126,0013,2,6,1,1,2,2,20,1,11,30,134,0026,1,6,2,2,9,1
30,036,0001,5,22,11,2017,1,1,1,34,1,8,30,036,0001,5,5,1,1,2,2,31,1,11,30,036,0017,1,5,2,3,9,1
02,004,0001,16,17,3,2017,9,1,1,39,1,98,25,006,0001,15,5,1,1,2,2,21,1,98,02,004,0001,16,9,1,1,9,1
15,058,0001,16,19,5,2017,1,1,1,26,1,98,15,058,0001,16,6,1,1,2,2,26,1,11,15,058,0001,16,5,2,3,9,1
15,029,0001,13,3,7,2017,1,1,1,41,1,98,15,029,0001,13,5,1,1,2,2,40,1,11,15,029,0001,13,5,2,3,9,1
14,120,0001,16,25,11,2017,2,1,1,27,1,2,14,120,0001,16,7,1,1,2,2,32,1,2,14,120,0001,16,7,1,1,2,1
15,013,0001,14,12,2,2017,2,1,1,21,1,2,15,013,0001,14,6,1,1,5,2,19,1,98,15,013,0001,14,6,1,1,2,1
30,083,0001,2,13,2,2017,1,1,1,34,1,6,30,083,9999,99,4,1,1,3,2,25,1,11,30,083,9999,99,4,2,3,9,1
26,016,0001,5,19,6,2017,1,1,1,33,1,7,26,016,0001,5,6,1,1,2,2,33,1,11,26,016,0001,5,5,2,3,9,1
02,002,0001,15,5,4,2017,9,1,1,24,1,2,02,002,0001,15,9,1,1,9,2,30,1,2,02,002,0001,15,7,1,1,9,1
22,014,0001,15,8,5,2017,2,1,1,32,1,98,22,014,0001,15,7,1,1,2,2,31,1,98,22,014,0001,15,7,1,1,2,1
15,048,0001,5,7,1,2017,1,1,1,28,1,98,15,114,0005,2,7,1,1,2,2,30,1,99,15,114,0005,2,7,9,9,9,1
14,018,0001,9,19,5,2017,1,1,1,23,1,8,14,018,0001,9,6,1,1,2,2,26,1,11,16,011,0002,2,5,2,3,9,1
09,012,0001,15,30,8,2017,1,1,1,23,1,7,09,012,0001,15,4,1,1,1,2,22,1,11,09,012,0001,15,5,2,3,9,1
14,070,0001,8,26,5,2017,1,1,1,24,1,8,14,070,0001,8,5,1,1,2,2,25,1,11,14,070,0001,8,5,2,3,9,1
11,009,0025,4,12,10,2017,2,1,1,32,1,7,11,009,0082,2,2,1,1,3,2,26,1,11,11,009,0082,2,4,2,3,9,1
13,073,0001,5,13,2,2017,2,1,1,19,1,6,13,073,0038,3,5,1,1,4,2,19,1,11,13,073,0015,2,5,2,3,9,1
16,071,0001,9,30,11,2017,2,1,1,45,1,98,16,071,0001,9,6,1,1,1,2,32,1,98,16,071,0001,9,6,1,1,1,1
12,001,0001,15,1,6,2017,1,1,1,18,1,5,12,001,0001,15,6,1,1,2,2,18,1,11,12,001,0001,15,6,2,3,9,1
14,120,0001,16,8,7,2017,1,1,1,24,1,98,14,120,0001,16,6,1,1,5,2,18,1,11,14,120,0001,16,5,2,3,9,1
09,016,0001,14,29,12,2017,2,1,1,75,1,11,09,007,0001,17,6,2,4,9,2,67,1,11,09,007,0001,17,7,2,3,9,1
11,030,0238,3,5,4,2017,2,1,1,22,1,98,11,030,0443,1,9,1,1,9,2,22,1,98,11,030,0443,1,9,1,1,9,1
14,067,0001,13,19,10,2017,1,1,1,41,1,4,14,067,0001,13,5,1,1,2,2,28,1,11,14,067,0001,13,6,2,3,9,1
12,055,0159,1,5,9,2017,1,1,1,20,1,98,12,055,0001,11,6,1,1,2,2,18,1,11,12,055,0001,11,6,2,3,9,1
20,278,0001,5,21,2,2017,1,1,1,29,1,2,20,278,0001,5,7,1,1,2,2,27,1,98,20,278,0001,5,7,1,1,2,1
26,041,0001,6,15,5,2017,1,1,1,34,1,2,26,041,0001,6,7,1,1,2,2,33,1,2,26,041,0001,6,7,1,1,2,1
05,030,0001,15,29,7,2017,1,1,1,22,1,98,05,030,0001,15,6,1,1,2,2,18,1,11,05,030,0001,15,6,2,3,9,1
14,035,0259,2,5,12,2017,1,1,1,31,1,6,14,035,0001,8,7,1,1,3,2,23,1,5,14,035,7777,1,7,1,1,5,1
16,069,0001,12,17,11,2017,2,1,1,27,1,2,16,069,0001,12,7,1,1,9,2,23,1,2,16,069,0001,12,7,1,1,5,1
11,008,0001,6,21,6,2017,2,1,1,22,1,6,11,008,0119,1,4,1,1,2,2,18,1,11,11,008,0119,1,5,2,3,9,1
30,071,0001,9,30,3,2017,1,1,1,37,1,98,30,071,0001,9,4,1,1,3,2,34,1,98,30,071,0001,9,4,1,1,6,1
29,025,0001,11,25,3,2017,1,1,1,27,1,98,29,025,0001,11,6,1,1,2,2,26,1,98,29,025,0001,11,6,1,1,2,1
12,053,0036,2,25,11,2017,1,1,1,35,1,6,12,053,0036,2,4,1,1,3,2,30,1,11,12,053,0036,2,4,2,3,9,1
09,017,0001,14,3,3,2017,2,1,1,31,2,7,09,017,0001,14,5,1,1,1,2,27,1,4,09,017,0001,14,5,1,1,2,1
27,013,0088,6,23,9,2017,1,1,1,54,1,98,27,004,0111,5,6,1,1,2,2,62,1,11,27,004,0111,5,5,2,3,9,1
14,120,0001,16,25,11,2017,1,1,1,48,1,8,14,120,0001,16,5,1,1,2,2,44,1,11,14,120,0001,16,5,2,3,9,1
19,039,0001,16,28,6,2017,1,1,1,46,1,98,19,039,0001,16,6,1,1,2,2,38,1,98,19,039,0001,16,7,1,1,2,1
01,001,0001,15,16,11,2017,2,1,1,28,1,98,01,001,0001,15,6,1,1,2,2,26,1,98,01,001,0001,15,6,1,1,2,1
20,467,0001,6,17,3,2017,1,1,1,37,1,6,20,489,0001,2,4,1,1,2,2,35,1,11,20,489,0001,2,4,2,3,9,1
27,004,0001,14,30,6,2017,2,1,1,30,1,98,27,004,0001,14,7,1,1,2,2,27,1,98,27,005,9999,99,7,1,1,2,1
20,318,0001,4,6,4,2017,1,1,1,21,1,2,20,318,0001,4,6,1,1,4,2,20,1,11,20,401,0001,2,6,2,3,9,1
13,083,0001,5,22,9,2017,1,1,1,28,1,1,15,058,9999,99,7,1,1,5,2,21,1,1,13,035,0001,3,6,1,1,5,1
15,104,0001,15,11,8,2017,1,1,1,28,1,7,15,104,0001,15,9,1,1,1,2,22,1,7,15,013,0001,14,9,1,1,1,1
22,011,0032,4,24,3,2017,2,1,1,18,1,9,22,011,0006,4,4,1,1,3,2,24,1,11,22,011,0062,2,4,2,3,9,1
14,101,0001,14,24,11,2017,1,1,1,23,1,98,14,027,0001,4,5,1,1,2,2,19,2,11,33,999,9999,99,6,2,2,9,1
10,007,0132,1,12,8,2017,1,1,1,23,1,8,10,007,0076,1,5,1,1,1,2,20,1,8,10,036,0009,2,6,1,1,1,1
14,022,0001,7,3,5,2017,1,1,1,78,1,11,14,022,0001,7,4,2,4,9,2,58,1,11,14,022,0001,7,4,2,3,9,1
32,013,0001,4,22,4,2017,1,1,1,24,1,98,32,005,0001,9,6,1,1,2,2,24,1,98,32,013,0001,4,7,1,1,4,1
19,046,0001,14,7,7,2017,1,1,1,26,1,98,19,039,0001,16,9,1,1,2,2,27,1,98,19,039,0001,16,9,1,1,6,1
08,036,0001,9,24,4,2017,2,1,1,24,1,4,08,032,0001,13,6,1,1,2,2,20,1,11,08,032,0001,13,6,2,2,9,1
01,001,0001,15,14,10,2017,1,1,1,23,1,2,01,005,0001,10,7,1,1,4,2,23,1,2,01,001,0001,15,7,1,1,2,1
14,067,0001,13,30,5,2017,1,1,1,29,1,2,14,067,0001,13,5,1,1,2,2,27,1,98,14,067,0001,13,7,1,1,2,1
14,078,0001,8,23,10,2017,1,1,1,20,1,98,14,078,0001,8,1,1,1,2,2,20,1,11,14,078,0001,8,6,2,3,9,1
31,102,0001,10,21,10,2017,1,1,1,24,1,98,31,102,0127,1,9,1,1,9,2,18,1,11,31,102,7777,1,9,2,3,9,1
15,122,0001,14,7,12,2017,1,1,1,45,1,4,15,122,0001,14,9,1,1,4,2,41,1,11,15,122,0001,14,9,2,3,9,1
15,039,0001,14,23,11,2017,2,1,1,52,1,98,15,039,0001,14,4,1,1,2,2,24,1,11,15,039,0001,14,4,2,3,9,1
08,032,0001,13,16,6,2017,1,1,1,27,1,98,08,032,0001,13,7,1,1,2,2,20,1,11,08,032,0001,13,6,2,2,9,1
26,055,0017,5,20,4,2017,1,1,1,21,1,98,26,055,0001,13,6,1,1,1,2,18,1,11,26,055,0001,13,5,2,3,9,1
03,008,0159,2,6,4,2017,1,1,1,37,1,3,03,008,0280,1,4,1,1,2,2,28,1,11,03,008,0280,1,5,2,3,9,1
15,106,0001,14,9,12,2017,1,1,1,54,1,2,15,106,0001,14,7,1,1,5,2,49,1,4,15,106,0001,14,6,1,1,4,1
16,108,0003,5,2,10,2017,2,1,1,30,1,7,16,104,0028,3,5,1,1,2,2,21,1,11,16,108,0003,5,4,2,3,9,1
15,121,0001,14,7,1,2017,1,1,1,27,1,7,15,121,0001,14,6,1,1,1,2,29,1,11,15,121,0001,14,5,2,3,9,1
16,084,0020,5,21,12,2017,2,1,1,42,1,4,06,007,0001,13,5,1,1,5,2,33,1,4,06,007,0001,13,5,1,1,9,1
07,089,0001,13,25,4,2017,1,1,1,27,1,98,07,089,0001,13,6,1,1,2,2,21,1,11,07,089,0001,13,5,2,3,9,1
01,001,0239,4,15,12,2017,1,1,1,21,1,98,01,001,0001,15,6,1,1,2,2,21,1,98,01,001,0239,4,6,1,1,2,1
20,327,0001,14,31,10,2017,1,1,1,19,1,11,20,021,0046,1,6,2,2,9,2,18,1,11,20,002,0077,1,6,2,2,9,1
09,015,0001,15,28,11,2017,1,1,1,26,1,4,09,007,0001,17,6,1,1,4,2,25,1,4,09,007,0001,17,6,1,1,4,1
02,004,0001,16,22,12,2017,9,1,1,60,1,2,09,999,9999,99,7,1,1,4,2,59,1,98,02,002,0001,15,6,1,1,2,1
16,088,0001,5,22,12,2017,2,1,1,36,1,98,16,053,0001,15,7,1,1,5,2,31,1,98,16,053,0001,15,7,1,1,1,1
07,055,0001,4,21,7,2017,1,1,1,27,1,98,07,055,0003,1,7,1,1,2,2,23,1,98,07,055,0003,1,6,1,1,2,1
05,030,0001,15,29,4,2017,1,1,1,27,1,98,05,030,0001,15,6,1,1,4,2,20,1,11,05,030,0001,15,6,2,2,9,1
19,044,0001,9,28,7,2017,1,1,1,24,1,99,19,044,9999,99,9,9,9,9,2,30,1,99,19,044,9999,99,9,9,9,9,1
27,008,0098,5,21,4,2017,1,1,1,24,1,98,27,002,0029,4,6,1,1,2,2,25,1,98,27,008,0132,1,7,1,1,2,1
14,055,0001,7,4,11,2017,1,1,1,20,1,9,14,055,0008,2,9,1,1,3,2,26,1,11,14,055,0008,2,9,2,3,9,1
31,050,0001,15,15,9,2017,1,1,1,42,1,2,31,050,0075,5,7,1,1,4,2,28,1,2,31,050,0075,5,7,1,1,4,1
15,082,0022,4,20,10,2017,1,1,1,22,1,6,15,082,0022,4,4,1,1,3,2,23,1,11,15,082,0022,4,6,2,3,9,1
20,438,0001,1,13,10,2017,2,1,1,25,1,2,20,021,0046,1,7,1,1,4,2,18,1,11,20,021,0046,1,6,2,2,9,1
08,037,0001,16,11,7,2017,2,1,1,32,1,98,08,037,0001,16,9,1,1,9,2,28,1,98,08,037,0001,16,9,1,1,9,1
22,014,0108,7,6,10,2017,2,1,1,37,1,7,22,014,0070,3,3,1,1,3,2,31,1,11,22,014,0070,3,2,2,3,9,1
08,019,0001,15,15,9,2017,1,1,1,33,1,98,08,019,0001,15,7,1,1,2,2,32,1,98,09,011,9999,99,7,1,1,2,1
12,029,0001,13,5,8,2017,1,1,1,26,1,4,12,029,0001,13,7,1,1,4,2,22,1,98,12,001,0001,15,7,1,1,2,1
15,110,0012,5,26,8,2017,2,1,1,29,1,98,15,106,0066,1,6,1,1,2,2,30,1,4,15,110,0001,8,6,1,1,4,1
28,022,0001,14,14,6,2017,1,1,1,20,1,99,28,022,0001,14,9,9,9,9,2,18,1,99,28,022,0001,14,9,9,9,9,1
15,028,0001,5,10,6,2017,2,1,1,58,1,1,15,028,0001,5,9,1,1,5,2,29,2,2,15,028,0001,5,7,1,1,2,1
12,055,0002,5,28,7,2017,1,1,1,35,1,2,09,999,9999,99,7,1,1,2,2,30,1,2,12,055,0001,11,7,1,1,2,1
28,027,0001,14,7,12,2017,1,1,1,32,1,99,28,027,0001,14,9,9,9,9,2,31,1,99,28,027,0001,14,9,9,9,9,1
09,007,0001,17,20,5,2017,2,1,1,38,1,98,09,014,0001,14,6,1,1,2,2,48,1,98,09,014,0001,14,6,1,1,2,1
11,025,0001,10,8,12,2017,2,1,1,24,1,7,11,025,0001,10,5,1,1,1,2,22,1,7,11,025,0024,1,5,1,1,1,1
07,052,0001,8,28,2,2017,1,1,1,49,1,6,07,052,0159,1,4,1,1,3,2,49,1,11,07,052,0159,1,4,2,3,9,1
27,004,0183,5,23,5,2017,1,1,1,34,1,98,27,004,0062,3,7,1,1,2,2,34,1,11,27,004,0062,3,6,2,3,9,1
16,071,0001,9,11,7,2017,2,1,1,27,1,8,16,071,0001,9,4,1,1,1,2,24,1,11,16,071,0001,9,4,2,3,9,1
25,017,0001,5,27,3,2017,1,1,1,34,1,5,25,017,0588,4,5,1,1,2,2,36,1,11,25,017,0588,4,5,2,3,9,1
17,006,0001,13,13,11,2017,2,1,1,49,1,4,30,168,7777,1,5,1,1,4,2,44,1,4,17,006,9999,99,5,1,1,4,1
15,043,0001,7,1,9,2017,2,1,1,22,1,98,15,043,0006,2,6,1,1,4,2,23,1,11,15,043,0024,1,6,2,3,9,1
14,098,0001,15,6,4,2017,2,1,1,27,1,2,14,120,0001,16,7,1,1,2,2,29,1,2,14,039,0001,16,7,1,1,2,1
15,057,0001,15,3,6,2017,1,1,1,22,1,11,15,057,0001,15,7,2,2,9,2,22,1,11,15,057,0001,15,7,2,2,9,1
11,020,0001,16,9,2,2017,2,1,1,31,1,98,11,020,0001,16,9,1,1,9,2,23,1,98,11,020,0001,16,9,1,1,9,1
20,366,0001,14,28,3,2017,1,1,1,23,1,6,15,025,9999,99,4,1,1,3,2,22,1,11,15,025,9999,99,5,2,3,9,1
19,039,0001,16,3,2,2017,1,1,1,22,1,98,19,039,0001,16,5,1,1,2,2,22,1,98,19,039,0001,16,9,1,1,2,1
14,098,0001,15,29,7,2017,1,1,1,21,1,98,14,098,0001,15,5,1,1,2,2,20,1,5,14,098,0001,15,5,1,1,4,1
11,020,0785,9,22,3,2017,2,1,1,20,1,5,11,020,0001,16,6,1,1,2,2,20,1,11,11,020,0001,16,6,2,2,9,1
16,110,0001,7,21,7,2017,2,1,1,21,1,98,16,003,0001,5,6,1,1,1,2,23,1,11,16,110,0001,7,5,2,3,9,1
17,024,0001,6,12,12,2017,1,1,1,81,1,6,17,024,0012,4,1,1,1,3,2,71,1,11,12,032,0001,5,1,2,3,9,1
30,145,0001,5,14,2,2017,1,1,1,24,1,2,30,145,0001,5,6,1,1,2,2,20,1,11,30,145,0001,5,6,2,3,9,1
21,114,0001,16,24,11,2017,2,1,1,38,1,2,21,114,0001,16,7,1,1,5,2,28,1,2,21,114,0001,16,7,1,1,5,1
30,181,0001,4,20,7,2017,1,1,1,26,1,9,30,181,0147,1,4,1,1,3,2,25,1,11,30,181,0147,1,5,2,3,9,1
19,039,0001,16,18,2,2017,1,1,1,36,1,98,19,039,0001,16,7,1,1,2,2,36,1,98,19,039,0001,16,7,1,1,2,1
19,006,0001,14,4,5,2017,1,1,1,31,1,98,19,006,0001,14,6,1,1,2,2,33,1,98,19,006,0001,14,7,1,1,2,1
14,100,0001,5,24,8,2017,1,1,1,22,1,98,14,100,0001,5,5,1,1,2,2,19,1,11,14,100,0001,5,5,2,3,9,1
21,010,0001,8,18,7,2017,1,1,1,18,1,7,21,010,0001,8,5,1,1,1,2,22,1,11,21,010,0001,8,4,2,3,9,1
15,051,0001,8,18,2,2017,1,1,1,51,1,2,15,051,0001,8,7,1,1,2,2,46,1,2,15,051,0001,8,7,1,1,2,1
01,002,0059,4,1,12,2017,1,1,1,30,1,9,01,002,0051,1,4,1,1,3,2,28,1,11,01,002,0051,1,5,2,3,9,1
21,132,0013,7,30,9,2017,1,1,1,20,1,6,21,132,0013,7,6,1,1,3,2,21,1,11,21,132,0013,7,6,2,3,9,1
25,015,0040,5,13,1,2017,1,1,1,29,1,98,02,004,0001,16,6,1,1,2,2,26,1,11,02,004,0001,16,6,2,3,9,1
10,016,0001,5,22,3,2017,1,1,1,22,1,7,10,038,0001,7,6,1,1,1,2,21,1,7,10,038,0001,7,5,1,1,1,1
11,029,0001,5,17,8,2017,2,1,1,21,1,98,11,029,0001,5,5,1,1,2,2,25,1,11,11,029,0001,5,5,2,3,9,1
11,017,0001,14,17,6,2017,2,1,1,35,1,98,11,017,0001,14,7,1,1,2,2,28,1,4,11,017,0001,14,7,1,1,4,1
30,047,0001,7,26,7,2017,1,1,1,55,1,6,30,047,0009,1,4,1,1,3,2,52,1,11,30,047,0009,1,2,2,3,9,1
12,001,0001,15,22,12,2017,2,1,1,45,1,98,12,001,0001,15,8,1,1,2,2,26,1,11,12,001,0001,15,8,2,3,9,1
11,041,0001,11,31,1,2017,2,1,1,22,1,98,11,041,0001,11,4,1,1,2,2,23,1,11,11,041,0001,11,5,2,3,9,1
16,014,0001,5,14,2,2017,2,1,1,24,1,9,27,004,0183,5,9,1,1,9,2,30,1,11,16,014,0001,5,9,2,3,9,1
30,021,0001,4,8,12,2017,1,1,1,39,1,4,30,044,0001,13,9,1,1,9,2,26,1,11,30,021,0017,6,9,2,3,9,1
14,114,0001,5,13,1,2017,1,1,1,27,1,7,14,114,0001,5,4,1,1,2,2,21,1,11,14,114,0001,5,5,2,3,9,1
08,037,0001,16,23,2,2017,1,1,1,23,1,98,08,037,0001,16,5,1,1,2,2,20,1,11,08,037,0001,16,6,2,2,9,1
16,066,0001,11,22,9,2017,1,1,1,28,1,4,16,066,0015,3,5,1,1,5,2,24,1,4,16,066,0015,3,5,1,1,5,1
15,114,0001,4,22,4,2017,1,1,1,28,1,6,15,124,0001,2,5,1,1,3,2,24,1,11,15,124,0001,2,5,2,3,9,1
05,030,0001,15,17,6,2017,1,1,1,31,1,98,05,030,0001,15,7,1,1,2,2,28,1,98,05,030,0001,15,7,1,1,2,1
15,099,0029,8,14,2,2017,2,1,1,28,1,98,09,017,0001,14,5,1,1,2,2,24,1,98,15,091,0001,11,6,1,1,2,1
07,102,0001,5,23,2,2017,2,1,1,82,1,6,07,019,7777,1,3,1,1,3,2,71,1,11,07,019,7777,1,1,2,3,9,1
14,030,0001,8,24,7,2017,1,1,1,40,1,98,14,066,0019,5,5,1,1,2,2,40,1,98,14,066,0019,5,6,1,1,2,1
05,017,0012,5,22,4,2017,2,1,1,23,1,2,05,017,0013,2,6,1,1,2,2,19,1,11,05,017,0052,2,6,2,2,9,1
10,007,0001,14,10,6,2017,1,1,1,55,1,98,10,007,0001,14,5,1,1,2,2,47,1,11,10,007,0001,14,5,2,3,9,1
27,008,0109,4,18,1,2017,1,1,1,31,1,98,27,002,0001,12,6,1,1,2,2,28,1,11,27,008,0063,2,6,2,3,9,1
19,046,0001,14,15,3,2017,1,1,1,28,1,98,19,021,0001,14,9,1,1,2,2,24,1,98,19,021,0001,14,9,1,1,2,1
15,050,0001,7,14,2,2017,1,1,1,31,1,98,15,050,0001,7,7,1,1,2,2,31,1,11,15,050,0001,7,6,2,3,9,1
12,055,0026,2,22,4,2017,1,1,1,30,1,7,12,055,0005,1,4,1,1,4,2,20,1,5,12,055,0005,1,6,1,1,9,1
26,043,0001,13,13,10,2017,1,1,1,23,1,3,26,043,0001,13,6,1,1,2,2,22,1,3,26,043,0001,13,6,1,1,2,1
28,038,0001,14,11,5,2017,1,1,1,34,1,98,28,003,0001,11,6,1,1,2,2,36,1,98,28,003,0001,11,7,1,1,2,1
11,017,0001,14,9,5,2017,2,1,1,38,1,98,11,017,0001,14,9,1,1,1,2,36,1,2,11,017,0001,14,7,1,1,9,1
31,081,0001,4,29,4,2017,9,1,1,25,1,98,31,081,0001,4,6,1,1,2,2,22,1,11,31,081,7777,1,4,2,3,9,1
11,027,0099,2,17,3,2017,2,1,1,38,1,9,11,027,0031,1,4,1,1,3,2,36,1,11,11,027,0031,1,4,2,3,9,1
12,075,0001,8,19,1,2017,1,1,1,27,1,8,20,067,0001,14,8,1,1,2,2,23,1,11,12,029,0001,13,8,2,2,9,1
05,036,0032,1,4,10,2017,1,1,1,20,1,9,05,036,0032,1,6,1,1,3,2,19,1,11,10,027,7777,1,6,2,3,9,1
24,035,0001,14,27,7,2017,2,1,1,33,1,8,24,035,0001,14,4,1,1,1,2,24,1,98,24,028,0001,15,6,1,1,6,1
14,110,0001,5,25,6,2017,1,1,1,23,1,98,14,110,0001,5,5,1,1,2,2,27,1,98,14,110,0001,5,6,1,1,2,1
04,006,0019,3,30,3,2017,1,1,1,23,1,98,04,006,0019,3,6,1,1,2,2,18,1,11,04,006,0019,3,5,2,3,9,1
